theta,success,failure,failRate,totLatency
0,9.62795e+11,1.19796e+09,0.00124271,1.20087e-06
1,9.10314e+11,1.30637e+09,0.00143302,1.20132e-06
2,1.01191e+12,1.23406e+09,0.00121806,1.20108e-06
3,8.13551e+11,9.5941e+08,0.0011779,1.20145e-06
4,1.00414e+12,1.63137e+09,0.00162201,1.19631e-06
5,1.00553e+12,9.14666e+08,0.000908806,1.19741e-06
6,8.02669e+11,1.13177e+09,0.00140803,1.19773e-06
7,1.01729e+12,5.29729e+08,0.000520457,1.20047e-06
8,1.00831e+12,1.56161e+08,0.00015485,1.2035e-06
9,8.17918e+11,4.36668e+07,5.33849e-05,1.20339e-06
10,8.51136e+11,0,0,1.20432e-06
11,8.49653e+11,0,0,1.20488e-06
12,8.16008e+11,5.31855e+07,6.51734e-05,1.2053e-06
13,9.64628e+11,16225.2,1.68202e-08,1.2042e-06
14,1.00691e+12,324287,3.2206e-07,1.20454e-06
15,1.00855e+12,2.57922e+08,0.000255671,1.20406e-06
16,1.01157e+12,2.46614e+09,0.00243201,1.20361e-06
17,8.07786e+11,7.68914e+09,0.00942903,1.20011e-06
18,9.36329e+11,5.76155e+10,0.0579666,1.17325e-06
19,9.48082e+11,5.36171e+10,0.0535262,1.17096e-06
20,8.04877e+11,5.51804e+10,0.064159,1.1701e-06
21,9.61991e+11,4.50489e+10,0.044734,1.16829e-06
22,9.61747e+11,5.26439e+10,0.051897,1.16511e-06
23,8.53175e+11,5.23864e+10,0.0578497,1.16314e-06
24,7.70435e+11,4.51752e+10,0.0553882,1.16616e-06
25,7.44508e+11,4.16862e+10,0.0530227,1.16655e-06
26,7.67708e+11,4.76641e+10,0.0584569,1.16374e-06
27,8.6735e+11,4.79389e+10,0.0523757,1.16432e-06
28,8.60725e+11,5.54223e+10,0.060495,1.16266e-06
29,9.60051e+11,5.11069e+10,0.050543,1.16442e-06
30,8.86202e+11,1.30465e+11,0.128326,1.16488e-06
31,9.71097e+11,3.16318e+10,0.0315457,1.16165e-06
32,9.05956e+11,1.13014e+11,0.11091,1.16743e-06
