theta,success,failure,failRate,totLatency
0,1.00436e+12,2.7456e+08,0.000273293,1.20468e-06
1,1.01829e+12,3.86532e+08,0.000379446,1.2036e-06
2,9.94802e+11,1.27069e+08,0.000127717,1.20317e-06
3,1.01601e+12,6.55037e+08,0.0006443,1.20302e-06
4,8.49884e+11,2.26118e+09,0.00265352,1.20323e-06
5,1.01145e+12,1.11468e+09,0.00110085,1.20242e-06
6,1.01665e+12,1.26725e+09,0.00124494,1.20205e-06
7,1.01767e+12,1.92975e+09,0.00189264,1.19739e-06
8,9.03499e+11,1.3474e+09,0.00148909,1.19938e-06
9,8.17101e+11,1.39876e+09,0.00170893,1.19712e-06
10,1.01305e+12,1.20324e+09,0.00118633,1.19762e-06
11,1.00169e+12,1.30253e+09,0.00129865,1.19677e-06
12,9.02894e+11,1.88168e+09,0.00207972,1.19693e-06
13,9.11751e+11,5.30587e+09,0.00578576,1.19607e-06
14,8.98975e+11,7.70409e+09,0.00849705,1.19928e-06
15,1.00816e+12,6.35845e+09,0.00626748,1.19978e-06
16,1.01036e+12,8.0822e+09,0.00793585,1.19908e-06
17,7.97141e+11,8.19811e+09,0.0101797,1.19906e-06
18,9.79112e+11,3.69713e+10,0.0363861,1.18367e-06
19,8.84415e+11,1.32347e+11,0.130165,1.1684e-06
20,8.62028e+11,5.71352e+10,0.06216,1.16808e-06
21,8.69446e+11,4.69761e+10,0.0512604,1.17017e-06
22,7.68225e+11,4.04509e+10,0.0500212,1.16987e-06
23,8.67313e+11,2.87786e+10,0.0321157,1.16926e-06
24,8.6826e+11,1.51853e+11,0.148859,1.17098e-06
25,9.45977e+11,6.18257e+10,0.061347,1.16929e-06
26,9.84803e+11,2.89033e+10,0.0285125,1.17072e-06
27,9.79161e+11,2.82525e+10,0.0280446,1.17014e-06
28,9.63814e+11,4.8128e+10,0.04756,1.17203e-06
29,8.80187e+11,3.2209e+10,0.0353015,1.16849e-06
30,9.90115e+11,2.93991e+10,0.0288364,1.16997e-06
31,8.62214e+11,4.63738e+10,0.0510395,1.17106e-06
32,9.45779e+11,1.74175e+10,0.018083,1.17095e-06
33,9.53134e+11,5.11212e+10,0.0509046,1.17229e-06
34,8.68896e+11,4.82344e+10,0.0525927,1.16611e-06
35,9.74921e+11,3.44599e+10,0.0341396,1.16534e-06
36,8.85366e+11,3.17673e+10,0.0346376,1.16754e-06
37,9.90315e+11,2.25078e+10,0.0222229,1.16825e-06
38,8.84513e+11,1.29249e+10,0.014402,1.17216e-06
39,7.89142e+11,1.1076e+10,0.0138412,1.16658e-06
40,9.91586e+11,1.18467e+10,0.0118062,1.16615e-06
41,9.01318e+11,8.7958e+09,0.0096645,1.16655e-06
42,8.08249e+11,8.69183e+09,0.0106395,1.16842e-06
43,1.00522e+12,8.89709e+09,0.00877323,1.16915e-06
