theta,success,failure,failRate,totLatency
0,8.02971e+11,0,0,1.20555e-06
1,8.10523e+11,0,0,1.2055e-06
2,9.65297e+11,0,0,1.20508e-06
3,9.53834e+11,0,0,1.20588e-06
4,1.01147e+12,0,0,1.20495e-06
5,9.64215e+11,0,0,1.2052e-06
6,1.00538e+12,13286.4,1.32153e-08,1.20557e-06
7,9.69497e+11,0,0,1.20473e-06
8,1.0158e+12,41938.9,4.12865e-08,1.20516e-06
9,7.93442e+11,1.37382e+07,1.73143e-05,1.20554e-06
10,1.01722e+12,0,0,1.20499e-06
11,1.01656e+12,0,0,1.20601e-06
12,1.01628e+12,0,0,1.20513e-06
13,9.05285e+11,0,0,1.2055e-06
14,1.00965e+12,0,0,1.20441e-06
15,1.01911e+12,0,0,1.20559e-06
16,1.01249e+12,0,0,1.20528e-06
17,1.00245e+12,778340,7.76438e-07,1.20492e-06
18,8.06608e+11,0,0,1.20542e-06
19,8.14703e+11,1.79553e+07,2.20386e-05,1.20543e-06
20,1.00581e+12,770942,7.6649e-07,1.20573e-06
21,9.05181e+11,0,0,1.20516e-06
22,7.53645e+11,8.73183e+06,1.1586e-05,1.20428e-06
23,1.00431e+12,1.08579e+07,1.08111e-05,1.20554e-06
24,9.2982e+11,0,0,1.20595e-06
25,1.00476e+12,2.25375e+08,0.000224256,1.20526e-06
26,1.01247e+12,0,0,1.20487e-06
27,1.00269e+12,0,0,1.20497e-06
28,1.01744e+12,0,0,1.20551e-06
29,1.00175e+12,0,0,1.20634e-06
30,1.00341e+12,1.52785e+09,0.00152034,1.20588e-06
31,1.00126e+12,5.79363e+08,0.000578297,1.20458e-06
32,8.0494e+11,2.11851e+08,0.000263119,1.20544e-06
33,8.57966e+11,1.11647e+08,0.000130112,1.20521e-06
34,1.01759e+12,2.79813e+08,0.000274901,1.20535e-06
35,1.01606e+12,7.06349e+07,6.95137e-05,1.20614e-06
36,9.6695e+11,0,0,1.20571e-06
37,1.00935e+12,0,0,1.20587e-06
38,1.00205e+12,0,0,1.20517e-06
39,1.00926e+12,0,0,1.20533e-06
