theta,success,fail,fail_rate
36.0,28994689000000.0,352988671.22,1.2174104502346222e-05
37.0,29016948000000.0,323687674.2,1.1155000293755884e-05
38.0,29114553000000.0,9393107331.650002,0.00032252179347651603
39.0,29172784000000.0,4656499767.0,0.00015959246895001585
40.0,29344463000000.0,6553448298.283999,0.00022327841047099258
41.0,28856444000000.0,2698594698.22,9.350917787542881e-05
42.0,28384709000000.0,2530807963.4,8.915301313268363e-05
43.0,28433219000000.0,3854387608.0,0.000135540938248576
44.0,27631117000000.0,3863207060.0540004,0.00013979409542211457
45.0,27919622000000.0,10989116115.0,0.0003934434541842036
46.0,29369217000000.0,1688228925.0,5.747963543654765e-05
47.0,28434809000000.0,3634293597.0,0.00012779509621816296
48.0,28966136000000.0,4290432300.0,0.00014809696743767873
49.0,28228879000000.0,4587569109.0,0.0001624869230199094
50.0,28378489000000.0,7839057870.0,0.00027615610775789126
51.0,27743443000000.0,7779545340.0,0.0002803316260135842
52.0,28360395000000.0,6721754050.0,0.00023695584250875017
53.0,28149772000000.0,9978173000.0,0.00035434167344166375
54.0,28181828000000.0,17476916500.0,0.0006197640882195608
55.0,27599986000000.0,17180412090.0,0.0006220917755877703
56.0,28257193000000.0,18658940000.0,0.0006598895778487373
57.0,28795913000000.0,20070275500.0,0.0006964980270884666
58.0,28168437000000.0,13033110000.0,0.0004624709054967041
59.0,29146244000000.0,15777747000.0,0.0005410374883086806
60.0,28980918000000.0,16209929000.0,0.0005590184324354573
61.0,28541229000000.0,23097915000.0,0.0008086280159421709
62.0,29257599000000.0,20465080000.0,0.0006989902045463383
63.0,28856740000000.0,24477226700.0,0.0008475136801842059
64.0,29017929000000.0,26679579000.0,0.0009185725098492125
65.0,28447269000000.0,38300265000.0,0.0013445497488112075
66.0,28787580000000.0,47227521000.0,0.0016378649646128151
67.0,28273411000000.0,30659974900.0,0.0010832355150320677
68.0,28145450000000.0,39191148000.0,0.001390514351210075
69.0,29029411000000.0,40419776000.0,0.001390437265062117
70.0,28517628000000.0,44948328000.0,0.0015736790506512182
71.0,29033613000000.0,49145693000.0,0.00168985664388946
72.0,28730182000000.0,51023164000.0,0.0017727945619115562
73.0,28527044000000.0,48532403100.0,0.0016983875466020345
74.0,28432424000000.0,60194431000.0,0.002112632475171478
75.0,29048798000000.0,60692599000.0,0.002084976334216064
76.0,28361447000000.0,59095645100.0,0.0020793285278875107
77.0,29096589000000.0,74327630000.0,0.0025480046082460043
78.0,28418528000000.0,74131131000.0,0.002601762463067035
79.0,28823725000000.0,62351063400.0,0.0021585162090950005
80.0,28784932000000.0,63800061000.0,0.0022115377849222695
81.0,27598757000000.0,48601123000.0,0.0017578939290972774
82.0,28996009000000.0,58685956800.0,0.002019844189975399
83.0,28591046000000.0,70960594470.0,0.0024757720376664422
84.0,29010276000000.0,60665845900.0,0.002086820792445566
85.0,28851779000000.0,63906210000.0,0.002210088038235356
86.0,28707714000000.0,57338741200.0,0.0019933473342071814
87.0,27918313000000.0,60958131400.0,0.002178689041387828
88.0,28629136000000.0,63083754600.0,0.0021986362553871866
89.0,28515736000000.0,61248262600.0,0.002143272433409231
90.0,28133439000000.0,51180052300.0,0.001815885898795693
91.0,28054226000000.0,39899356900.0,0.0014202028499954921
92.0,28544157000000.0,30227875100.0,0.0010578661704224775
93.0,28414903000000.0,26183800630.0,0.0009206329144011474
94.0,28930858000000.0,36883664200.0,0.001273266816155812
95.0,28603761000000.0,38726283910.0,0.0013520572960768879
96.0,28715874000000.0,16768129100.0,0.0005835916176680976
97.0,29120808000000.0,24210346900.0,0.0008306855947673515
98.0,29521666000000.0,17878455000.0,0.0006052380065385135
99.0,28894041000000.0,11825769390.0,0.00040911312171835486
100.0,28148910000000.0,9918804300.0,0.00035224491646773843
101.0,28333307000000.0,5162338270.0,0.00018216715265663495
102.0,28725080000000.0,7892768470.0,0.00027469376502041215
103.0,27946044000000.0,3962882170.0,0.00014178465811140893
104.0,29099865000000.0,2505470554.0,8.609163148874949e-05
105.0,28886845000000.0,1867694400.0,6.4651354311196e-05
106.0,28789536000000.0,2280861290.0,7.921908162268741e-05
107.0,28268657000000.0,2486292775.0,8.794454293029597e-05
108.0,28390946000000.0,2740443110.0,9.651593200096759e-05
109.0,28949531000000.0,2683846290.0,9.26991701411719e-05
110.0,28863898000000.0,1944629260.9,6.736783283536497e-05
111.0,28664225000000.0,1989150530.0,6.939006732994853e-05
112.0,28527550000000.0,2194787960.0,7.69298139998166e-05
113.0,28972027000000.0,1737305975.4,5.996134837894388e-05
114.0,28921852000000.0,3262127180.0,0.000112778368502086
115.0,28513249000000.0,1399284160.0,4.907246780867039e-05
116.0,27974070000000.0,1686433043.34,6.028194616922254e-05
117.0,28984138000000.0,2029476810.0,7.001535513874527e-05
118.0,28356714000000.0,2485874340.0,8.765671637475469e-05
119.0,29111171000000.0,2215292910.6,7.609190110390716e-05
120.0,28860493000000.0,2623678328.1,9.090072833575839e-05
121.0,28973224000000.0,2419366700.0,8.349656535255523e-05
122.0,28393315000000.0,2552152961.7,8.987762014634616e-05
123.0,28155789000000.0,2414784461.7,8.575775927271787e-05
124.0,28913284000000.0,1780136024.0,6.15643117935266e-05
125.0,29425983000000.0,1010912225.7,3.4353227812372903e-05
126.0,28443647000000.0,1962160320.35,6.897937426093434e-05
127.0,28793956000000.0,2506647793.0,8.704707323460483e-05
128.0,28086499000000.0,1279724425.24,4.556161018625324e-05
129.0,28901387000000.0,1376285333.9,4.761777689949692e-05
130.0,28057372000000.0,552738230.0,1.9699897093489347e-05
131.0,27910991000000.0,522871460.0,1.8733181668610424e-05
132.0,28205131000000.0,980968590.24,3.4778582433920244e-05
133.0,27998258000000.0,624774104.0,2.2314251216403887e-05
134.0,28223234000000.0,900854124.0,3.191786492858153e-05
135.0,28392871000000.0,1021780419.0,3.598592228624038e-05
136.0,28937138000000.0,426551744.5,1.4740416172109596e-05
137.0,28550180000000.0,361374513.4,1.2657361156821815e-05
138.0,29414482000000.0,4693604739.0,0.00015954236114773825
139.0,28746145000000.0,1706611722.7,5.936484387598842e-05
140.0,28654684000000.0,60048483.0,2.0955860885862284e-06
141.0,28543630000000.0,5177485747.24,0.00018135558726313936
142.0,28327027000000.0,1052476752.04,3.715312762037873e-05
143.0,27825390000000.0,139117457.39999998,4.999633854679133e-06
144.0,28462824000000.0,1848358816.57,6.493518679119784e-05
145.0,28210964000000.0,67317263.0,2.3862035472204437e-06
146.0,28791819000000.0,1694950831.0,5.886571656013811e-05
147.0,28658244000000.0,8041335996.0,0.0002805154522725191
148.0,28962588000000.0,343269449.4,1.1852027207000507e-05
149.0,29386324000000.0,26302731.0,8.95066271552462e-07
150.0,28335017000000.0,8120837080.0,0.0002865186320117277
151.0,28297706000000.0,550110816.0,1.943974264158772e-05
152.0,28291563000000.0,17986280.05,6.35746728283669e-07
153.0,28936398000000.0,371488746.96,1.2837948171943171e-05
154.0,29194894000000.0,79840688.5,2.7347408816214624e-06
155.0,28666438000000.0,27944377.36,9.748106869616068e-07
156.0,28333003000000.0,48087229.3,1.6972132352408242e-06
157.0,28572308000000.0,189757653.0,6.641269328621239e-06
158.0,28060873000000.0,8219484.0,2.929161039423389e-07
159.0,28458574000000.0,2254737632.0,7.922248690596628e-05
160.0,28447280000000.0,5465637.66,1.9213213389383355e-07
161.0,28003919000000.0,54262614.7,1.9376755645042908e-06
162.0,28873360000000.0,10076932.9,3.4900438962095805e-07
163.0,28836516000000.0,217870156.5,7.55529934426716e-06
164.0,28889550000000.0,113848701.0,3.940810858729293e-06
165.0,29059492000000.0,314104967.6,1.0808914776148684e-05
166.0,29109075000000.0,1400829378.4,4.812114328225023e-05
167.0,27833058000000.0,451591887.4,1.6224755484361376e-05
168.0,29105669000000.0,2321979600.0,7.977120790051545e-05
169.0,28535436000000.0,1266677568.3,4.438766393622942e-05
170.0,28758280000000.0,1756951060.0,6.109001400066854e-05
171.0,28474583000000.0,1944651855.0,6.828964116604022e-05
172.0,29029912000000.0,84544190.9,2.912304545792923e-06
173.0,28409426000000.0,206139688.0,7.255978781647958e-06
174.0,28798589000000.0,746893.0,2.5935054687203224e-08
175.0,28757834000000.0,11622665.9,4.0415634927949655e-07
176.0,28745562000000.0,40254011.57,1.4003537380881413e-06
177.0,28236870000000.0,799789604.0,2.8323498714984304e-05
178.0,28679255000000.0,125000696.5,4.35855644358296e-06
179.0,29284044000000.0,66077140.19,2.2564161934899034e-06
