theta,success,failure,failRate,totLatency
0,9.12462e+11,0,0,1.20366e-06
1,1.00505e+12,0,0,1.2055e-06
2,9.16825e+11,0,0,1.20446e-06
3,1.0193e+12,4.57975e+06,4.49302e-06,1.20421e-06
4,8.02788e+11,8.70417e+06,1.08423e-05,1.20482e-06
5,9.581e+11,0,0,1.20469e-06
6,9.12692e+11,1.78293e+06,1.95349e-06,1.20502e-06
7,1.01069e+12,454746,4.49935e-07,1.20464e-06
8,8.01631e+11,88884.8,1.1088e-07,1.20497e-06
9,8.0294e+11,2.07367e+08,0.000258193,1.20503e-06
10,9.76049e+11,7.28901e+06,7.46782e-06,1.20474e-06
11,1.01123e+12,1.47566e+06,1.45927e-06,1.20449e-06
12,1.01698e+12,5.88046e+08,0.000577891,1.2045e-06
13,9.64371e+11,0,0,1.19079e-06
14,1.01515e+12,0,0,1.20452e-06
15,9.08927e+11,0,0,1.20485e-06
16,1.01866e+12,0,0,1.20527e-06
17,1.01904e+12,0,0,1.20494e-06
18,9.93387e+11,0,0,1.2048e-06
19,1.01984e+12,3.91054e+06,3.83446e-06,1.20461e-06
20,9.94393e+11,0,0,1.2047e-06
21,1.01414e+12,0,0,1.20471e-06
22,1.00997e+12,0,0,1.2047e-06
23,1.01508e+12,181871,1.79168e-07,1.20486e-06
24,1.01706e+12,0,0,1.20568e-06
25,1.01109e+12,2861.66,2.83027e-09,1.20485e-06
26,1.01369e+12,0,0,1.20482e-06
27,1.00362e+12,1084.82,1.08091e-09,1.20488e-06
28,1.01665e+12,0,0,1.2054e-06
29,9.66604e+11,633219,6.55096e-07,1.20489e-06
30,9.1402e+11,1.87446e+06,2.05078e-06,1.20533e-06
31,8.1331e+11,4133.94,5.08285e-09,1.20411e-06
32,8.11257e+11,0,0,1.20465e-06
33,9.91444e+11,1.3441e+07,1.35568e-05,1.2045e-06
34,1.01627e+12,17690.3,1.7407e-08,1.20474e-06
35,1.01345e+12,3.09117e+06,3.05012e-06,1.20459e-06
36,9.16845e+11,3.3157e+06,3.61641e-06,1.2044e-06
37,9.97878e+11,1.99279e+07,1.99699e-05,1.20478e-06
38,1.01869e+12,7.77157e+08,0.000762317,1.20506e-06
39,8.68299e+11,7.69644e+08,0.000885597,1.20445e-06
40,1.01603e+12,1.43343e+06,1.41081e-06,1.20427e-06
41,9.58023e+11,8.01919e+07,8.36986e-05,1.20518e-06
42,8.04406e+11,1.83187e+07,2.27725e-05,1.20373e-06
43,1.01829e+12,2.76802e+08,0.000271756,1.20464e-06
44,1.01333e+12,1.34633e+09,0.00132685,1.20365e-06
45,9.99495e+11,4.9268e+09,0.00490511,1.20485e-06
46,9.96147e+11,5.12921e+07,5.14879e-05,1.20458e-06
47,8.08623e+11,1.52725e+09,0.00188515,1.20479e-06
48,9.84058e+11,1.53346e+07,1.55828e-05,1.20376e-06
49,9.95394e+11,1.5478e+09,0.00155255,1.20426e-06
50,8.08499e+11,1.68985e+08,0.000208968,1.20462e-06
51,8.15639e+11,4.175e+08,0.000511606,1.20506e-06
52,1.01462e+12,1.45168e+08,0.000143056,1.20477e-06
53,9.6591e+11,4.74453e+08,0.000490957,1.20474e-06
54,9.75728e+11,0,0,1.20459e-06
55,8.05862e+11,0,0,1.2044e-06
56,9.70976e+11,0,0,1.20442e-06
57,1.00696e+12,0,0,1.20483e-06
58,1.02092e+12,0,0,1.20452e-06
59,1.01647e+12,0,0,1.20512e-06
60,9.19445e+11,0,0,1.20428e-06
61,1.01127e+12,0,0,1.20414e-06
62,9.69558e+11,0,0,1.20484e-06
63,1.01707e+12,0,0,1.20535e-06
64,9.20926e+11,0,0,1.20473e-06
65,1.01114e+12,0,0,1.20472e-06
66,9.64551e+11,0,0,1.20553e-06
67,8.16712e+11,5.01837e+08,0.000614083,1.19853e-06
68,9.14885e+11,1.53931e+09,0.00167969,1.19907e-06
69,1.00856e+12,7.68826e+08,0.000761723,1.19754e-06
70,1.01835e+12,1.7809e+09,0.00174576,1.19443e-06
71,1.00206e+12,3.26677e+09,0.00324946,1.19381e-06
72,1.00563e+12,7.52077e+09,0.00742313,1.19388e-06
73,9.66067e+11,2.25145e+09,0.00232511,1.19496e-06
74,9.19922e+11,7.8783e+08,0.000855677,1.1961e-06
75,1.00771e+12,9.16637e+08,0.000908797,1.19589e-06
76,1.00461e+12,1.05397e+09,0.00104804,1.19683e-06
77,1.01451e+12,1.05516e+09,0.00103899,1.19709e-06
78,9.06531e+11,1.21049e+09,0.00133352,1.1972e-06
79,9.65929e+11,1.5915e+09,0.00164493,1.20206e-06
80,1.0069e+12,1.00894e+09,0.00100102,1.20184e-06
81,9.1222e+11,8.57475e+08,0.000939105,1.20181e-06
