ratio,success,failure,failRate,totLatency
0,8.61293e+11,0,0,1.20372e-06
0.05,9.09104e+11,1.57615e+08,0.000173344,1.20418e-06
0.1,9.11438e+11,1.16481e+09,0.00127636,1.20062e-06
0.15,8.87108e+11,3.04431e+10,0.0331787,1.16255e-06
0.2,1.00641e+12,5.66008e+09,0.00559255,1.19109e-06
0.25,8.84937e+11,1.32179e+11,0.129955,1.17435e-06
0.3,6.42242e+11,1.76518e+11,0.215592,1.13582e-06
0.35,9.14188e+11,4.85457e+10,0.0504249,1.11803e-06
0.4,8.42023e+11,5.11361e+10,0.0572531,1.13857e-06
0.45,9.76822e+11,2.57059e+10,0.0256411,1.13678e-06
0.5,7.87104e+11,1.81837e+11,0.187665,1.15277e-06
0.55,8.88063e+11,1.15693e+11,0.11526,1.07424e-06
0.6,8.15741e+11,1.49065e+11,0.154503,1.10266e-06
0.65,9.80902e+11,2.58861e+10,0.0257116,1.09576e-06
0.7,8.73894e+11,3.12096e+10,0.0344817,1.09311e-06
0.75,9.12799e+11,8.73737e+10,0.0873586,1.05281e-06
0.8,8.78233e+11,2.29178e+10,0.0254317,1.09615e-06
0.85,9.68631e+11,4.51134e+10,0.0445018,1.14488e-06
0.9,9.90977e+11,2.33239e+10,0.0229951,1.11419e-06
0.95,8.02804e+11,2.1403e+11,0.210487,1.06014e-06
1,7.87366e+11,2.2922e+11,0.22548,1.05887e-06
2,9.37074e+11,7.96812e+10,0.0783681,9.8114e-07
3,7.44279e+11,1.61235e+11,0.178059,8.9078e-07
4,6.49669e+11,3.16094e+11,0.3273,7.7373e-07
5,6.81587e+11,3.34534e+11,0.329227,6.3985e-07
6,4.81772e+11,4.82357e+11,0.500304,6.2948e-07
7,5.09431e+11,4.98781e+11,0.494719,5.0696e-07
8,4.23753e+11,5.88398e+11,0.581334,4.6437e-07
9,3.99333e+11,5.1852e+11,0.564927,4.2719e-07
10,4.61255e+11,5.00839e+11,0.520572,4.0322e-07
12,3.67646e+11,6.31205e+11,0.631931,4.0484e-07
14,1.86104e+11,6.22506e+11,0.769847,3.4577e-07
16,2.65163e+11,6.95488e+11,0.723976,3.5485e-07
18,3.44835e+11,6.56842e+11,0.655742,3.4033e-07
20,1.21899e+11,8.88065e+11,0.879304,1.7866e-07
25,8.39649e+10,9.34333e+11,0.917544,1.3337e-07
30,9.04753e+10,7.7081e+11,0.894953,9.999e-08
35,1.61403e+11,7.9341e+11,0.830958,7.859e-08
40,9.80244e+10,9.06892e+11,0.902455,5.714e-08
45,4.28807e+10,9.56769e+11,0.957104,5.891e-08
50,7.86775e+10,8.73233e+11,0.917348,5.046e-08
55,1.74531e+10,9.92004e+11,0.98271,4.599e-08
60,1.31743e+11,8.77297e+11,0.869438,3.447e-08
65,2.28239e+10,9.942e+11,0.977558,2.715e-08
70,1.59239e+10,9.81045e+11,0.984028,2.282e-08
75,1.2561e+11,7.52159e+11,0.856899,1.797e-08
80,1.47121e+10,1.00332e+12,0.985549,9.89e-09
85,2.71567e+09,1.00669e+12,0.99731,7.09e-09
90,3.14975e+09,1.00924e+12,0.996889,3.42e-09
95,2.60774e+08,8.18355e+11,0.999681,1.81e-09
100,0,8.06359e+11,1,0
