ratio,success,failure,failRate,totLatency
0,9.92443e+11,0,0,1.20535e-06
0.05,8.12524e+11,2.9652e+08,0.000364803,1.20423e-06
0.1,8.54415e+11,5.95817e+09,0.0069251,1.19626e-06
0.15,7.34929e+11,4.44e+10,0.0569721,1.18953e-06
0.2,9.74063e+11,1.48477e+10,0.0150142,1.19869e-06
0.25,6.82066e+11,1.08753e+11,0.137519,1.15389e-06
0.3,9.8233e+11,3.30218e+10,0.0325225,1.13166e-06
0.35,7.59467e+11,5.11205e+10,0.063066,1.18071e-06
0.4,7.65275e+11,3.3584e+10,0.04204,1.13861e-06
0.45,9.89775e+11,1.33291e+10,0.0132878,1.1453e-06
0.5,8.33773e+11,1.74526e+11,0.17309,9.9093e-07
0.55,8.03607e+11,2.15161e+11,0.211197,9.5314e-07
0.6,9.68429e+11,3.72417e+10,0.0370317,1.08178e-06
0.65,7.9269e+11,2.21273e+11,0.218226,1.06664e-06
0.7,8.5118e+11,4.94887e+10,0.0549466,1.11198e-06
0.75,9.72312e+11,3.25795e+10,0.0324209,1.08775e-06
0.8,9.16856e+11,6.22984e+10,0.0636247,1.06181e-06
0.85,9.53123e+11,5.78729e+10,0.0572434,1.11817e-06
0.9,8.48207e+11,1.5711e+11,0.156279,1.03103e-06
0.95,7.01536e+11,9.84797e+10,0.123097,1.07827e-06
1,9.09874e+11,9.66121e+10,0.0959895,1.06908e-06
2,6.55311e+11,1.56001e+11,0.192282,8.8551e-07
3,6.59799e+11,2.47864e+11,0.273079,7.9824e-07
4,4.43819e+11,4.03669e+11,0.476312,8.4303e-07
5,3.54061e+11,4.44886e+11,0.55684,7.7231e-07
6,4.91976e+11,4.57484e+11,0.481836,6.4066e-07
7,2.63708e+11,5.51747e+11,0.676613,4.7957e-07
8,2.68479e+11,5.44691e+11,0.669836,6.1853e-07
9,3.96728e+11,5.11369e+11,0.563121,5.6183e-07
10,4.71496e+11,4.42457e+11,0.484113,4.0128e-07
12,2.08579e+11,7.95654e+11,0.7923,3.4242e-07
14,1.74676e+11,6.18747e+11,0.779845,2.6827e-07
16,4.02488e+11,6.05557e+11,0.600724,2.7433e-07
18,3.74332e+11,6.4433e+11,0.632526,2.1392e-07
20,2.72435e+11,7.42785e+11,0.731649,1.6728e-07
25,2.10171e+11,8.03787e+11,0.792722,1.3293e-07
30,1.30778e+11,8.27231e+11,0.86349,1.0761e-07
35,5.54913e+10,8.00038e+11,0.935138,1.0537e-07
40,5.92194e+10,8.55292e+11,0.935245,8.734e-08
45,1.3642e+11,8.81302e+11,0.865956,6.4e-08
50,2.46831e+10,9.88275e+11,0.975633,4.568e-08
55,7.67256e+10,9.30742e+11,0.923843,3.86e-08
60,1.27912e+10,7.84533e+11,0.983957,4.139e-08
65,1.26532e+11,8.25448e+11,0.867085,3.454e-08
70,6.45573e+09,9.90497e+11,0.993525,2.06e-08
75,6.66189e+10,9.40825e+11,0.933873,1.604e-08
80,5.34518e+10,9.54092e+11,0.946948,1.242e-08
85,1.95841e+09,9.09584e+11,0.997852,9.96e-09
90,1.65403e+09,9.91514e+11,0.998335,7.25e-09
95,3.87649e+09,8.07974e+11,0.995225,1.16e-09
100,0,1.00406e+12,1,0
