ratio,success,failure,failRate,totLatency
0,1.01694e+12,0,0,1.20424e-06
0.05,8.60625e+11,4.00126e+08,0.000464709,1.19794e-06
0.1,9.97559e+11,5.08317e+08,0.000509301,1.20076e-06
0.15,8.39229e+11,2.21653e+10,0.0257319,1.18134e-06
0.2,9.01071e+11,2.08283e+09,0.00230617,1.19488e-06
0.25,9.94716e+11,2.28726e+10,0.0224773,1.13467e-06
0.3,9.88187e+11,1.09417e+10,0.0109513,1.1756e-06
0.35,9.09271e+11,7.64034e+09,0.0083327,1.17525e-06
0.4,9.47292e+11,6.72543e+10,0.0662901,1.09136e-06
0.45,9.68766e+11,3.63797e+10,0.0361935,1.17867e-06
0.5,1.0015e+12,1.28579e+10,0.0126758,1.1672e-06
0.55,8.88646e+11,2.05237e+10,0.0225741,1.14864e-06
0.6,7.30266e+11,1.31936e+11,0.153023,9.9754e-07
0.65,8.43283e+11,1.21302e+11,0.125756,1.0901e-06
0.7,8.67923e+11,1.01778e+11,0.104958,1.05026e-06
0.75,8.94569e+11,6.18536e+10,0.0646718,1.10248e-06
0.8,7.31673e+11,1.79789e+11,0.197253,1.09796e-06
0.85,8.85891e+11,1.138e+11,0.113835,1.07485e-06
0.9,9.02697e+11,1.08523e+11,0.107319,1.0713e-06
0.95,7.66853e+11,4.10466e+10,0.0508065,1.08364e-06
1,8.52898e+11,7.74878e+10,0.0832857,1.0209e-06
2,8.32538e+11,1.8256e+11,0.179844,8.4899e-07
3,7.56603e+11,2.53392e+11,0.250884,7.484e-07
4,6.75047e+11,3.42057e+11,0.336305,6.6845e-07
5,6.2478e+11,3.93191e+11,0.386249,6.721e-07
6,5.75341e+11,4.30159e+11,0.427806,6.3159e-07
7,4.74268e+11,4.35223e+11,0.478535,5.1337e-07
8,4.93996e+11,5.04397e+11,0.505209,4.1461e-07
9,4.16242e+11,5.91494e+11,0.586953,3.7675e-07
10,2.17304e+11,7.98177e+11,0.786009,4.0491e-07
12,4.02881e+11,6.14584e+11,0.604035,3.5835e-07
14,3.14812e+11,6.02278e+11,0.656727,3.7128e-07
16,2.20834e+11,6.88942e+11,0.757265,2.2914e-07
18,1.4237e+11,6.62187e+11,0.823045,1.9802e-07
20,2.11728e+11,7.93897e+11,0.789457,2.3939e-07
25,9.79029e+10,8.09509e+11,0.892108,1.6616e-07
30,2.57453e+11,7.43858e+11,0.742884,1.0837e-07
35,9.02638e+10,9.23612e+11,0.910972,7.506e-08
40,5.74556e+10,8.06476e+11,0.933495,6.224e-08
45,2.08171e+10,9.93409e+11,0.979475,5.508e-08
50,3.23499e+10,7.80609e+11,0.960207,5.126e-08
55,1.75329e+11,7.90127e+11,0.818398,4.136e-08
60,1.68657e+11,8.35998e+11,0.832124,4.244e-08
65,5.96835e+10,9.43532e+11,0.940508,3.21e-08
70,1.31842e+10,9.85075e+11,0.986793,2.256e-08
75,2.01993e+10,9.94172e+11,0.980087,1.507e-08
80,5.24891e+10,8.78786e+11,0.943637,1.165e-08
85,2.96003e+09,7.95788e+11,0.996294,8.1e-09
90,5.5911e+09,8.03384e+11,0.993089,4.12e-09
95,5.47388e+08,8.0144e+11,0.999317,1.96e-09
100,0,9.79199e+11,1,0
