ratio,success,failure,failRate,totLatency
0,8.02818e+11,0,0,1.20401e-06
0.05,8.10771e+11,2.26136e+09,0.00278139,1.19104e-06
0.1,9.62204e+11,5.7669e+10,0.0565453,1.19476e-06
0.15,9.12242e+11,8.05442e+10,0.0811295,1.08088e-06
0.2,9.78515e+11,6.10134e+09,0.00619667,1.16225e-06
0.25,7.60179e+11,4.12191e+10,0.051434,1.12914e-06
0.3,9.11038e+11,7.28149e+10,0.0740099,1.16564e-06
0.35,9.3034e+11,7.53667e+10,0.074939,1.16073e-06
0.4,9.54222e+11,4.83863e+10,0.0482604,1.15885e-06
0.45,9.37826e+11,5.09988e+10,0.0515752,1.10559e-06
0.5,9.42672e+11,5.96498e+10,0.0595116,1.00722e-06
0.55,7.85242e+11,3.33811e+10,0.0407772,1.15266e-06
0.6,7.60853e+11,1.39218e+11,0.154675,1.1217e-06
0.65,8.99278e+11,1.18832e+11,0.116718,1.0987e-06
0.7,8.47204e+11,1.5875e+11,0.15781,1.13819e-06
0.75,8.98806e+11,1.06019e+11,0.10551,1.05268e-06
0.8,8.96339e+11,1.18759e+11,0.116993,1.11617e-06
0.85,8.27172e+11,1.79683e+11,0.17846,1.04686e-06
0.9,8.23642e+11,9.40158e+10,0.102452,1.00907e-06
0.95,8.09983e+11,2.08288e+11,0.20455,1.05222e-06
1,6.81251e+11,1.18509e+11,0.14818,1.06114e-06
2,7.29986e+11,1.21249e+11,0.142439,8.6851e-07
3,6.99734e+11,2.66765e+11,0.276011,8.0341e-07
4,6.05444e+11,4.11053e+11,0.404382,6.3927e-07
5,7.40801e+11,2.58175e+11,0.25844,7.5871e-07
6,5.609e+11,4.39525e+11,0.439339,6.366e-07
7,4.28137e+11,5.76487e+11,0.573833,5.4754e-07
8,3.92848e+11,6.07215e+11,0.607177,4.9027e-07
9,4.66071e+11,5.35281e+11,0.534558,4.2623e-07
10,2.89026e+11,7.20186e+11,0.713613,3.1103e-07
12,4.02611e+11,6.00861e+11,0.598782,3.4649e-07
14,2.54955e+11,6.46949e+11,0.717314,3.285e-07
16,1.9878e+11,8.16805e+11,0.804271,2.9352e-07
18,1.59047e+11,6.52891e+11,0.804114,2.2178e-07
20,2.98208e+11,7.08238e+11,0.703702,1.5243e-07
25,1.42394e+11,6.62707e+11,0.823135,1.2707e-07
30,1.79372e+11,8.18909e+11,0.820319,1.0538e-07
35,1.76746e+11,7.3979e+11,0.807159,8.582e-08
40,1.25657e+11,7.41149e+11,0.855034,6.846e-08
45,9.15575e+10,9.2287e+11,0.909745,5.286e-08
50,2.95061e+10,7.71313e+11,0.963155,5.638e-08
55,2.11291e+10,9.96601e+11,0.979239,4.758e-08
60,1.17152e+11,8.82768e+11,0.882839,3.869e-08
65,2.10731e+10,9.73139e+11,0.978804,2.703e-08
70,1.16371e+11,7.7798e+11,0.869883,2.322e-08
75,6.16038e+10,9.44993e+11,0.9388,1.857e-08
80,7.10777e+09,9.93237e+11,0.992895,1.133e-08
85,1.83888e+09,8.12568e+11,0.997742,6.97e-09
90,3.31639e+09,8.97377e+11,0.996318,6.13e-09
95,6.37597e+08,1.00688e+12,0.999367,2.69e-09
100,0,8.19501e+11,1,0
