ratio,success,failure,failRate,totLatency
0,1.01865e+12,0,0,1.20381e-06
0.05,9.2015e+11,1.68562e+08,0.000183156,1.18945e-06
0.1,1.01296e+12,4.02688e+08,0.000397379,1.18876e-06
0.15,1.0165e+12,1.02985e+09,0.0010121,1.19325e-06
0.2,8.69562e+11,3.39673e+10,0.037594,1.13366e-06
0.25,9.03274e+11,1.30003e+10,0.0141882,1.13759e-06
0.3,9.86445e+11,2.24877e+10,0.0222886,1.18615e-06
0.35,9.67614e+11,2.71512e+10,0.027294,1.14835e-06
0.4,8.96021e+11,6.49385e+10,0.0675767,1.16239e-06
0.45,8.54073e+11,5.59828e+10,0.0615158,1.07246e-06
0.5,9.66497e+11,4.88243e+10,0.0480875,9.751e-07
0.55,8.57972e+11,1.55718e+11,0.153615,9.8382e-07
0.6,9.48334e+11,6.8923e+10,0.0677538,1.15702e-06
0.65,7.98105e+11,2.14874e+11,0.212121,1.15473e-06
0.7,5.84332e+11,2.35339e+11,0.287114,1.04939e-06
0.75,7.06511e+11,1.12182e+11,0.137026,1.0373e-06
0.8,7.50492e+11,1.18209e+11,0.136076,1.06576e-06
0.85,8.77807e+11,3.85067e+10,0.0420235,1.09456e-06
0.9,9.26986e+11,9.14258e+10,0.0897729,9.9174e-07
0.95,9.59315e+11,5.3992e+10,0.053283,1.0826e-06
1,7.85561e+11,2.26229e+11,0.223593,9.8688e-07
2,5.87111e+11,2.27668e+11,0.279423,9.4381e-07
3,6.12348e+11,2.45774e+11,0.286409,8.7486e-07
4,7.46302e+11,2.60335e+11,0.258618,7.2976e-07
5,5.61447e+11,4.50389e+11,0.44512,6.4963e-07
6,4.9981e+11,4.17417e+11,0.455086,6.6639e-07
7,4.47497e+11,5.64997e+11,0.558025,5.8441e-07
8,5.12761e+11,4.99925e+11,0.493663,4.4176e-07
9,2.92927e+11,7.18206e+11,0.710298,3.2448e-07
10,3.81479e+11,6.1844e+11,0.618491,3.048e-07
12,1.72802e+11,6.43378e+11,0.788279,2.6484e-07
14,1.63179e+11,8.48379e+11,0.838685,2.7171e-07
16,3.37136e+11,6.71463e+11,0.665739,2.5517e-07
18,1.28764e+11,5.83587e+11,0.819241,2.3948e-07
20,1.91643e+11,7.19791e+11,0.789735,2.0764e-07
25,2.17913e+11,7.39458e+11,0.772384,1.5516e-07
30,1.7262e+11,8.35977e+11,0.828852,1.2634e-07
35,5.83626e+10,8.03175e+11,0.932258,1.014e-07
40,5.54599e+10,7.51263e+11,0.931253,6.71e-08
45,5.41547e+10,9.50247e+11,0.946083,6.64e-08
50,1.86644e+10,9.60098e+11,0.980931,5.411e-08
55,1.64814e+10,7.95485e+11,0.979702,3.584e-08
60,1.18417e+11,8.93138e+11,0.882936,3.406e-08
65,2.60855e+10,9.81184e+11,0.974103,2.418e-08
70,1.1086e+10,9.99708e+11,0.989032,1.909e-08
75,9.7066e+09,9.94896e+11,0.990338,1.487e-08
80,5.55009e+10,9.50357e+11,0.944822,1.257e-08
85,1.88356e+09,9.92391e+11,0.998106,1.025e-08
90,4.15984e+09,1.00441e+12,0.995875,6.44e-09
95,1.27089e+09,8.11797e+11,0.998437,2.32e-09
100,0,1.00676e+12,1,0
