theta,success,failure,failRate,totLatency
0,1.0047e+12,1.05567e+10,0.010398,1.17187e-06
1,9.96382e+11,1.97689e+10,0.0194547,1.17247e-06
2,8.48406e+11,6.81346e+09,0.00796692,1.19118e-06
3,1.00109e+12,6.56632e+09,0.00651646,1.19076e-06
4,9.93588e+11,4.10388e+09,0.00411338,1.19317e-06
5,9.99577e+11,5.85687e+09,0.00582522,1.19236e-06
6,1.01441e+12,5.52158e+09,0.00541369,1.19268e-06
7,9.54356e+11,1.28782e+10,0.0133144,1.20321e-06
8,1.00688e+12,8.52241e+09,0.0083931,1.20301e-06
9,8.04514e+11,1.01024e+10,0.0124014,1.20386e-06
10,1.00504e+12,8.76284e+09,0.00864351,1.20165e-06
11,9.55821e+11,1.17718e+10,0.012166,1.19918e-06
12,7.86873e+11,1.4254e+10,0.0177925,1.20001e-06
13,9.80059e+11,2.80021e+10,0.0277782,1.19763e-06
14,9.38095e+11,6.94827e+10,0.0689602,1.19778e-06
15,9.74123e+11,4.35583e+10,0.0428015,1.19068e-06
16,8.61093e+11,1.35416e+11,0.135891,1.18578e-06
17,8.11582e+11,2.07637e+11,0.203721,1.17474e-06
18,8.41304e+11,1.74894e+11,0.172107,1.15799e-06
19,8.76448e+11,1.3933e+11,0.137166,1.15685e-06
20,9.1802e+11,4.74477e+10,0.0491448,1.15283e-06
21,7.23224e+11,9.26488e+10,0.113558,1.1523e-06
22,8.29491e+11,1.69267e+11,0.169477,1.15485e-06
23,8.41974e+11,1.78893e+11,0.175237,1.15553e-06
24,8.09059e+11,1.96349e+11,0.195293,1.15133e-06
25,9.15685e+11,3.9288e+10,0.0411404,1.15274e-06
26,7.38628e+11,7.76577e+10,0.0951354,1.15579e-06
27,8.51194e+11,1.49938e+11,0.149768,1.15387e-06
28,8.47593e+11,1.68323e+11,0.165686,1.1567e-06
29,9.67874e+11,4.08617e+10,0.0405078,1.15955e-06
30,8.11743e+11,5.67355e+10,0.0653276,1.15911e-06
31,7.67235e+11,1.53237e+11,0.166477,1.15845e-06
32,9.6579e+11,4.99665e+10,0.0491914,1.15304e-06
33,7.50295e+11,5.9925e+10,0.0739613,1.15411e-06
34,7.61541e+11,4.93471e+10,0.0608557,1.15556e-06
35,7.4419e+11,6.86449e+10,0.0844513,1.15681e-06
36,9.8858e+11,3.25506e+10,0.031877,1.15573e-06
37,9.09082e+11,1.05208e+11,0.103726,1.1548e-06
38,9.12725e+11,9.02694e+10,0.0899998,1.15141e-06
39,9.1119e+11,4.77902e+10,0.0498344,1.15237e-06
40,9.80812e+11,3.66683e+10,0.0360383,1.15205e-06
41,9.77254e+11,2.73374e+10,0.0272125,1.16011e-06
42,9.84057e+11,2.92971e+10,0.028911,1.15804e-06
43,9.92168e+11,2.38091e+10,0.0234347,1.15915e-06
44,9.73196e+11,4.30995e+10,0.0424085,1.15569e-06
45,9.97206e+11,2.16662e+10,0.0212649,1.16668e-06
46,9.83379e+11,3.51238e+10,0.0344857,1.1779e-06
47,9.65661e+11,5.31131e+10,0.0521343,1.19506e-06
48,9.60339e+11,5.4759e+10,0.0539446,1.19432e-06
49,8.96844e+11,6.39296e+10,0.0665397,1.18931e-06
50,8.44011e+11,1.52858e+10,0.0177887,1.19101e-06
51,7.60601e+11,5.30354e+10,0.0651832,1.19124e-06
52,7.8961e+11,2.58495e+10,0.0316994,1.19083e-06
53,9.41554e+11,7.01994e+10,0.0693839,1.19194e-06
54,9.75953e+11,2.69107e+10,0.0268339,1.19576e-06
55,9.71883e+11,2.78134e+10,0.0278219,1.1945e-06
56,9.52167e+11,5.07775e+10,0.0506284,1.18911e-06
57,9.53446e+11,5.86004e+10,0.0579029,1.19446e-06
58,9.93465e+11,2.71178e+10,0.0265709,1.19932e-06
59,1.00057e+12,8.7063e+09,0.00862625,1.20055e-06
60,8.96046e+11,1.11119e+10,0.0122492,1.20087e-06
61,7.68119e+11,4.16131e+10,0.0513912,1.20137e-06
62,9.82725e+11,8.69262e+09,0.00876787,1.19982e-06
63,9.38317e+11,1.37655e+10,0.0144583,1.20329e-06
64,8.86392e+11,1.1967e+11,0.118949,1.20359e-06
65,1.00667e+12,1.22774e+10,0.0120491,1.2034e-06
66,9.94631e+11,1.80722e+10,0.0178455,1.20362e-06
67,1.00423e+12,6.55003e+09,0.0064802,1.20409e-06
68,9.92297e+11,1.90334e+10,0.0188202,1.20397e-06
69,9.95855e+11,6.86945e+09,0.00685079,1.20316e-06
70,9.54132e+11,6.17647e+10,0.0607982,1.19751e-06
71,9.57413e+11,4.43569e+10,0.0442785,1.19205e-06
72,9.42562e+11,1.22288e+10,0.0128078,1.19169e-06
73,1.00022e+12,1.33452e+10,0.0131666,1.18419e-06
74,1.00175e+12,8.18489e+09,0.00810435,1.18656e-06
75,9.87912e+11,1.69733e+10,0.0168908,1.18655e-06
76,8.01907e+11,1.60573e+10,0.0196308,1.1718e-06
77,1.00016e+12,1.6969e+10,0.0166832,1.17174e-06
78,1.00621e+12,1.01143e+10,0.00995186,1.17782e-06
79,1.00963e+12,1.13978e+10,0.011163,1.16236e-06
80,1.00247e+12,1.2223e+10,0.0120461,1.16238e-06
81,9.52869e+11,1.20438e+10,0.0124817,1.17217e-06
82,9.57602e+11,9.20343e+09,0.00951942,1.17235e-06
83,8.09925e+11,5.0916e+09,0.00624724,1.16898e-06
84,9.63745e+11,4.18514e+09,0.0043238,1.16805e-06
85,1.00095e+12,4.00441e+09,0.00398468,1.18203e-06
86,1.00039e+12,2.91503e+09,0.00290542,1.18134e-06
87,1.00698e+12,6.62861e+09,0.00653963,1.16931e-06
88,1.01094e+12,5.41526e+09,0.00532812,1.16866e-06
89,1.01782e+12,3.68069e+09,0.00360323,1.18462e-06
90,8.99914e+11,4.60122e+09,0.00508695,1.1841e-06
91,1.01491e+12,3.60098e+09,0.00353553,1.1847e-06
92,1.00256e+12,5.35211e+09,0.00531009,1.17523e-06
93,8.53451e+11,3.58967e+09,0.00418844,1.18775e-06
94,1.01279e+12,3.23742e+09,0.00318636,1.18648e-06
95,1.01131e+12,4.04547e+09,0.00398428,1.18614e-06
96,1.00898e+12,7.5334e+09,0.007411,1.17945e-06
97,1.00789e+12,5.10092e+09,0.00503549,1.19188e-06
98,9.52172e+11,5.57908e+09,0.00582518,1.19231e-06
99,1.01392e+12,2.2211e+09,0.00218581,1.19167e-06
100,9.96504e+11,9.83516e+09,0.00977321,1.18225e-06
101,1.00585e+12,8.69398e+09,0.00856935,1.19196e-06
102,9.00745e+11,6.43725e+09,0.00709587,1.19003e-06
103,8.05447e+11,9.21534e+09,0.0113119,1.18956e-06
104,1.00656e+12,3.71715e+09,0.00367933,1.19402e-06
105,9.96188e+11,1.17751e+10,0.0116821,1.18812e-06
106,9.97577e+11,1.22225e+10,0.0121039,1.18772e-06
107,1.0036e+12,1.28717e+10,0.0126631,1.18759e-06
108,8.50978e+11,6.33606e+09,0.00739059,1.1969e-06
