theta,success,failure,failRate,totLatency
0,9.49796e+11,7.11592e+09,0.00743633,1.18199e-06
1,9.92365e+11,2.39814e+10,0.0235957,1.17205e-06
2,9.82984e+11,1.69515e+10,0.0169526,1.17243e-06
3,9.98653e+11,1.51801e+10,0.014973,1.17266e-06
4,9.83548e+11,2.97826e+10,0.0293908,1.16277e-06
5,9.7941e+11,3.33788e+10,0.0329573,1.16365e-06
6,8.25212e+11,2.80567e+10,0.0328814,1.15822e-06
7,8.19625e+11,3.89716e+10,0.0453899,1.1619e-06
8,9.2568e+11,2.8609e+10,0.0299794,1.16193e-06
9,7.80445e+11,3.6473e+10,0.0446471,1.16198e-06
10,8.71528e+11,3.37571e+10,0.0372889,1.17417e-06
11,9.79718e+11,3.19544e+10,0.0315857,1.17487e-06
12,8.28074e+11,3.61562e+10,0.0418363,1.17465e-06
13,9.43147e+11,5.82011e+10,0.0581228,1.16774e-06
14,9.27124e+11,3.75529e+10,0.038928,1.1714e-06
15,9.03386e+11,6.65052e+10,0.0685697,1.17298e-06
16,8.17705e+11,1.34681e+11,0.141415,1.16742e-06
17,7.52748e+11,6.37098e+10,0.0780319,1.16217e-06
18,7.90124e+11,8.11803e+10,0.093171,1.15824e-06
19,8.41193e+11,1.69985e+11,0.168106,1.15293e-06
20,7.85352e+11,2.1867e+11,0.217794,1.14954e-06
21,8.17024e+11,8.1151e+10,0.0903511,1.15191e-06
22,8.4925e+11,6.40063e+10,0.0700858,1.15282e-06
23,8.25232e+11,1.79961e+11,0.179031,1.15369e-06
24,8.46028e+11,1.71495e+11,0.168542,1.15059e-06
25,9.69593e+11,4.9463e+10,0.0485381,1.14955e-06
26,8.53012e+11,1.52719e+11,0.151849,1.1492e-06
27,9.01719e+11,6.41945e+10,0.0664599,1.14671e-06
28,9.55986e+11,5.66212e+10,0.0559162,1.14584e-06
29,8.32363e+11,8.32572e+10,0.0909298,1.14471e-06
30,7.91022e+11,7.23249e+10,0.0837727,1.14717e-06
31,8.19891e+11,1.45514e+11,0.150728,1.13993e-06
32,9.6145e+11,6.07505e+10,0.0594311,1.14922e-06
33,8.67371e+11,8.02703e+10,0.0847054,1.14509e-06
34,9.49476e+11,5.49511e+10,0.0547089,1.14774e-06
35,9.51531e+11,5.78243e+10,0.0572884,1.14433e-06
36,7.79706e+11,7.08438e+10,0.0832918,1.14537e-06
37,9.90796e+11,2.65868e+10,0.0261326,1.14974e-06
38,7.54194e+11,4.58437e+10,0.0573019,1.151e-06
39,9.79394e+11,3.95077e+10,0.0387747,1.14868e-06
40,9.74762e+11,3.86857e+10,0.0381724,1.14776e-06
41,7.68325e+11,4.10071e+10,0.0506678,1.15013e-06
42,9.81407e+11,3.67329e+10,0.0360784,1.14963e-06
43,7.72251e+11,3.16795e+10,0.0394058,1.1563e-06
44,8.88992e+11,6.20591e+09,0.00693245,1.16382e-06
45,9.46269e+11,7.29228e+09,0.00764741,1.16515e-06
46,9.94465e+11,2.24547e+09,0.00225288,1.19492e-06
47,1.01512e+12,0,0,1.20563e-06
48,8.06448e+11,0,0,1.20503e-06
49,1.02106e+12,0,0,1.20542e-06
50,8.04855e+11,0,0,1.20498e-06
51,1.01982e+12,0,0,1.20546e-06
52,9.578e+11,0,0,1.20487e-06
53,1.01668e+12,0,0,1.20552e-06
54,1.01414e+12,0,0,1.20485e-06
55,1.00563e+12,0,0,1.20552e-06
56,1.00737e+12,1.70614e+09,0.00169079,1.20049e-06
57,9.54954e+11,1.44182e+09,0.00150756,1.19941e-06
58,9.50903e+11,1.86798e+09,0.00196057,1.19935e-06
59,9.78431e+11,2.35768e+09,0.00240386,1.19422e-06
60,1.01682e+12,2.89517e+09,0.0028392,1.19335e-06
61,9.64213e+11,3.69918e+09,0.00382181,1.19361e-06
62,9.5181e+11,6.72933e+09,0.0070204,1.18717e-06
63,9.84564e+11,6.51284e+09,0.00657148,1.18746e-06
64,8.65291e+11,2.72442e+09,0.00313868,1.19335e-06
65,1.01329e+12,1.82519e+09,0.00179802,1.19348e-06
66,9.83063e+11,4.68537e+09,0.00474348,1.18479e-06
67,8.15473e+11,4.33864e+09,0.00529224,1.18465e-06
68,1.00482e+12,2.67222e+09,0.00265234,1.19032e-06
69,8.17854e+11,3.90318e+09,0.0047498,1.19046e-06
70,1.01174e+12,2.92138e+09,0.00287916,1.19053e-06
71,9.01749e+11,4.5617e+09,0.00503326,1.18325e-06
72,7.92018e+11,4.66469e+09,0.00585514,1.18889e-06
73,1.0007e+12,9.62057e+09,0.00952232,1.18705e-06
74,9.97557e+11,8.84153e+09,0.00878531,1.18804e-06
75,9.89201e+11,6.18458e+09,0.00621325,1.18724e-06
76,9.51751e+11,8.69699e+09,0.00905514,1.18123e-06
77,8.08883e+11,8.81321e+09,0.0107781,1.18121e-06
78,1.01459e+12,6.80291e+09,0.0066604,1.18149e-06
79,8.98131e+11,7.6374e+09,0.00843196,1.18812e-06
80,9.53011e+11,1.09912e+10,0.0114017,1.18031e-06
81,1.00916e+12,7.93927e+09,0.00780582,1.18352e-06
82,1.01455e+12,4.54731e+09,0.00446212,1.19626e-06
83,8.01161e+11,1.17762e+10,0.014486,1.18712e-06
84,9.45181e+11,1.65042e+10,0.0171617,1.18674e-06
85,8.73495e+11,1.4051e+10,0.0158313,1.18562e-06
86,1.00914e+12,1.19755e+10,0.0117278,1.18997e-06
87,1.00522e+12,1.16938e+10,0.0114993,1.19047e-06
88,1.00905e+12,1.02569e+10,0.0100626,1.19055e-06
89,9.91862e+11,1.20688e+10,0.0120215,1.19101e-06
90,9.88445e+11,2.45997e+10,0.0242829,1.18625e-06
91,1.00517e+12,7.56441e+09,0.00746933,1.19682e-06
92,9.98621e+11,1.22146e+10,0.0120836,1.19763e-06
93,7.93486e+11,5.44303e+09,0.00681291,1.19629e-06
94,1.00563e+12,1.39581e+10,0.01369,1.19509e-06
95,1.00326e+12,5.57135e+09,0.00552256,1.20064e-06
96,9.59874e+11,9.23116e+09,0.00952545,1.20038e-06
97,1.00787e+12,9.91794e+09,0.00974463,1.19816e-06
98,1.00915e+12,5.28879e+09,0.0052135,1.1983e-06
99,7.89639e+11,5.25063e+09,0.00660549,1.19946e-06
100,9.6306e+11,7.47546e+08,0.000775617,1.20286e-06
101,7.97169e+11,2.71791e+09,0.00339787,1.20164e-06
102,9.88964e+11,1.4863e+10,0.0148063,1.20075e-06
103,9.62294e+11,1.81055e+09,0.00187797,1.20027e-06
104,1.01033e+12,1.03262e+09,0.00102101,1.20165e-06
105,8.60539e+11,2.02953e+09,0.00235289,1.20218e-06
106,1.01963e+12,1.55983e+09,0.00152747,1.20022e-06
107,9.59532e+11,6.86181e+09,0.00710043,1.19528e-06
108,1.00187e+12,4.88063e+09,0.00484792,1.1947e-06
109,1.0024e+12,3.34015e+09,0.00332108,1.19477e-06
110,9.124e+11,7.66692e+09,0.008333,1.19551e-06
111,9.5064e+11,8.91568e+09,0.00929147,1.19655e-06
112,1.00767e+12,5.6067e+09,0.00553324,1.19651e-06
113,9.61767e+11,5.722e+09,0.00591428,1.19706e-06
114,7.97386e+11,8.5658e+09,0.0106282,1.19817e-06
115,8.10379e+11,1.03138e+10,0.0125672,1.19765e-06
116,8.00745e+11,6.95576e+09,0.00861181,1.19675e-06
117,9.08301e+11,1.05434e+10,0.0114746,1.18545e-06
118,8.04674e+11,5.14379e+09,0.00635178,1.19316e-06
119,1.01105e+12,6.73673e+09,0.00661897,1.19298e-06
120,1.01301e+12,4.42796e+09,0.00435207,1.19325e-06
121,9.53945e+11,1.51553e+10,0.0156385,1.17521e-06
122,1.00827e+12,7.46927e+09,0.0073535,1.18827e-06
123,1.00648e+12,5.98011e+09,0.00590649,1.1884e-06
124,1.00065e+12,4.4928e+09,0.00446982,1.18841e-06
125,1.01387e+12,4.77525e+09,0.00468786,1.18761e-06
126,1.00434e+12,1.02443e+10,0.0100971,1.18401e-06
127,9.9788e+11,9.54576e+09,0.0094754,1.18485e-06
128,7.97023e+11,1.52966e+10,0.0188308,1.18416e-06
129,9.98702e+11,7.34675e+09,0.00730258,1.18343e-06
130,9.96683e+11,8.84166e+09,0.00879308,1.18437e-06
131,9.55083e+11,1.57319e+10,0.0162048,1.1835e-06
132,1.00954e+12,1.19099e+10,0.0116598,1.18314e-06
133,1.01549e+12,1.98333e+08,0.000195269,1.20308e-06
134,9.70392e+11,1.70782e+08,0.000175962,1.20209e-06
135,1.00872e+12,5.53669e+07,5.48854e-05,1.19653e-06
136,9.99889e+11,1.36628e+09,0.00136456,1.1835e-06
137,1.00918e+12,8.44927e+09,0.00830292,1.13684e-06
138,7.89491e+11,7.43091e+09,0.00932451,1.13741e-06
139,9.3812e+11,1.27868e+10,0.0134469,1.13364e-06
140,9.95814e+11,1.40566e+10,0.0139192,1.13205e-06
141,8.49088e+11,1.36898e+10,0.0158671,1.13288e-06
142,9.58277e+11,4.53868e+10,0.0452211,1.09469e-06
143,8.64692e+11,4.55754e+10,0.0500682,1.09441e-06
144,9.69984e+11,4.85451e+10,0.047662,1.09434e-06
145,7.57236e+11,4.75456e+10,0.0590789,1.09381e-06
146,7.59931e+11,4.83157e+10,0.0597784,1.0919e-06
147,8.11078e+11,4.24105e+10,0.0496908,1.09677e-06
148,9.66421e+11,4.88222e+10,0.0480892,1.10213e-06
149,9.63138e+11,4.62284e+10,0.0457994,1.10227e-06
150,9.72279e+11,4.367e+10,0.0429844,1.09836e-06
151,9.11103e+11,5.14032e+10,0.0534056,1.09985e-06
152,9.6251e+11,5.02543e+10,0.0496209,1.10817e-06
153,9.65306e+11,5.01403e+10,0.0493776,1.10812e-06
154,9.38115e+11,5.22664e+10,0.052774,1.10717e-06
155,9.46235e+11,7.14904e+10,0.0702453,1.08554e-06
156,9.39472e+11,7.94005e+10,0.0779297,1.09792e-06
157,9.51657e+11,6.63796e+10,0.0652036,1.09754e-06
158,9.42543e+11,5.8202e+10,0.0581586,1.09972e-06
159,9.51354e+11,6.33428e+10,0.0624254,1.09877e-06
160,9.0536e+11,6.15832e+10,0.0636885,1.10702e-06
161,8.51805e+11,6.14083e+10,0.0672442,1.10525e-06
162,8.87886e+11,6.63013e+10,0.0694845,1.10652e-06
163,8.80689e+11,6.50438e+10,0.0687761,1.12569e-06
164,8.60928e+11,5.39476e+10,0.0589671,1.15421e-06
165,9.59613e+11,4.87774e+10,0.0483716,1.15723e-06
166,9.47804e+11,1.98068e+10,0.0204698,1.18065e-06
167,9.88998e+11,2.33113e+10,0.0230278,1.16833e-06
168,9.68588e+11,4.83275e+10,0.0475236,1.15366e-06
169,8.50592e+11,3.20454e+10,0.0363064,1.15314e-06
170,9.68664e+11,3.69681e+10,0.036761,1.15609e-06
171,9.04141e+11,1.59331e+10,0.0173172,1.17007e-06
172,9.44436e+11,2.19369e+10,0.0227002,1.16968e-06
173,8.98661e+11,1.99411e+10,0.0217081,1.17115e-06
174,9.91761e+11,2.56222e+10,0.0251844,1.16908e-06
175,1.01171e+12,6.6968e+09,0.00657574,1.18224e-06
176,8.07777e+11,6.89894e+09,0.00846833,1.18294e-06
177,1.00583e+12,4.67379e+09,0.00462519,1.18473e-06
178,8.0133e+11,9.13107e+09,0.0112665,1.1801e-06
179,9.15029e+11,5.41493e+09,0.00588295,1.18163e-06
