theta,success,failure,failRate,totLatency
0,7.98966e+11,1.83429e+10,0.0224431,1.17969e-06
1,9.38957e+11,2.14006e+10,0.022284,1.18144e-06
2,9.90785e+11,1.33356e+10,0.0132809,1.18323e-06
3,8.33225e+11,1.17803e+10,0.0139411,1.18289e-06
4,9.9872e+11,1.85463e+10,0.0182315,1.18634e-06
5,1.00528e+12,6.40573e+07,6.37166e-05,1.20538e-06
6,9.46636e+11,0,0,1.20636e-06
7,8.15903e+11,0,0,1.20632e-06
8,8.10518e+11,1.90551e+09,0.00234546,1.20461e-06
9,9.98355e+11,2.02436e+10,0.019874,1.20026e-06
10,8.6444e+11,4.27125e+10,0.0470841,1.20065e-06
11,8.58358e+11,1.09566e+11,0.113197,1.20111e-06
12,1.00944e+12,6.88925e+09,0.00677854,1.19992e-06
13,9.85685e+11,1.17596e+10,0.0117897,1.20003e-06
14,7.98088e+11,1.92729e+10,0.0235794,1.19878e-06
15,8.49321e+11,1.59592e+11,0.158182,1.19117e-06
16,9.13056e+11,1.0169e+11,0.100212,1.18923e-06
17,8.41836e+11,1.63404e+11,0.162552,1.16182e-06
18,9.17174e+11,9.215e+10,0.0912987,1.16041e-06
19,8.11241e+11,9.77502e+10,0.107537,1.15527e-06
20,9.02055e+11,1.14127e+11,0.112309,1.15096e-06
21,8.16734e+11,2.02545e+11,0.198714,1.15113e-06
22,7.71155e+11,9.1152e+10,0.105707,1.15451e-06
23,8.79329e+11,9.18082e+10,0.0945368,1.14653e-06
24,8.47098e+11,1.73206e+11,0.169759,1.14686e-06
25,8.64933e+11,5.18343e+10,0.0565403,1.14621e-06
26,8.40355e+11,1.1466e+11,0.120061,1.14543e-06
27,8.44352e+11,1.71638e+11,0.168936,1.14334e-06
28,8.5259e+11,5.89068e+10,0.0646265,1.14919e-06
29,7.6773e+11,9.80056e+10,0.113205,1.14882e-06
30,9.67164e+11,4.94162e+10,0.0486103,1.14958e-06
31,8.67335e+11,1.48401e+11,0.146102,1.14349e-06
32,7.68016e+11,4.03449e+10,0.0499094,1.14734e-06
33,8.75942e+11,9.0694e+10,0.0938244,1.15304e-06
34,7.53203e+11,6.65013e+10,0.0811284,1.15272e-06
35,9.58562e+11,5.89031e+10,0.0578921,1.15081e-06
36,9.52501e+11,4.14251e+10,0.0416783,1.15181e-06
37,9.73035e+11,3.91407e+10,0.0386698,1.15492e-06
38,9.44928e+11,5.73059e+10,0.0571782,1.15263e-06
39,8.06607e+11,4.35108e+10,0.0511821,1.15308e-06
40,8.5489e+11,1.50445e+11,0.149647,1.15984e-06
41,9.71112e+11,4.34721e+10,0.0428472,1.16341e-06
42,9.90646e+11,2.71621e+10,0.0266868,1.15534e-06
43,7.53927e+11,4.10599e+10,0.0516485,1.15551e-06
44,9.66794e+11,3.704e+10,0.0368986,1.15989e-06
45,1.0012e+12,1.35874e+10,0.0133895,1.16575e-06
46,7.60796e+11,5.2778e+10,0.0648717,1.16969e-06
47,9.81739e+11,2.46508e+10,0.0244943,1.19424e-06
48,9.7748e+11,3.88421e+10,0.0382183,1.19401e-06
49,8.21392e+11,4.55529e+10,0.0525441,1.18557e-06
50,8.03533e+11,5.08348e+10,0.0594999,1.18968e-06
51,9.31706e+11,2.77891e+10,0.0289622,1.19134e-06
52,9.65312e+11,4.11959e+10,0.0409295,1.19059e-06
53,9.85707e+11,3.27608e+10,0.0321667,1.18257e-06
54,9.5281e+11,5.36788e+10,0.0533328,1.18226e-06
55,9.49142e+11,4.72317e+10,0.0474036,1.18865e-06
56,9.06493e+11,4.47349e+10,0.0470286,1.18844e-06
57,7.61522e+11,3.70958e+10,0.04645,1.18521e-06
58,9.40553e+11,7.12055e+10,0.070378,1.19105e-06
59,7.6876e+11,4.55559e+10,0.0559438,1.18845e-06
60,7.55826e+11,4.92895e+10,0.0612204,1.1889e-06
61,9.32317e+11,8.52642e+10,0.0837911,1.19131e-06
62,9.69754e+11,4.81707e+10,0.0473224,1.1919e-06
63,9.99816e+11,1.66869e+10,0.016416,1.20081e-06
64,8.80039e+11,3.34647e+10,0.0366334,1.20052e-06
65,7.38577e+11,7.31915e+10,0.0901631,1.19882e-06
66,8.04237e+11,6.29438e+10,0.0725844,1.19868e-06
67,9.40455e+11,2.46285e+10,0.0255196,1.20208e-06
68,9.01938e+11,1.32176e+10,0.014443,1.2022e-06
69,9.28804e+11,2.86041e+10,0.0298766,1.20205e-06
70,9.8026e+11,3.76191e+10,0.0369583,1.19768e-06
71,9.50232e+11,3.91376e+10,0.0395581,1.19983e-06
72,9.70459e+11,3.769e+10,0.0373854,1.20031e-06
73,9.68333e+11,4.96907e+10,0.0488109,1.19944e-06
74,7.77699e+11,3.44499e+10,0.0424182,1.19002e-06
75,9.607e+11,3.89644e+10,0.0389775,1.18422e-06
76,9.39326e+11,1.60713e+10,0.0168216,1.18453e-06
77,9.94351e+11,2.75301e+10,0.0269406,1.17372e-06
78,9.86756e+11,2.04433e+10,0.0202971,1.16744e-06
79,1.00562e+12,9.06774e+09,0.00893648,1.17911e-06
80,7.83996e+11,2.26207e+10,0.0280439,1.16678e-06
81,9.88165e+11,1.57998e+10,0.0157374,1.16807e-06
82,9.94244e+11,1.69375e+10,0.0167502,1.17238e-06
83,9.0107e+11,1.49657e+10,0.0163374,1.16311e-06
