theta,success,failure,failRate,totLatency
0,1.01392e+12,4.82865e+09,0.00473979,1.18103e-06
1,1.01284e+12,5.95964e+09,0.00584965,1.1824e-06
2,7.93637e+11,2.5743e+10,0.0314177,1.17363e-06
3,9.91642e+11,1.89018e+10,0.0187046,1.17204e-06
4,9.97542e+11,1.335e+10,0.0132061,1.17332e-06
5,9.40444e+11,1.37136e+10,0.0143725,1.17315e-06
6,9.7539e+11,2.35405e+10,0.0235657,1.17223e-06
7,9.00558e+11,1.78427e+10,0.019428,1.17257e-06
8,9.21561e+11,3.70954e+10,0.0386952,1.1649e-06
9,9.96437e+11,2.15783e+10,0.0211964,1.16552e-06
10,9.2136e+11,2.9712e+10,0.0312405,1.16384e-06
11,7.43105e+11,6.24975e+10,0.0775786,1.16281e-06
12,8.22101e+11,2.07703e+10,0.0246423,1.16518e-06
13,7.59798e+11,4.92447e+10,0.0608679,1.16012e-06
14,8.16817e+11,1.03056e+11,0.112033,1.15995e-06
15,9.29027e+11,7.44764e+10,0.0742164,1.16029e-06
16,7.84363e+11,8.51497e+10,0.097928,1.15392e-06
17,7.42781e+11,7.56671e+10,0.092452,1.15828e-06
18,8.28454e+11,1.91302e+11,0.187596,1.14189e-06
19,7.85676e+11,1.94976e+11,0.198823,1.13902e-06
20,7.76548e+11,1.28949e+11,0.142406,1.14994e-06
21,8.64087e+11,4.12215e+10,0.0455331,1.15293e-06
22,7.64455e+11,1.01374e+11,0.117083,1.15231e-06
23,8.45411e+11,1.68407e+11,0.166111,1.15457e-06
24,8.24913e+11,1.83255e+11,0.18177,1.15e-06
25,9.55699e+11,6.20579e+10,0.0609752,1.15076e-06
26,7.44378e+11,5.2624e+10,0.0660275,1.15062e-06
27,9.3824e+11,6.93272e+10,0.0688065,1.15176e-06
28,9.24649e+11,9.35333e+10,0.091863,1.15143e-06
29,7.46875e+11,5.68282e+10,0.0707079,1.14592e-06
30,8.16326e+11,2.00183e+11,0.196932,1.14807e-06
31,9.61877e+11,5.25822e+10,0.0518327,1.14678e-06
32,8.46733e+11,9.76861e+10,0.103435,1.14662e-06
33,8.88592e+11,7.9231e+10,0.0818652,1.15033e-06
34,9.64865e+11,4.41591e+10,0.0437641,1.15441e-06
35,9.60734e+11,5.47586e+10,0.0539231,1.14612e-06
36,9.03406e+11,8.34545e+10,0.0845657,1.14635e-06
37,7.81563e+11,3.55671e+10,0.0435268,1.15299e-06
38,8.80057e+11,1.27635e+11,0.126661,1.15378e-06
39,8.37178e+11,2.79306e+10,0.0322857,1.14969e-06
40,8.89281e+11,1.72954e+10,0.0190777,1.14976e-06
41,7.8787e+11,2.93713e+10,0.0359396,1.15195e-06
42,8.68163e+11,3.39755e+10,0.0376611,1.15214e-06
43,9.484e+11,1.92022e+10,0.0198451,1.15702e-06
44,1.00401e+12,6.73969e+09,0.00666798,1.16478e-06
45,8.11672e+11,5.22463e+09,0.00639571,1.16489e-06
46,1.01503e+12,2.32721e+09,0.00228751,1.18881e-06
47,9.52993e+11,0,0,1.20588e-06
48,8.17415e+11,0,0,1.20536e-06
49,9.6773e+11,0,0,1.20522e-06
50,8.00357e+11,0,0,1.20502e-06
51,1.00121e+12,0,0,1.20574e-06
52,9.1016e+11,0,0,1.20523e-06
53,9.12924e+11,0,0,1.20527e-06
54,9.04547e+11,0,0,1.20426e-06
55,9.61662e+11,0,0,1.20476e-06
56,8.11587e+11,0,0,1.20468e-06
57,9.49661e+11,0,0,1.20507e-06
58,1.0186e+12,9.64937e+08,0.000946417,1.19943e-06
59,9.63221e+11,4.14367e+09,0.00428346,1.19321e-06
60,8.59921e+11,1.9518e+09,0.0022646,1.1929e-06
61,1.01345e+12,3.25749e+09,0.00320396,1.1926e-06
62,1.00579e+12,3.03851e+09,0.00301193,1.18641e-06
63,1.00497e+12,1.90696e+09,0.00189395,1.19326e-06
64,8.5138e+11,4.04225e+09,0.00472545,1.19224e-06
65,1.00412e+12,4.47907e+08,0.000445868,1.19281e-06
66,9.99203e+11,2.52408e+09,0.00251973,1.18445e-06
67,7.90086e+11,7.47803e+09,0.00937608,1.18455e-06
68,1.00812e+12,3.08529e+09,0.00305109,1.19078e-06
69,1.00619e+12,1.35425e+09,0.00134411,1.19127e-06
70,1.01277e+12,4.69929e+09,0.00461859,1.18443e-06
71,9.59916e+11,3.90578e+09,0.00405239,1.18412e-06
72,9.59853e+11,5.42228e+09,0.00561734,1.19031e-06
73,1.01207e+12,4.3599e+09,0.00428942,1.1911e-06
74,9.65807e+11,4.08086e+09,0.00420756,1.19096e-06
75,8.06058e+11,6.8103e+09,0.00837811,1.17768e-06
76,8.96843e+11,5.074e+09,0.0056258,1.18416e-06
77,8.13152e+11,4.39406e+09,0.0053747,1.18458e-06
78,1.00346e+12,3.84986e+09,0.00382191,1.18578e-06
79,8.9963e+11,3.301e+09,0.00365587,1.18515e-06
80,9.15495e+11,5.01431e+09,0.00544732,1.17049e-06
81,1.00912e+12,1.05344e+10,0.0103314,1.16319e-06
82,8.09603e+11,1.10559e+10,0.013472,1.16381e-06
83,8.02842e+11,9.38226e+09,0.0115513,1.17813e-06
84,1.00517e+12,6.9146e+09,0.00683203,1.17275e-06
85,1.01183e+12,5.79547e+09,0.00569507,1.1949e-06
86,1.00174e+12,5.83512e+09,0.00579127,1.19292e-06
87,1.003e+12,1.27877e+10,0.012589,1.18869e-06
88,9.48939e+11,8.3521e+09,0.00872473,1.18854e-06
89,8.9324e+11,1.3618e+10,0.0150166,1.18856e-06
90,1.00173e+12,1.3062e+10,0.0128716,1.1957e-06
91,8.9323e+11,1.69379e+10,0.0186096,1.19655e-06
92,9.44036e+11,1.01882e+10,0.0106769,1.19661e-06
93,7.9691e+11,1.20142e+10,0.014852,1.19641e-06
94,9.06561e+11,1.29997e+10,0.0141369,1.19472e-06
95,9.95081e+11,1.03236e+10,0.0102681,1.19967e-06
96,1.00962e+12,6.15218e+09,0.00605665,1.19884e-06
97,1.00298e+12,1.08559e+10,0.0107078,1.19868e-06
98,9.94486e+11,2.1579e+10,0.0212379,1.19804e-06
99,8.15832e+11,1.14978e+09,0.00140735,1.20269e-06
100,8.09189e+11,2.98578e+09,0.00367627,1.20227e-06
101,8.59318e+11,6.94343e+09,0.00801539,1.19986e-06
102,1.00006e+12,2.13378e+09,0.0021291,1.19977e-06
103,8.00609e+11,1.43356e+09,0.00178738,1.20175e-06
104,8.91625e+11,1.56452e+09,0.00175161,1.20091e-06
105,1.00913e+12,9.21867e+09,0.00905256,1.20003e-06
106,8.64177e+11,1.14509e+09,0.00132331,1.19907e-06
107,9.62552e+11,3.72845e+08,0.000387201,1.20057e-06
108,1.00421e+12,8.31337e+08,0.000827171,1.20084e-06
109,9.96353e+11,3.65701e+08,0.000366905,1.20056e-06
110,8.67466e+11,6.05555e+08,0.000697587,1.20094e-06
111,1.01133e+12,1.86271e+08,0.000184149,1.20297e-06
112,9.61442e+11,4.49097e+07,4.67086e-05,1.20339e-06
113,8.15732e+11,9.95098e+06,1.21987e-05,1.20286e-06
114,9.087e+11,1.86919e+06,2.05699e-06,1.20437e-06
115,1.02054e+12,4.06004e+06,3.97831e-06,1.20475e-06
116,1.01121e+12,0,0,1.20559e-06
117,8.08946e+11,0,0,1.20541e-06
118,8.12106e+11,0,0,1.20469e-06
119,1.01665e+12,0,0,1.20605e-06
120,9.49972e+11,0,0,1.20528e-06
121,9.48229e+11,0,0,1.20494e-06
122,8.06294e+11,0,0,1.20509e-06
123,1.0201e+12,0,0,1.20571e-06
124,1.01894e+12,0,0,1.20501e-06
125,1.01933e+12,0,0,1.20472e-06
126,9.99704e+11,0,0,1.2055e-06
127,1.00559e+12,1.0332e+07,1.02744e-05,1.20559e-06
128,1.00459e+12,4.58367e+06,4.56271e-06,1.20523e-06
129,1.00593e+12,2.1604e+07,2.14761e-05,1.20325e-06
130,8.11139e+11,4.66403e+07,5.74964e-05,1.20375e-06
131,9.54015e+11,1.62031e+08,0.000169812,1.20387e-06
132,9.98259e+11,6.06973e+07,6.07995e-05,1.20287e-06
133,9.6825e+11,3.03709e+08,0.000313569,1.20327e-06
134,9.06809e+11,1.60835e+07,1.77361e-05,1.20196e-06
135,8.0813e+11,9.04467e+08,0.00111796,1.18672e-06
136,9.69177e+11,1.29704e+09,0.0013365,1.18262e-06
137,9.97492e+11,1.02931e+10,0.0102136,1.13034e-06
138,8.96877e+11,1.23969e+10,0.0136338,1.13084e-06
139,9.75672e+11,1.05304e+10,0.0106778,1.12653e-06
140,9.95147e+11,1.1619e+10,0.0115409,1.12775e-06
141,1.00376e+12,1.02792e+10,0.0101368,1.13825e-06
142,7.66613e+11,4.95082e+10,0.0606628,1.09302e-06
143,7.73332e+11,4.35418e+10,0.0533029,1.09308e-06
144,8.56708e+11,4.40739e+10,0.0489285,1.09166e-06
145,8.67523e+11,4.37384e+10,0.0479976,1.09036e-06
146,9.61591e+11,4.84054e+10,0.0479263,1.08968e-06
147,9.02552e+11,4.70472e+10,0.0495443,1.09682e-06
148,9.71944e+11,4.34101e+10,0.0427536,1.10171e-06
149,9.78013e+11,4.30519e+10,0.0421637,1.10108e-06
150,9.70561e+11,4.82536e+10,0.0473625,1.09756e-06
151,9.71789e+11,4.83662e+10,0.0474106,1.097e-06
152,9.62201e+11,4.74971e+10,0.0470409,1.10428e-06
153,9.59369e+11,5.44668e+10,0.0537235,1.10747e-06
154,7.54293e+11,5.20148e+10,0.0645098,1.10516e-06
155,9.64241e+11,5.8621e+10,0.0573107,1.1057e-06
156,9.35308e+11,7.45113e+10,0.0737868,1.09077e-06
157,9.3446e+11,6.0289e+10,0.0606072,1.09636e-06
158,9.40858e+11,6.17974e+10,0.0616337,1.09608e-06
159,8.77968e+11,7.17839e+10,0.0755817,1.09536e-06
160,9.47157e+11,6.72192e+10,0.0662665,1.10659e-06
161,9.38766e+11,7.77644e+10,0.0764999,1.09188e-06
162,6.86286e+11,1.343e+11,0.163664,1.09975e-06
163,8.36846e+11,7.4477e+10,0.0817241,1.10429e-06
164,9.5151e+11,5.95575e+10,0.0589056,1.13743e-06
165,9.48778e+11,6.74351e+10,0.0663592,1.13797e-06
166,9.20365e+11,4.02534e+10,0.0419036,1.1636e-06
167,9.74256e+11,2.62969e+10,0.0262823,1.16371e-06
168,8.81751e+11,3.09921e+10,0.0339549,1.16481e-06
169,8.29969e+11,3.83532e+10,0.0441693,1.15787e-06
170,9.7614e+11,3.41675e+10,0.0338189,1.15803e-06
171,9.93765e+11,2.457e+10,0.0241276,1.15816e-06
172,9.36999e+11,3.13523e+10,0.032377,1.16153e-06
173,9.86276e+11,2.85825e+10,0.028164,1.16064e-06
174,9.35298e+11,3.64599e+10,0.0375196,1.16237e-06
175,9.90399e+11,2.96432e+10,0.0290608,1.15932e-06
176,9.82952e+11,1.89944e+10,0.0189575,1.17088e-06
177,1.01073e+12,6.06377e+09,0.00596362,1.18096e-06
178,1.00263e+12,8.21812e+09,0.00812992,1.18148e-06
179,1.00571e+12,1.03841e+10,0.0102197,1.18088e-06
