theta,success,failure,failRate,totLatency
0,9.81074e+11,2.6231e+10,0.0260408,1.16144e-06
1,9.80799e+11,3.32197e+10,0.0327604,1.16228e-06
2,9.80208e+11,3.49733e+10,0.0344503,1.15973e-06
3,9.7343e+11,4.27341e+10,0.0420543,1.16076e-06
4,9.64893e+11,3.75711e+10,0.0374787,1.158e-06
5,9.76601e+11,3.2917e+10,0.0326066,1.17218e-06
6,9.81183e+11,2.97507e+10,0.0294289,1.17053e-06
7,9.77538e+11,4.34338e+10,0.0425417,1.17253e-06
8,9.76899e+11,3.12003e+10,0.0309496,1.17327e-06
9,7.91864e+11,2.82365e+10,0.0344305,1.17555e-06
10,9.78109e+11,2.93519e+10,0.0291345,1.17662e-06
11,9.90058e+11,2.37831e+10,0.0234584,1.17437e-06
12,9.85844e+11,3.11082e+10,0.0305897,1.17986e-06
13,9.46855e+11,5.66292e+10,0.0564326,1.17423e-06
14,9.88594e+11,3.27237e+10,0.0320407,1.17755e-06
15,9.84342e+11,3.38749e+10,0.0332689,1.17621e-06
16,7.56963e+11,6.02727e+10,0.073752,1.18496e-06
17,8.57444e+11,1.63983e+11,0.160543,1.17561e-06
18,9.47602e+11,6.71595e+10,0.0661826,1.15712e-06
19,7.76423e+11,2.22952e+11,0.223092,1.15405e-06
20,7.16621e+11,9.56898e+10,0.1178,1.15001e-06
21,8.15481e+11,1.47269e+11,0.152967,1.15163e-06
22,8.80348e+11,1.23611e+11,0.123123,1.1529e-06
23,8.86401e+11,7.37975e+10,0.0768565,1.15062e-06
24,9.57247e+11,5.45439e+10,0.0539082,1.14743e-06
25,8.04924e+11,4.76296e+10,0.055867,1.14795e-06
26,8.05781e+11,1.56503e+11,0.162637,1.14699e-06
27,7.02535e+11,9.64886e+10,0.120758,1.14239e-06
28,7.13571e+11,9.17405e+10,0.113919,1.13912e-06
29,7.31538e+11,7.00757e+10,0.0874183,1.14433e-06
30,9.34919e+11,7.83982e+10,0.0773678,1.14282e-06
31,7.78194e+11,1.90421e+11,0.196591,1.1396e-06
32,9.2536e+11,3.8891e+10,0.0403329,1.1429e-06
33,9.04284e+11,5.82604e+10,0.0605275,1.14535e-06
34,8.26923e+11,1.41973e+11,0.146531,1.14865e-06
35,8.67825e+11,4.0068e+10,0.044133,1.14475e-06
36,9.81881e+11,3.35302e+10,0.0330214,1.14567e-06
37,7.62343e+11,4.0861e+10,0.0508725,1.15049e-06
38,9.70096e+11,3.07953e+10,0.0307679,1.14795e-06
39,9.96244e+11,2.09743e+10,0.0206193,1.15028e-06
40,9.60867e+11,4.46578e+10,0.0444124,1.15223e-06
41,9.66606e+11,4.40234e+10,0.0435603,1.15446e-06
42,8.32122e+11,2.97931e+10,0.0345661,1.15614e-06
43,9.49011e+11,1.8048e+10,0.0186627,1.16334e-06
44,8.30682e+11,2.34763e+10,0.0274847,1.16912e-06
45,9.97896e+11,1.01769e+10,0.0100954,1.17113e-06
46,8.15956e+11,3.614e+09,0.00440963,1.19913e-06
47,9.91722e+11,1.76712e+10,0.0175068,1.20397e-06
48,1.0135e+12,4.87325e+09,0.00478532,1.20337e-06
49,9.5595e+11,1.02638e+09,0.00107252,1.2048e-06
50,8.94798e+11,3.727e+09,0.0041479,1.20422e-06
51,9.42835e+11,1.81952e+10,0.018933,1.20425e-06
52,7.81613e+11,2.22314e+10,0.0276563,1.20362e-06
53,9.84013e+11,3.49442e+10,0.0342941,1.19519e-06
54,8.92332e+11,2.1486e+10,0.0235123,1.19677e-06
55,9.94798e+11,1.15219e+10,0.0114496,1.18922e-06
56,9.93761e+11,1.91731e+10,0.0189282,1.18995e-06
57,8.41915e+11,1.80006e+10,0.020933,1.18986e-06
58,9.83329e+11,1.80322e+10,0.0180077,1.18907e-06
59,9.92126e+11,2.12054e+10,0.0209264,1.19165e-06
60,9.73905e+11,3.61449e+10,0.0357853,1.18889e-06
61,9.21192e+11,4.97363e+10,0.0512255,1.18997e-06
62,8.87674e+11,1.02932e+10,0.0114628,1.18343e-06
63,8.85922e+11,2.94955e+10,0.0322208,1.18364e-06
64,9.84458e+11,2.59656e+10,0.0256977,1.18765e-06
65,9.9183e+11,2.80169e+10,0.0274716,1.19254e-06
66,1.0087e+12,8.14436e+09,0.00800943,1.19194e-06
67,9.71799e+11,2.68124e+10,0.0268497,1.18279e-06
68,9.77518e+11,4.07713e+10,0.040039,1.18564e-06
69,8.07983e+11,8.10925e+09,0.00993669,1.18954e-06
70,1.00184e+12,7.58462e+09,0.00751379,1.18948e-06
71,9.53728e+11,4.90438e+10,0.0489082,1.18137e-06
72,9.91797e+11,2.66853e+10,0.026201,1.1847e-06
73,8.2309e+11,4.06188e+10,0.0470283,1.18592e-06
74,9.87622e+11,1.45608e+10,0.0145291,1.18643e-06
75,9.91079e+11,2.36689e+10,0.0233249,1.19138e-06
76,8.41216e+11,2.48367e+10,0.0286781,1.19218e-06
77,1.00786e+12,1.0025e+10,0.0098489,1.19142e-06
78,1.00376e+12,6.84848e+09,0.00677656,1.20111e-06
79,1.00778e+12,9.44053e+09,0.00928074,1.19077e-06
80,1.01127e+12,1.08829e+10,0.010647,1.19045e-06
81,1.00004e+12,1.79811e+10,0.0176627,1.19146e-06
82,7.89249e+11,1.43406e+10,0.0178456,1.18235e-06
83,7.79012e+11,1.40968e+10,0.0177741,1.18735e-06
84,9.87012e+11,1.63542e+10,0.0162993,1.18729e-06
85,9.97835e+11,1.59398e+10,0.0157232,1.18769e-06
86,8.00803e+11,1.46884e+10,0.0180117,1.18392e-06
87,9.95465e+11,1.26247e+10,0.0125234,1.19341e-06
88,9.55654e+11,1.19399e+10,0.0123398,1.19391e-06
89,8.43922e+11,1.24757e+10,0.0145677,1.19386e-06
90,1.00269e+12,1.73457e+10,0.0170049,1.19107e-06
91,7.89371e+11,1.31526e+10,0.0163891,1.1906e-06
92,1.00525e+12,6.71437e+09,0.006635,1.19852e-06
93,9.89698e+11,6.63809e+09,0.0066625,1.19884e-06
94,9.35318e+11,1.08197e+10,0.0114357,1.1963e-06
95,9.87916e+11,1.69843e+10,0.0169014,1.19713e-06
96,8.08748e+11,7.51836e+09,0.00921066,1.20048e-06
97,1.01072e+12,4.9209e+09,0.00484512,1.20087e-06
98,8.11443e+11,3.49838e+09,0.0042928,1.1991e-06
99,9.54247e+11,5.6229e+09,0.00585799,1.1907e-06
100,1.00727e+12,2.96206e+09,0.00293207,1.19462e-06
101,1.0065e+12,2.66712e+09,0.00264289,1.19383e-06
102,8.64994e+11,5.38171e+09,0.0061832,1.18654e-06
103,1.01367e+12,3.12635e+09,0.00307471,1.1942e-06
104,1.01677e+12,1.98055e+09,0.0019441,1.19475e-06
105,1.00565e+12,1.07984e+10,0.0106237,1.18971e-06
106,1.01207e+12,5.7957e+09,0.00569398,1.18974e-06
107,9.08442e+11,4.89747e+09,0.00536216,1.19716e-06
108,8.12562e+11,2.53293e+09,0.00310753,1.19687e-06
109,9.52995e+11,1.18466e+10,0.0122782,1.18904e-06
110,1.01145e+12,7.40573e+09,0.0072687,1.19159e-06
111,7.99258e+11,1.17294e+10,0.0144631,1.1906e-06
112,1.01709e+12,4.9754e+09,0.004868,1.19874e-06
113,9.86085e+11,1.61722e+10,0.0161358,1.1903e-06
114,1.00537e+12,1.1188e+10,0.0110058,1.19101e-06
115,8.04503e+11,1.30413e+10,0.0159518,1.19123e-06
116,1.00685e+12,7.81572e+09,0.00770278,1.19806e-06
117,9.46581e+11,1.51091e+10,0.0157109,1.18576e-06
118,7.9701e+11,8.9706e+09,0.01113,1.18544e-06
119,9.48756e+11,1.40304e+10,0.0145727,1.18569e-06
120,7.98643e+11,4.48198e+09,0.00558068,1.19396e-06
121,9.8568e+11,1.78493e+10,0.0177865,1.17682e-06
122,1.00652e+12,1.21712e+10,0.0119479,1.17624e-06
123,9.8497e+11,1.22334e+10,0.0122677,1.17579e-06
124,8.01909e+11,4.22729e+09,0.00524389,1.18726e-06
125,9.95832e+11,1.7237e+10,0.0170146,1.16536e-06
126,9.87386e+11,1.53244e+10,0.015283,1.16581e-06
127,1.00834e+12,1.39167e+10,0.0136136,1.16609e-06
128,7.76458e+11,3.11495e+10,0.0385701,1.18214e-06
129,9.46088e+11,1.72831e+10,0.0179402,1.16457e-06
130,8.32021e+11,2.34399e+10,0.0274003,1.16477e-06
131,7.6209e+11,5.74215e+10,0.070068,1.16441e-06
132,8.79645e+11,2.83317e+10,0.0312031,1.18557e-06
133,9.78201e+11,2.24444e+10,0.0224299,1.17731e-06
134,9.86255e+11,1.99524e+10,0.0198293,1.17557e-06
135,1.00753e+12,1.37933e+10,0.0135054,1.18967e-06
136,1.00139e+12,1.07383e+10,0.0106096,1.17767e-06
137,9.7923e+11,3.68921e+10,0.0363067,1.13398e-06
138,9.6897e+11,3.56797e+10,0.0355145,1.12426e-06
139,9.77336e+11,3.57029e+10,0.0352433,1.12859e-06
140,9.90289e+11,2.57247e+10,0.0253192,1.12696e-06
141,9.37599e+11,7.53346e+10,0.0743727,1.08277e-06
