ratio,success,failure,failRate,totLatency
0,9.59063e+11,0,0,1.20532e-06
0.05,8.47353e+11,0,0,1.20564e-06
0.1,9.60682e+11,12937,1.34665e-08,1.20604e-06
0.15,9.5833e+11,9.30118e+06,9.70552e-06,1.20459e-06
0.2,9.901e+11,1.68848e+10,0.0167677,1.20342e-06
0.25,9.88507e+11,2.19869e+07,2.2242e-05,1.20397e-06
0.3,1.01825e+12,1.52735e+09,0.00149773,1.19999e-06
0.35,9.64099e+11,1.8232e+09,0.00188752,1.2007e-06
0.4,8.59541e+11,4.11918e+10,0.0457314,1.19528e-06
0.45,9.93344e+11,1.40217e+09,0.00140957,1.20236e-06
0.5,8.25748e+11,3.49803e+10,0.0406403,1.16052e-06
0.55,1.01774e+12,1.36712e+09,0.00134148,1.20219e-06
0.6,9.33389e+11,7.01116e+10,0.069867,1.17788e-06
0.65,1.00611e+12,6.18734e+09,0.00611217,1.198e-06
0.7,9.16287e+11,4.45276e+10,0.0463436,1.14657e-06
0.75,9.65175e+11,4.39381e+10,0.0435413,1.11699e-06
0.8,9.30408e+11,3.95891e+10,0.0408136,1.17407e-06
0.85,7.66408e+11,8.04159e+10,0.0949618,1.18074e-06
0.9,9.13654e+11,9.79492e+10,0.0968258,1.15712e-06
0.95,9.76169e+11,3.968e+10,0.0390609,1.1767e-06
1,7.40509e+11,1.24055e+11,0.143488,1.15216e-06
2,8.41031e+11,1.63988e+11,0.163169,1.05713e-06
3,7.91256e+11,2.13504e+11,0.212493,1.07627e-06
4,5.12355e+11,3.01963e+11,0.370817,9.5845e-07
5,7.1225e+11,2.94415e+11,0.292466,9.7284e-07
6,7.31977e+11,2.22108e+11,0.232797,9.2666e-07
7,7.24294e+11,2.78003e+11,0.277366,8.8172e-07
8,5.48379e+11,4.16404e+11,0.431604,7.8575e-07
9,6.00446e+11,4.07606e+11,0.40435,7.8026e-07
10,6.61112e+11,3.55292e+11,0.349558,8.5091e-07
12,5.30024e+11,4.25913e+11,0.445545,7.2035e-07
14,5.54821e+11,4.60754e+11,0.453688,7.0262e-07
16,4.07505e+11,5.63278e+11,0.580231,6.8985e-07
18,4.2278e+11,4.93327e+11,0.538504,6.4362e-07
20,4.09577e+11,4.91842e+11,0.545631,6.1343e-07
25,2.37361e+11,6.62615e+11,0.736259,5.4665e-07
30,2.74798e+11,5.8658e+11,0.680979,4.7504e-07
35,2.2139e+11,7.89971e+11,0.781097,3.9583e-07
40,2.4063e+11,7.78424e+11,0.763869,3.6519e-07
45,3.35217e+11,6.75726e+11,0.668412,3.1237e-07
50,8.33548e+10,9.23909e+11,0.917246,2.4559e-07
55,7.56159e+10,9.3573e+11,0.925232,2.0047e-07
60,1.22374e+11,8.29621e+11,0.871455,1.7202e-07
65,3.1673e+10,9.82272e+11,0.968763,1.0988e-07
70,1.51407e+10,9.98716e+11,0.985066,8.52e-08
75,2.36687e+10,9.93506e+11,0.976731,5.805e-08
80,1.52452e+10,1.00183e+12,0.985011,4.624e-08
85,6.00117e+09,9.01525e+11,0.993387,3.351e-08
90,2.20948e+09,1.00069e+12,0.997797,1.642e-08
95,6.85608e+08,1.01486e+12,0.999325,6.64e-09
100,0,1.00915e+12,1,0
