ratio,success,failure,failRate,totLatency
0,9.62763e+11,0,0,1.2083e-06
0.05,1.01913e+12,1.66246e+07,1.63123e-05,1.20734e-06
0.1,1.01528e+12,0,0,1.20784e-06
0.15,9.7019e+11,1.48824e+06,1.53396e-06,1.20759e-06
0.2,9.03744e+11,3.53473e+09,0.00389597,1.2068e-06
0.25,9.3809e+11,1.40971e+10,0.0148049,1.20505e-06
0.3,8.47131e+11,1.3759e+10,0.0159823,1.2056e-06
0.35,8.26566e+11,9.49923e+10,0.103078,1.18551e-06
0.4,7.87557e+11,7.62671e+10,0.0882901,1.19167e-06
0.45,1.01875e+12,1.94173e+08,0.000190563,1.20086e-06
0.5,7.62391e+11,4.68791e+10,0.0579276,1.1804e-06
0.55,9.45061e+11,6.39863e+10,0.0634126,1.19746e-06
0.6,1.00783e+12,9.7078e+09,0.00954046,1.17174e-06
0.65,8.15387e+11,4.88529e+09,0.00595569,1.19509e-06
0.7,8.7156e+11,3.77544e+10,0.0415197,1.17524e-06
0.75,7.85436e+11,1.12481e+11,0.125269,1.15506e-06
0.8,8.48408e+11,1.05848e+11,0.110922,1.17795e-06
0.85,9.31113e+11,8.76294e+10,0.0860173,1.17225e-06
0.9,9.79759e+11,2.451e+10,0.0244058,1.13485e-06
0.95,9.44025e+11,5.52509e+10,0.0552909,1.17982e-06
1,8.5089e+11,1.48048e+11,0.148205,1.13909e-06
2,9.09435e+11,9.94859e+10,0.0986063,1.09193e-06
3,5.50631e+11,2.5513e+11,0.316632,1.02066e-06
4,5.35597e+11,2.81006e+11,0.344116,1.01787e-06
5,7.62472e+11,2.5803e+11,0.252846,9.6924e-07
6,5.16369e+11,3.8188e+11,0.425139,9.0149e-07
7,7.03619e+11,3.05178e+11,0.302517,9.2642e-07
8,6.64552e+11,3.41107e+11,0.339188,8.7552e-07
9,6.43225e+11,3.69647e+11,0.36495,8.416e-07
10,4.20979e+11,3.96971e+11,0.485324,7.9489e-07
12,5.64354e+11,4.52768e+11,0.445147,7.1979e-07
14,5.51424e+11,4.66982e+11,0.458542,7.2364e-07
16,4.47031e+11,4.91356e+11,0.523618,6.6326e-07
18,4.97815e+11,5.11241e+11,0.506653,6.3e-07
20,4.18289e+11,6.01864e+11,0.589974,6.3127e-07
25,2.51793e+11,5.66633e+11,0.692345,5.1475e-07
30,1.98355e+11,6.0947e+11,0.754458,4.8651e-07
35,1.93051e+11,7.02798e+11,0.784505,4.5123e-07
40,2.54554e+11,7.55728e+11,0.748036,3.8152e-07
45,1.95766e+11,8.1732e+11,0.806763,2.9934e-07
50,1.88269e+11,7.22177e+11,0.793213,2.5584e-07
55,9.67725e+10,7.99945e+11,0.892081,2.2238e-07
60,6.53458e+10,9.34084e+11,0.934617,1.7209e-07
65,4.64653e+10,9.72735e+11,0.95441,1.4569e-07
70,6.59932e+10,9.32452e+11,0.933904,1.0794e-07
75,9.79322e+09,8.89199e+11,0.989106,7.168e-08
80,4.74875e+09,8.13761e+11,0.994198,5.05e-08
85,2.6749e+09,1.00752e+12,0.997352,2.777e-08
90,5.92204e+09,9.89817e+11,0.994053,1.297e-08
95,8.6421e+07,1.01586e+12,0.999915,6.44e-09
100,0,1.00562e+12,1,0
