ratio,success,failure,failRate,totLatency
0,9.70501e+11,0,0,1.21006e-06
0.05,9.99798e+11,0,0,1.20906e-06
0.1,8.13964e+11,0,0,1.21055e-06
0.15,1.01675e+12,6.72202e+06,6.61122e-06,1.20969e-06
0.2,8.032e+11,2.55412e+09,0.00316985,1.20976e-06
0.25,9.73702e+11,4.67046e+10,0.0457706,1.17181e-06
0.3,1.01174e+12,1.89683e+08,0.000187448,1.20749e-06
0.35,9.55938e+11,2.70241e+08,0.000282617,1.20929e-06
0.4,1.00304e+12,8.97642e+09,0.00886982,1.19141e-06
0.45,7.08485e+11,9.02402e+10,0.11298,1.17301e-06
0.5,9.12812e+11,1.04743e+11,0.102936,1.1927e-06
0.55,1.00381e+12,9.75185e+09,0.00962132,1.18569e-06
0.6,9.82359e+11,1.5057e+10,0.015096,1.20264e-06
0.65,7.84942e+11,1.92598e+10,0.023949,1.1979e-06
0.7,8.54742e+11,1.64378e+11,0.161294,1.17574e-06
0.75,9.58206e+11,4.44847e+10,0.0443653,1.17771e-06
0.8,9.04342e+11,6.01347e+09,0.00660564,1.17814e-06
0.85,8.53754e+11,1.02787e+10,0.0118962,1.19537e-06
0.9,8.97747e+11,1.15841e+11,0.114288,1.17983e-06
0.95,9.38207e+11,6.88596e+10,0.0683764,1.14829e-06
1,7.64537e+11,8.10954e+10,0.0958991,1.17549e-06
2,8.44981e+11,1.65043e+11,0.163405,1.14723e-06
3,8.46918e+11,1.54414e+11,0.154208,1.00236e-06
4,6.06008e+11,2.97481e+11,0.329258,9.8798e-07
5,7.12987e+11,3.08688e+11,0.302139,9.5356e-07
6,7.21762e+11,2.69946e+11,0.272203,9.3661e-07
7,6.51075e+11,3.61503e+11,0.357013,8.6287e-07
8,6.03851e+11,3.91796e+11,0.393509,8.6468e-07
9,5.61701e+11,4.49553e+11,0.44455,7.6405e-07
10,4.89696e+11,5.02428e+11,0.506417,7.8385e-07
12,6.06359e+11,4.13242e+11,0.405298,8.0058e-07
14,5.51325e+11,4.60684e+11,0.455217,7.299e-07
16,4.17757e+11,5.91602e+11,0.586116,7.0728e-07
18,4.61074e+11,4.56615e+11,0.497571,6.5419e-07
20,2.74408e+11,5.40978e+11,0.663463,6.3062e-07
25,3.25932e+11,6.33966e+11,0.660451,5.381e-07
30,4.06469e+11,6.07512e+11,0.599135,5.2113e-07
35,1.95961e+11,7.70552e+11,0.797249,4.1299e-07
40,2.42343e+11,7.66749e+11,0.759841,3.9253e-07
45,1.27825e+11,7.8475e+11,0.85993,3.5701e-07
50,1.37773e+11,8.7971e+11,0.864594,2.6189e-07
55,5.9777e+10,9.33403e+11,0.939813,2.4581e-07
60,1.47321e+11,8.62357e+11,0.854091,1.6979e-07
65,2.81945e+10,9.31426e+11,0.970619,1.4977e-07
70,2.33213e+10,8.77201e+11,0.974103,1.0323e-07
75,1.24535e+10,7.98903e+11,0.984651,6.77e-08
80,6.47878e+09,9.47269e+11,0.993207,4.161e-08
85,6.70855e+09,1.01189e+12,0.993414,2.569e-08
90,4.15829e+09,9.64107e+11,0.995705,1.642e-08
95,9.64487e+08,1.01875e+12,0.999054,5.32e-09
100,0,1.0029e+12,1,0
