ratio,success,failure,failRate,totLatency
0,1.01355e+12,0,0,1.20987e-06
0.05,9.97548e+11,4.79437e+07,4.80592e-05,1.20981e-06
0.1,1.01958e+12,1.09826e+09,0.00107602,1.20878e-06
0.15,1.00288e+12,7.01683e+08,0.000699177,1.20855e-06
0.2,9.03273e+11,1.21221e+10,0.0132425,1.20836e-06
0.25,1.01148e+12,5.06171e+08,0.000500175,1.20868e-06
0.3,1.00921e+12,3.45985e+08,0.000342709,1.20878e-06
0.35,8.77666e+11,2.56926e+10,0.0284411,1.20492e-06
0.4,1.01628e+12,1.93157e+09,0.00189703,1.20148e-06
0.45,1.00732e+12,1.1558e+10,0.0113439,1.18315e-06
0.5,1.0134e+12,5.92623e+09,0.00581387,1.19857e-06
0.55,8.14392e+11,2.88961e+09,0.00353564,1.20163e-06
0.6,1.01015e+12,4.39975e+09,0.00433663,1.20314e-06
0.65,8.09579e+11,1.68988e+09,0.002083,1.19544e-06
0.7,1.00212e+12,1.22608e+10,0.0120871,1.17454e-06
0.75,8.5863e+11,5.62067e+10,0.061439,1.20047e-06
0.8,9.85508e+11,3.56608e+10,0.0349216,1.19823e-06
0.85,9.0507e+11,1.01744e+10,0.0111166,1.18675e-06
0.9,8.25675e+11,1.82155e+11,0.18074,1.1448e-06
0.95,7.53909e+11,6.23305e+10,0.076363,1.17931e-06
1,9.49701e+11,6.25816e+10,0.0618223,1.14435e-06
2,7.79533e+11,6.74329e+10,0.079617,1.13906e-06
3,6.14099e+11,1.9951e+11,0.245216,1.06908e-06
4,7.13218e+11,2.37753e+11,0.250011,9.3466e-07
5,6.19145e+11,2.37603e+11,0.277332,9.8181e-07
6,6.97376e+11,3.00187e+11,0.30092,8.892e-07
7,5.80058e+11,3.35735e+11,0.366606,8.9648e-07
8,4.54933e+11,3.57736e+11,0.440199,8.565e-07
9,6.1949e+11,3.9878e+11,0.391625,8.233e-07
10,5.07165e+11,3.92277e+11,0.436134,8.1763e-07
12,5.85223e+11,4.32072e+11,0.424726,7.7079e-07
14,5.64915e+11,4.4694e+11,0.441704,7.1351e-07
16,4.73892e+11,4.27467e+11,0.474247,7.3158e-07
18,4.20827e+11,5.79005e+11,0.579102,6.6965e-07
20,3.84205e+11,6.29813e+11,0.621106,6.3509e-07
25,3.50846e+11,6.65936e+11,0.654945,5.5061e-07
30,1.91368e+11,8.2609e+11,0.811916,4.5855e-07
35,1.63769e+11,6.5413e+11,0.799769,4.2354e-07
40,2.2746e+11,7.81621e+11,0.774587,3.6616e-07
45,2.00149e+11,8.06359e+11,0.801145,3.2577e-07
50,2.02682e+11,8.13721e+11,0.800589,2.6923e-07
55,1.26995e+11,8.90237e+11,0.875157,2.0522e-07
60,8.4084e+10,9.37766e+11,0.917714,1.6523e-07
65,8.09086e+10,8.89718e+11,0.916643,1.3672e-07
70,2.36114e+10,7.7591e+11,0.970468,1.1269e-07
75,2.554e+10,9.92727e+11,0.974918,5.332e-08
80,1.13087e+10,9.08593e+11,0.987707,5.205e-08
85,3.94153e+09,1.01114e+12,0.996117,2.098e-08
90,4.2096e+09,1.01435e+12,0.995867,1.564e-08
95,2.38797e+09,1.01432e+12,0.997651,6.5e-09
100,0,1.01564e+12,1,0
