ratio,success,failure,failRate,totLatency
0,1.00095e+12,0,0,1.20951e-06
0.05,1.0165e+12,4473.13,4.40053e-09,1.2086e-06
0.1,1.01819e+12,0,0,1.20911e-06
0.15,1.00227e+12,6.93086e+08,0.000691035,1.20774e-06
0.2,8.12118e+11,5.21148e+09,0.00637623,1.20819e-06
0.25,9.0293e+11,1.62527e+08,0.000179967,1.20793e-06
0.3,9.08394e+11,3.08071e+09,0.00337992,1.2059e-06
0.35,1.01829e+12,2.46417e+09,0.00241407,1.20692e-06
0.4,1.00445e+12,1.0591e+10,0.0104341,1.20239e-06
0.45,1.00621e+12,2.63967e+09,0.00261652,1.20488e-06
0.5,7.99807e+11,1.37103e+09,0.00171127,1.1983e-06
0.55,7.90079e+11,2.04682e+10,0.0252523,1.19545e-06
0.6,9.18643e+11,2.02238e+09,0.00219665,1.20651e-06
0.65,8.8866e+11,2.37577e+10,0.0260382,1.17652e-06
0.7,9.94097e+11,2.13924e+10,0.0210661,1.16016e-06
0.75,9.86441e+11,3.31407e+10,0.0325042,1.19687e-06
0.8,9.82054e+11,3.36437e+10,0.0331237,1.15042e-06
0.85,1.01405e+12,6.49792e+09,0.00636708,1.20066e-06
0.9,9.1624e+11,9.44011e+10,0.0934071,1.16367e-06
0.95,1.00756e+12,1.15974e+10,0.0113794,1.19028e-06
1,8.0816e+11,1.09251e+11,0.119087,1.15705e-06
2,8.02174e+11,1.66706e+11,0.172061,1.11505e-06
3,8.30748e+11,1.74446e+11,0.173544,1.01323e-06
4,7.27985e+11,1.84237e+11,0.201965,1.01631e-06
5,7.5083e+11,2.69933e+11,0.264443,9.5435e-07
6,6.12173e+11,2.84093e+11,0.316974,9.3176e-07
7,6.43277e+11,3.75981e+11,0.368877,8.62e-07
8,4.7938e+11,4.40752e+11,0.47901,8.6367e-07
9,5.10356e+11,3.89987e+11,0.433154,8.2135e-07
10,5.59067e+11,3.95253e+11,0.414173,8.1667e-07
12,4.12319e+11,3.99361e+11,0.492018,7.988e-07
14,4.72964e+11,4.35379e+11,0.479311,7.2651e-07
16,4.01021e+11,5.71007e+11,0.587439,6.6728e-07
18,4.95088e+11,5.09047e+11,0.506951,6.4774e-07
20,4.8291e+11,5.2671e+11,0.521692,6.1604e-07
25,2.553e+11,6.61762e+11,0.721611,5.5241e-07
30,3.35003e+11,6.17342e+11,0.648234,4.4259e-07
35,1.69293e+11,6.28495e+11,0.787797,4.2336e-07
40,2.15968e+11,7.97241e+11,0.786847,3.8668e-07
45,1.53094e+11,8.03861e+11,0.84002,3.3279e-07
50,2.04836e+11,7.50036e+11,0.785483,2.6569e-07
55,9.18634e+10,9.27557e+11,0.909887,2.3491e-07
60,1.02967e+11,8.95569e+11,0.896882,1.9506e-07
65,3.55176e+10,7.68491e+11,0.955824,1.1541e-07
70,3.56652e+10,9.70759e+11,0.964562,1.0016e-07
75,6.66919e+10,9.39552e+11,0.933722,6.711e-08
80,5.98537e+09,9.50741e+11,0.993744,5.462e-08
85,8.86538e+09,9.39782e+11,0.990655,2.67e-08
90,2.02727e+09,1.01257e+12,0.998002,2.497e-08
95,8.11323e+08,8.13209e+11,0.999003,7.84e-09
100,0,9.0969e+11,1,0
