theta,success,failure,failRate,totLatency
0,9.56071e+11,4.93376e+10,0.0490722,1.18089e-06
1,9.9443e+11,2.6801e+10,0.0262438,1.1805e-06
2,9.62787e+11,2.00756e+10,0.0204257,1.18207e-06
3,9.57416e+11,1.74634e+10,0.0179134,1.18285e-06
4,9.95923e+11,2.13149e+10,0.0209537,1.18135e-06
5,9.49978e+11,1.7814e+10,0.0184069,1.17998e-06
6,1.00794e+12,8.46239e+08,0.000838869,1.20143e-06
7,9.67668e+11,1.27011e+09,0.00131083,1.20186e-06
8,8.16272e+11,1.19736e+09,0.00146471,1.20046e-06
9,9.76386e+11,1.19537e+09,0.00122278,1.20074e-06
10,9.89855e+11,2.66725e+09,0.00268735,1.20108e-06
11,1.01274e+12,1.45909e+09,0.00143866,1.20243e-06
12,1.01418e+12,1.32561e+09,0.00130537,1.20116e-06
13,1.00187e+12,2.60961e+09,0.00259798,1.2011e-06
14,9.08841e+11,7.44179e+08,0.000818152,1.20261e-06
15,1.01476e+12,1.2759e+09,0.00125576,1.20303e-06
16,9.94244e+11,1.09468e+09,0.0010998,1.20351e-06
17,1.01175e+12,2.96961e+09,0.00292653,1.20224e-06
18,9.4526e+11,1.9791e+10,0.0205077,1.18407e-06
19,9.24178e+11,4.5217e+10,0.0466446,1.1709e-06
20,9.44765e+11,5.88731e+10,0.0586597,1.17097e-06
21,9.68523e+11,5.16764e+10,0.0506532,1.17052e-06
22,8.64454e+11,3.94453e+10,0.0436391,1.17125e-06
23,9.4543e+11,6.98619e+10,0.0688097,1.16949e-06
24,9.89635e+11,1.65142e+09,0.00166594,1.19926e-06
25,7.79662e+11,2.25029e+09,0.00287793,1.20135e-06
26,9.12723e+11,1.37735e+09,0.00150678,1.19961e-06
27,9.57278e+11,2.46592e+09,0.00256936,1.19771e-06
28,9.96108e+11,1.19632e+09,0.00119955,1.19895e-06
29,7.7598e+11,1.65075e+10,0.02083,1.18687e-06
30,9.91239e+11,2.78908e+10,0.0273672,1.18519e-06
31,7.75277e+11,1.83766e+10,0.0231544,1.18581e-06
32,7.56373e+11,2.75477e+10,0.035141,1.18635e-06
33,9.88421e+11,1.75807e+10,0.0174758,1.18577e-06
34,9.93816e+11,1.68843e+10,0.0167055,1.19042e-06
35,7.77058e+11,3.70472e+10,0.0455067,1.18909e-06
36,8.59785e+11,6.74907e+10,0.0727839,1.18961e-06
37,9.42038e+11,2.43557e+10,0.0252027,1.19016e-06
38,9.68548e+11,1.1836e+10,0.0120729,1.19149e-06
39,8.69687e+11,0,0,1.20484e-06
40,9.27297e+11,1.13109e+10,0.0120508,1.19042e-06
41,9.55989e+11,5.41636e+10,0.0536192,1.12971e-06
42,7.53019e+11,6.34499e+10,0.0777126,1.13006e-06
43,9.23489e+11,8.53206e+10,0.0845755,1.12921e-06
44,7.22417e+11,8.75902e+10,0.108135,1.12367e-06
45,7.35757e+11,8.04439e+10,0.098559,1.12364e-06
46,9.26982e+11,8.0719e+10,0.0801022,1.12721e-06
47,7.30811e+11,7.2534e+10,0.0902899,1.13912e-06
48,9.73642e+11,4.17208e+10,0.0410896,1.13644e-06
49,7.46969e+11,5.15216e+10,0.0645238,1.13758e-06
50,8.21503e+11,3.13852e+10,0.0367987,1.13836e-06
51,9.78385e+11,3.48178e+10,0.0343641,1.13549e-06
52,1.01318e+12,3.8784e+09,0.00381337,1.19259e-06
53,1.01437e+12,3.72148e+09,0.00365533,1.19223e-06
54,7.97637e+11,3.36978e+09,0.00420693,1.19199e-06
55,8.99813e+11,2.88514e+09,0.00319613,1.19537e-06
56,8.08448e+11,2.35366e+09,0.00290288,1.19569e-06
57,1.00382e+12,2.75645e+09,0.00273845,1.1955e-06
58,8.3351e+11,9.14276e+08,0.0010957,1.20034e-06
59,1.0024e+12,1.5483e+10,0.015211,1.20347e-06
60,8.4318e+11,1.93233e+10,0.0224037,1.2015e-06
61,8.98283e+11,4.80693e+09,0.00532276,1.20047e-06
62,9.76957e+11,1.93918e+10,0.0194629,1.20141e-06
63,9.81284e+11,2.28686e+10,0.022774,1.20146e-06
64,9.25614e+11,1.05482e+10,0.0112675,1.20075e-06
65,9.67468e+11,3.62397e+10,0.0361058,1.1429e-06
66,9.13698e+11,8.69352e+10,0.0868802,1.09415e-06
67,6.52463e+11,8.87526e+10,0.119739,1.09785e-06
68,8.84431e+11,1.15443e+11,0.115458,1.09664e-06
69,9.40628e+11,7.41977e+10,0.0731138,1.08381e-06
70,8.8009e+11,7.65668e+10,0.0800358,1.08367e-06
71,8.59591e+11,1.46639e+11,0.145731,1.07824e-06
72,8.58345e+11,1.44173e+11,0.143811,1.07481e-06
73,8.48068e+11,1.45932e+11,0.146813,1.07335e-06
74,7.32785e+11,1.3801e+11,0.158488,1.06122e-06
75,8.17072e+11,1.97832e+11,0.194927,1.06118e-06
76,9.23976e+11,8.69875e+10,0.0860441,1.15591e-06
77,8.27086e+11,8.79426e+10,0.0961091,1.14829e-06
78,9.56748e+11,6.13446e+10,0.0602544,1.1547e-06
79,7.5983e+11,4.88174e+10,0.0603692,1.13705e-06
80,9.11393e+11,8.82768e+10,0.088306,1.13677e-06
81,8.26498e+11,5.74548e+10,0.0649976,1.14761e-06
82,9.24793e+11,7.74005e+10,0.0772311,1.15423e-06
83,9.02523e+11,1.42681e+10,0.0155631,1.17917e-06
84,7.37479e+11,6.47212e+10,0.0806796,1.19954e-06
85,7.62828e+11,3.92784e+10,0.0489691,1.20015e-06
86,8.61893e+11,0,0,1.20499e-06
87,8.02499e+11,0,0,1.20521e-06
88,1.00746e+12,0,0,1.20421e-06
89,1.01291e+12,0,0,1.20561e-06
90,1.014e+12,0,0,1.20528e-06
91,1.01161e+12,0,0,1.20496e-06
92,8.61367e+11,0,0,1.20528e-06
93,8.16995e+11,0,0,1.20494e-06
94,9.94141e+11,1.66721e+10,0.0164938,1.14212e-06
95,9.86202e+11,2.97452e+10,0.0292783,1.13611e-06
96,9.87293e+11,2.38362e+10,0.0235738,1.11612e-06
97,7.91521e+11,2.13969e+10,0.026321,1.10822e-06
98,8.43766e+11,2.20192e+10,0.0254327,1.1035e-06
99,7.8333e+11,2.67312e+10,0.032999,1.09266e-06
100,8.09307e+11,3.23796e+10,0.0384699,1.09159e-06
101,9.08114e+11,1.08477e+11,0.106707,1.07585e-06
102,8.44079e+11,1.66489e+11,0.164748,1.06145e-06
103,6.50944e+11,2.08761e+11,0.242828,1.05889e-06
104,5.89185e+11,1.79154e+11,0.233171,1.0584e-06
105,7.91461e+11,2.22157e+11,0.219172,1.06174e-06
106,7.70129e+11,2.37293e+11,0.235544,1.06235e-06
107,7.80801e+11,2.16464e+11,0.217057,1.06345e-06
108,9.20854e+11,8.55325e+10,0.0849897,1.15307e-06
109,8.41307e+11,2.42718e+10,0.0280412,1.16811e-06
110,8.85449e+11,2.19386e+10,0.0241777,1.16909e-06
111,7.81086e+11,3.43834e+10,0.042164,1.16105e-06
112,8.27124e+11,2.42261e+10,0.0284561,1.16741e-06
113,7.94409e+11,5.1627e+10,0.0610222,1.1669e-06
114,9.93163e+11,2.39916e+10,0.0235869,1.16947e-06
115,1.01418e+12,3.47153e+09,0.00341131,1.19475e-06
116,9.12513e+11,6.53055e+09,0.00710581,1.17814e-06
117,1.0011e+12,8.76074e+09,0.00867523,1.17889e-06
118,9.33396e+11,4.38069e+09,0.00467136,1.18703e-06
119,9.64937e+11,0,0,1.20542e-06
120,1.0197e+12,0,0,1.20491e-06
121,9.59454e+11,1.27686e+07,1.3308e-05,1.2038e-06
122,1.00647e+12,1.37982e+08,0.000137076,1.20445e-06
123,8.1508e+11,2.62525e+07,3.22075e-05,1.20434e-06
124,8.07929e+11,1.59038e+07,1.96843e-05,1.20361e-06
125,1.00115e+12,1.5862e+07,1.58435e-05,1.20286e-06
126,1.0204e+12,2.05718e+07,2.016e-05,1.20358e-06
127,9.13759e+11,1.76639e+08,0.000193273,1.20401e-06
128,8.62574e+11,1.48168e+11,0.146593,1.18416e-06
129,7.78097e+11,1.99028e+11,0.203687,1.15362e-06
130,7.30677e+11,2.24766e+11,0.235248,1.15329e-06
131,6.00613e+11,2.12547e+11,0.261384,1.15193e-06
132,5.95657e+11,2.20171e+11,0.269875,1.15298e-06
133,8.46446e+11,1.65102e+11,0.163217,1.1538e-06
