theta,success,failure,failRate,totLatency
0,8.77801e+11,3.50105e+10,0.0383546,1.17579e-06
1,9.60837e+11,4.99855e+10,0.0494503,1.1734e-06
2,9.52577e+11,5.80167e+10,0.0574086,1.1802e-06
3,9.90649e+11,2.87929e+10,0.0282438,1.18053e-06
4,1.01476e+12,2.97921e+08,0.000293502,1.20503e-06
5,1.00481e+12,0,0,1.20745e-06
6,6.22671e+11,1.2116e+10,0.0190867,1.18951e-06
7,8.72538e+11,1.95494e+10,0.0219142,1.18937e-06
8,9.9992e+11,1.77463e+10,0.0174383,1.18914e-06
9,9.02323e+11,1.58267e+10,0.0172376,1.18987e-06
10,8.88412e+11,1.74599e+10,0.0192742,1.19079e-06
11,9.53336e+11,4.74811e+10,0.0474424,1.16453e-06
12,7.51289e+11,5.48974e+10,0.0680951,1.18268e-06
13,7.7945e+11,3.66292e+10,0.0448844,1.18271e-06
14,9.16437e+11,4.00255e+10,0.0418474,1.18024e-06
15,1.00196e+12,6.05628e+08,0.000604076,1.20494e-06
16,1.01529e+12,4.02341e+08,0.000396126,1.2047e-06
17,7.74037e+11,7.17498e+08,0.000926098,1.20343e-06
18,9.11778e+11,6.66713e+08,0.000730689,1.20272e-06
19,9.62912e+11,7.66158e+08,0.000795035,1.20292e-06
20,1.01489e+12,4.13194e+08,0.000406967,1.20408e-06
21,8.13518e+11,5.03697e+08,0.000618775,1.20448e-06
22,8.99245e+11,6.25595e+08,0.000695206,1.20382e-06
23,1.00682e+12,5.89378e+08,0.000585044,1.20351e-06
24,8.12875e+11,5.70632e+08,0.0007015,1.2054e-06
25,9.65266e+11,4.34453e+08,0.000449884,1.20539e-06
26,9.3913e+11,1.00353e+08,0.000106846,1.20634e-06
27,1.01489e+12,4.26936e+08,0.000420495,1.20556e-06
28,9.90389e+11,2.86296e+09,0.00288241,1.20627e-06
29,8.05966e+11,9.0918e+08,0.00112679,1.20552e-06
30,8.19594e+11,2.10786e+08,0.000257117,1.20694e-06
31,7.44086e+11,5.12944e+10,0.0644905,1.17117e-06
32,9.41511e+11,5.76164e+10,0.0576667,1.17168e-06
33,9.53331e+11,6.33009e+10,0.0622653,1.17152e-06
