theta,success,failure,failRate,totLatency
0,5.47008e+11,3.11506e+11,0.362843,8.6805e-07
1,7.21344e+11,2.96521e+11,0.291316,8.7329e-07
2,4.97845e+11,3.20083e+11,0.391334,8.6769e-07
3,5.33194e+11,2.78265e+11,0.342919,8.6849e-07
4,5.54127e+11,3.51622e+11,0.388211,8.7494e-07
5,6.35577e+11,3.77494e+11,0.372624,8.8105e-07
6,6.35408e+11,3.69035e+11,0.367403,8.829e-07
7,6.48684e+11,3.52604e+11,0.35215,9.0908e-07
8,6.04946e+11,2.02125e+11,0.250443,9.7138e-07
9,6.83342e+11,1.86844e+11,0.214718,9.9598e-07
10,6.08209e+11,4.03032e+11,0.398552,9.9184e-07
11,9.59113e+11,5.52925e+10,0.0545073,1.16552e-06
12,9.65967e+11,4.38207e+10,0.043396,1.16573e-06
13,9.31644e+11,3.59544e+10,0.0371584,1.15641e-06
14,9.19547e+11,3.85437e+10,0.0402297,1.14335e-06
15,7.74246e+11,3.24027e+10,0.0401695,1.17226e-06
16,7.87338e+11,2.68801e+10,0.0330134,1.1737e-06
17,8.63974e+11,1.05869e+09,0.00122388,1.19029e-06
18,1.00485e+12,4.68485e+09,0.00464062,1.18241e-06
19,9.13213e+11,4.35901e+09,0.00475059,1.1826e-06
20,1.01791e+12,2.94047e+09,0.00288041,1.18285e-06
21,9.62607e+11,3.03674e+09,0.00314479,1.18399e-06
22,8.6128e+11,4.37422e+09,0.00505308,1.16894e-06
23,9.54148e+11,6.34547e+09,0.00660647,1.18147e-06
24,8.62918e+11,3.86112e+09,0.00445456,1.18117e-06
25,9.99267e+11,2.7388e+09,0.00273331,1.18092e-06
26,8.91634e+11,4.22604e+09,0.00471729,1.18078e-06
27,9.99829e+11,5.12052e+09,0.0050953,1.17437e-06
28,8.16625e+11,1.72808e+09,0.00211165,1.18958e-06
29,9.63177e+11,3.40768e+09,0.00352549,1.19004e-06
30,9.14474e+11,1.62449e+09,0.00177327,1.18965e-06
31,1.0094e+12,2.02603e+09,0.00200313,1.19041e-06
32,8.83382e+11,6.8473e+08,0.000774523,1.20311e-06
33,1.00986e+12,1.26458e+09,0.00125067,1.20368e-06
34,8.17437e+11,8.75625e+08,0.00107004,1.19623e-06
35,1.01357e+12,1.91076e+09,0.00188162,1.19612e-06
36,7.99822e+11,2.88663e+09,0.00359611,1.2023e-06
37,1.01757e+12,243447,2.39243e-07,1.20817e-06
38,9.90526e+11,9.05496e+09,0.00905875,1.20451e-06
39,9.79333e+11,2.74799e+10,0.027294,1.20483e-06
40,8.09948e+11,4.56075e+09,0.00559939,1.20505e-06
41,9.94205e+11,0,0,1.2076e-06
42,9.60386e+11,0,0,1.20787e-06
43,9.44381e+11,0,0,1.20877e-06
44,9.09783e+11,0,0,1.20836e-06
45,9.13288e+11,0,0,1.20779e-06
46,1.01823e+12,0,0,1.20894e-06
47,1.00793e+12,0,0,1.20877e-06
48,1.00441e+12,0,0,1.20875e-06
49,9.98342e+11,0,0,1.20802e-06
50,8.16658e+11,3.98725e+09,0.00485868,1.1957e-06
51,1.01896e+12,1.31721e+09,0.00129104,1.19561e-06
52,1.00395e+12,0,0,1.20826e-06
53,9.97092e+11,0,0,1.20827e-06
54,8.98771e+11,4.63915e+09,0.00513516,1.19655e-06
55,1.00944e+12,3.25382e+09,0.00321302,1.19497e-06
56,9.42187e+11,2.2257e+09,0.0023567,1.19604e-06
57,1.01837e+12,3.04367e+09,0.00297986,1.19621e-06
58,7.96155e+11,2.1707e+09,0.00271906,1.19486e-06
59,9.52275e+11,6.69801e+09,0.00698457,1.19454e-06
60,1.01696e+12,5.14052e+09,0.00502939,1.19504e-06
61,8.59087e+11,6.93363e+09,0.00800631,1.19556e-06
62,9.03439e+11,2.84429e+09,0.00313841,1.18671e-06
63,1.01238e+12,4.56581e+09,0.00448974,1.19907e-06
64,7.91685e+11,1.86029e+09,0.00234428,1.19966e-06
65,1.00488e+12,3.25164e+09,0.00322541,1.20015e-06
66,9.97659e+11,1.1304e+10,0.0112036,1.19754e-06
67,9.95548e+11,8.23568e+09,0.00820463,1.1871e-06
68,9.91571e+11,1.15264e+10,0.0114908,1.19498e-06
69,1.00331e+12,3.53521e+09,0.00351117,1.19779e-06
70,9.50495e+11,1.83629e+10,0.0189531,1.19014e-06
71,8.97334e+11,1.01325e+10,0.0111657,1.19031e-06
72,8.89336e+11,1.63128e+10,0.0180123,1.18729e-06
73,8.91599e+11,2.20756e+10,0.0241613,1.18796e-06
74,7.67378e+11,3.9671e+10,0.0491556,1.18355e-06
75,7.98803e+11,1.2603e+10,0.0155323,1.18241e-06
76,9.91623e+11,1.69491e+10,0.0168051,1.17297e-06
77,8.41415e+11,1.76327e+10,0.0205259,1.17345e-06
78,1.01065e+12,3.45391e+09,0.00340586,1.18425e-06
79,9.90145e+11,2.32801e+10,0.0229717,1.17349e-06
80,8.9404e+11,1.13285e+10,0.0125126,1.17363e-06
81,9.89331e+11,1.95386e+10,0.0193668,1.17875e-06
82,9.92181e+11,1.98025e+10,0.019568,1.17939e-06
83,8.89053e+11,1.37041e+10,0.0151803,1.1825e-06
84,8.03185e+11,1.16051e+10,0.0142431,1.18225e-06
85,8.05608e+11,8.33902e+09,0.0102452,1.20031e-06
86,8.96907e+11,1.10666e+10,0.0121883,1.18816e-06
87,8.54658e+11,7.80587e+09,0.00905065,1.18978e-06
88,1.00094e+12,1.84964e+10,0.0181438,1.18937e-06
89,8.93536e+11,1.00216e+10,0.0110913,1.20374e-06
90,9.98156e+11,8.5604e+09,0.00850329,1.20295e-06
91,8.95859e+11,1.56319e+10,0.0171498,1.18738e-06
92,1.01406e+12,5.22776e+09,0.00512885,1.18754e-06
93,1.01382e+12,3.67979e+09,0.00361651,1.20353e-06
94,8.02007e+11,3.89953e+09,0.00483869,1.20405e-06
95,1.01069e+12,4.96299e+09,0.00488649,1.1968e-06
96,9.65104e+11,1.80945e+09,0.00187137,1.20182e-06
97,9.08875e+11,2.46714e+09,0.00270715,1.19944e-06
98,9.07701e+11,1.61873e+09,0.00178015,1.2052e-06
99,1.01025e+12,1.0537e+09,0.00104192,1.20486e-06
100,8.09634e+11,7.67579e+09,0.00939153,1.19982e-06
101,1.01536e+12,1.80539e+09,0.00177492,1.19815e-06
102,9.15495e+11,1.39862e+09,0.00152538,1.19742e-06
103,9.13068e+11,9.9068e+07,0.000108488,1.20632e-06
104,8.14929e+11,2.69601e+09,0.00329737,1.20003e-06
105,9.1302e+11,5.50346e+09,0.00599164,1.20013e-06
106,8.60782e+11,2.24686e+09,0.00260346,1.20046e-06
107,9.14164e+11,1.21212e+08,0.000132575,1.20555e-06
108,9.59593e+11,5.74861e+09,0.00595499,1.20163e-06
109,1.00333e+12,3.60927e+09,0.00358439,1.20127e-06
110,9.96333e+11,5.10243e+09,0.00509511,1.20058e-06
111,9.94925e+11,4.62933e+09,0.0046314,1.20159e-06
112,8.07248e+11,6.34962e+09,0.00780437,1.20121e-06
113,1.01469e+12,5.24099e+09,0.00513857,1.20141e-06
114,1.00444e+12,7.2662e+09,0.00718214,1.20166e-06
115,9.95736e+11,2.29895e+10,0.0225669,1.2014e-06
116,9.50909e+11,1.36446e+10,0.014146,1.20161e-06
117,9.99438e+11,1.17119e+10,0.0115828,1.1938e-06
118,9.90981e+11,1.73144e+10,0.0171719,1.19531e-06
119,1.01039e+12,5.2165e+09,0.00513634,1.19503e-06
120,9.94597e+11,7.48824e+09,0.00747266,1.19392e-06
121,7.70536e+11,2.3239e+10,0.0292766,1.17952e-06
122,8.46736e+11,1.2059e+10,0.0140417,1.19295e-06
123,1.0009e+12,5.06754e+09,0.0050375,1.19288e-06
124,1.00376e+12,5.46122e+09,0.00541132,1.19309e-06
125,1.00993e+12,8.60713e+09,0.00845052,1.19179e-06
126,9.88034e+11,2.5579e+10,0.0252355,1.19245e-06
127,1.00035e+12,1.27097e+10,0.0125459,1.19195e-06
128,9.41856e+11,1.0263e+10,0.0107792,1.1927e-06
129,7.98231e+11,1.97988e+10,0.024203,1.1922e-06
130,8.23753e+11,3.33964e+10,0.0389621,1.17661e-06
131,9.33575e+11,2.046e+10,0.0214458,1.19276e-06
132,9.00252e+11,1.15817e+10,0.0127015,1.19251e-06
133,9.81269e+11,2.32609e+10,0.023156,1.19279e-06
134,9.55016e+11,6.29976e+10,0.0618829,1.19473e-06
135,1.01847e+12,3.38724e+08,0.00033247,1.20721e-06
136,8.07455e+11,1.07756e+10,0.0131694,1.20234e-06
137,8.90433e+11,1.2273e+10,0.0135958,1.20303e-06
138,1.00569e+12,1.24129e+10,0.0121922,1.20231e-06
139,1.00226e+12,1.18858e+10,0.01172,1.20213e-06
140,1.01703e+12,8.1255e+07,7.9888e-05,1.20813e-06
141,1.00527e+12,3.38446e+07,3.3666e-05,1.20783e-06
