theta,success,failure,failRate,totLatency
0,5.24834e+11,2.75922e+11,0.344577,8.7284e-07
1,5.315e+11,2.7315e+11,0.339464,8.7469e-07
2,6.61617e+11,3.40334e+11,0.339671,9.2525e-07
3,7.17967e+11,2.96108e+11,0.291998,9.2698e-07
4,5.7735e+11,2.30489e+11,0.285316,9.3112e-07
5,5.9892e+11,2.38146e+11,0.284501,9.2993e-07
6,6.47917e+11,3.51942e+11,0.351992,9.6257e-07
7,6.90034e+11,3.24404e+11,0.319787,9.7257e-07
8,6.29679e+11,2.31284e+11,0.268634,9.9881e-07
9,6.53567e+11,3.56982e+11,0.353255,1.01149e-06
10,7.0956e+11,2.03474e+11,0.222854,1.03865e-06
11,6.36414e+11,1.77869e+11,0.218436,1.04071e-06
12,7.42986e+11,6.70347e+10,0.0827568,1.1339e-06
13,9.1138e+11,3.42716e+10,0.0362412,1.1607e-06
14,9.66311e+11,3.69544e+10,0.0368341,1.16703e-06
15,7.92085e+11,9.86873e+09,0.0123059,1.17525e-06
16,9.24419e+11,2.97059e+10,0.0311342,1.17391e-06
17,9.04154e+11,2.08771e+09,0.0023037,1.19043e-06
18,9.05e+11,5.17092e+08,0.000571046,1.20338e-06
19,1.01563e+12,9.21101e+07,9.06842e-05,1.2036e-06
20,9.09277e+11,4.7679e+08,0.000524087,1.20309e-06
21,9.61386e+11,4.38233e+08,0.000455627,1.20282e-06
22,1.01479e+12,6.50847e+08,0.000640953,1.20355e-06
23,9.17036e+11,6.76222e+08,0.000736856,1.20366e-06
24,1.01088e+12,0,0,1.2057e-06
25,1.00602e+12,501476,4.98474e-07,1.20579e-06
26,9.99234e+11,1.9057e+09,0.00190354,1.18891e-06
27,8.11042e+11,2.61193e+09,0.00321012,1.18871e-06
28,8.04941e+11,2.31333e+09,0.00286568,1.18913e-06
29,1.01656e+12,0,0,1.20657e-06
30,9.44479e+11,6.56661e+08,0.000694779,1.19474e-06
31,1.01458e+12,2.90412e+09,0.00285422,1.19574e-06
32,9.14666e+11,4.77582e+09,0.00519426,1.1958e-06
33,9.13491e+11,4.91044e+09,0.00534672,1.19551e-06
34,9.94743e+11,6.7966e+08,0.000682786,1.19513e-06
35,8.15872e+11,1.29142e+09,0.00158037,1.20053e-06
36,8.97871e+11,4.50985e+09,0.00499772,1.2001e-06
37,9.1327e+11,1.91604e+09,0.00209361,1.20057e-06
38,9.06556e+11,6.13107e+09,0.00671761,1.19991e-06
39,1.0103e+12,8.05085e+09,0.00790576,1.19358e-06
40,8.03182e+11,6.5944e+09,0.00814348,1.19974e-06
41,1.00945e+12,7.42886e+09,0.00730555,1.19901e-06
42,1.0154e+12,3.19335e+09,0.00313506,1.1913e-06
43,9.87758e+11,1.0089e+10,0.0101108,1.19046e-06
44,8.58217e+11,4.14162e+09,0.00480267,1.18982e-06
45,9.97756e+11,6.49232e+09,0.00646486,1.19918e-06
46,8.41233e+11,1.11254e+10,0.0130525,1.19143e-06
47,1.00186e+12,1.22719e+10,0.0121008,1.1923e-06
48,7.97195e+11,1.91073e+10,0.0234072,1.19158e-06
49,1.01514e+12,8.86063e+08,0.000872084,1.19774e-06
50,9.86311e+11,3.31624e+10,0.032529,1.18425e-06
51,8.87395e+11,1.76266e+10,0.0194764,1.19214e-06
52,9.77309e+11,2.7051e+10,0.0269336,1.19221e-06
53,1.0116e+12,4.67486e+09,0.00459998,1.19599e-06
54,8.05404e+11,1.78571e+09,0.00221225,1.19671e-06
55,7.98847e+11,1.20257e+10,0.0148306,1.18706e-06
56,1.0179e+12,2.4864e+09,0.00243673,1.19711e-06
57,9.60551e+11,2.67783e+09,0.00278006,1.19637e-06
58,9.76874e+11,5.53584e+09,0.00563496,1.19651e-06
59,7.97255e+11,6.98661e+09,0.0086872,1.1966e-06
60,9.13954e+11,3.09044e+09,0.00337,1.19654e-06
61,7.87271e+11,4.75277e+09,0.00600079,1.19653e-06
62,8.0942e+11,8.79602e+09,0.0107502,1.19641e-06
63,9.58457e+11,8.67908e+09,0.008974,1.19688e-06
64,1.02014e+12,0,0,1.20604e-06
65,1.02009e+12,1.68545e+09,0.00164953,1.1951e-06
66,1.00643e+12,3.01445e+09,0.00298625,1.19481e-06
