theta,success,failure,failRate,totLatency
0,5.98135e+11,3.57065e+11,0.373812,8.6492e-07
1,5.09402e+11,3.44278e+11,0.403287,8.7285e-07
2,6.73428e+11,2.91058e+11,0.301776,8.5764e-07
3,5.19781e+11,2.9625e+11,0.363038,8.5914e-07
4,5.28427e+11,4.88388e+11,0.480312,8.6098e-07
5,6.43913e+11,3.20229e+11,0.332139,8.7283e-07
6,6.4314e+11,3.71164e+11,0.36593,8.7547e-07
7,5.12315e+11,2.97194e+11,0.367128,8.889e-07
8,5.68492e+11,2.44799e+11,0.300998,9.5322e-07
9,7.1421e+11,3.0475e+11,0.299079,9.7772e-07
10,7.39969e+11,2.12261e+11,0.222909,9.753e-07
11,7.54871e+11,4.58833e+10,0.0573001,1.12816e-06
12,9.16492e+11,5.37072e+10,0.0553568,1.12765e-06
13,8.65964e+11,5.40586e+10,0.0587579,1.14298e-06
14,9.77274e+11,4.12613e+10,0.0405104,1.15609e-06
15,9.79939e+11,1.29824e+10,0.0130749,1.16658e-06
16,7.8491e+11,1.27313e+10,0.0159612,1.16971e-06
17,9.76994e+11,1.5832e+10,0.0159464,1.16959e-06
18,1.01394e+12,913930,9.01363e-07,1.20365e-06
19,8.97883e+11,2.34593e+07,2.61266e-05,1.20239e-06
20,9.5281e+11,0,0,1.2036e-06
21,9.53794e+11,0,0,1.20375e-06
22,1.00381e+12,0,0,1.20333e-06
23,9.04268e+11,0,0,1.20379e-06
24,1.01641e+12,0,0,1.2036e-06
25,9.63821e+11,0,0,1.20358e-06
26,9.11764e+11,0,0,1.20335e-06
27,1.0019e+12,0,0,1.20387e-06
28,8.15937e+11,0,0,1.20395e-06
29,8.97025e+11,0,0,1.20328e-06
30,9.56516e+11,0,0,1.20355e-06
31,8.13413e+11,0,0,1.2037e-06
32,9.08217e+11,1.08615e+06,1.19591e-06,1.20332e-06
33,9.126e+11,429578,4.70719e-07,1.20319e-06
34,9.62793e+11,9.95471e+08,0.00103287,1.19089e-06
35,9.66096e+11,7.18012e+08,0.000742658,1.19468e-06
36,1.00742e+12,6.21517e+08,0.000616557,1.19464e-06
37,8.08797e+11,4.16353e+08,0.000514516,1.19423e-06
38,1.0032e+12,1.04157e+10,0.0102758,1.19069e-06
39,9.9594e+11,1.68038e+10,0.0165923,1.19109e-06
40,9.02288e+11,1.54721e+10,0.0168585,1.19108e-06
41,1.0021e+12,5.22018e+09,0.00518226,1.19061e-06
42,9.14135e+11,5.72201e+09,0.00622055,1.18972e-06
43,9.83398e+11,1.34794e+10,0.0135216,1.1855e-06
44,9.00745e+11,1.31362e+10,0.0143741,1.18698e-06
45,8.48597e+11,1.89607e+10,0.0218553,1.18662e-06
46,9.72931e+11,2.83352e+10,0.0282993,1.18121e-06
47,9.4177e+11,1.12703e+10,0.0118257,1.18484e-06
48,9.0376e+11,6.80133e+10,0.0699888,1.18579e-06
49,9.42412e+11,6.36848e+10,0.0632989,1.18637e-06
50,1.00166e+12,1.36138e+10,0.0134091,1.18675e-06
51,8.2497e+11,2.93183e+10,0.034319,1.18099e-06
52,9.87374e+11,1.94872e+10,0.0193544,1.19749e-06
53,9.51024e+11,1.25113e+10,0.0129848,1.1883e-06
54,9.72991e+11,3.89133e+10,0.0384555,1.18857e-06
55,9.35223e+11,7.12992e+10,0.0708372,1.18934e-06
56,7.85776e+11,2.63584e+10,0.0324557,1.19782e-06
57,9.90505e+11,2.34252e+10,0.0231034,1.1983e-06
58,8.41315e+11,1.17012e+11,0.122101,1.19781e-06
59,9.86679e+11,2.20784e+10,0.0218867,1.19796e-06
60,8.50557e+11,1.26801e+10,0.014689,1.19773e-06
61,9.88645e+11,2.96056e+10,0.0290749,1.19962e-06
62,9.45414e+11,1.02651e+10,0.0107411,1.19905e-06
63,8.6321e+11,1.27424e+11,0.128629,1.19858e-06
64,8.80347e+11,1.5625e+10,0.0174392,1.19898e-06
65,9.63044e+11,0,0,1.20333e-06
66,9.82145e+11,2.71198e+10,0.0268708,1.20024e-06
67,7.97736e+11,9.92688e+09,0.0122909,1.19992e-06
68,1.00389e+12,1.42895e+10,0.0140344,1.19966e-06
69,8.15947e+11,0,0,1.20337e-06
70,1.01693e+12,0,0,1.2033e-06
71,1.00145e+12,7.73828e+09,0.00766781,1.19997e-06
72,8.98458e+11,9.42886e+09,0.0103855,1.20084e-06
73,1.00666e+12,0,0,1.20389e-06
74,1.01774e+12,0,0,1.20422e-06
75,8.19411e+11,0,0,1.20361e-06
76,9.51302e+11,6.61788e+10,0.0650419,1.19914e-06
77,9.49107e+11,7.04062e+07,7.4176e-05,1.20354e-06
78,1.01761e+12,4.93645e+07,4.85078e-05,1.2039e-06
79,1.0187e+12,8.99426e+08,0.000882135,1.20332e-06
80,1.00322e+12,4.43447e+07,4.42004e-05,1.20427e-06
81,9.67601e+11,3.35854e+07,3.47087e-05,1.20394e-06
82,8.06837e+11,1.41117e+08,0.000174871,1.20324e-06
83,1.01478e+12,2.10124e+09,0.00206635,1.19568e-06
84,1.01965e+12,2.05764e+09,0.00201391,1.19652e-06
85,1.00482e+12,9.5721e+07,9.52524e-05,1.20322e-06
86,1.01726e+12,8.6391e+07,8.49177e-05,1.20341e-06
87,1.00363e+12,3.36651e+09,0.00334311,1.18723e-06
88,1.00858e+12,2.09581e+09,0.00207367,1.1874e-06
89,9.0983e+11,2.53823e+09,0.00278203,1.18748e-06
90,1.01799e+12,8.49489e+07,8.34405e-05,1.20277e-06
91,1.0156e+12,1.98564e+09,0.00195131,1.18682e-06
92,1.01121e+12,2.1144e+09,0.00208661,1.18632e-06
93,8.63504e+11,2.96326e+09,0.00341993,1.18653e-06
94,9.90837e+11,5.15795e+09,0.0051787,1.19742e-06
95,1.0155e+12,1.5019e+08,0.000147875,1.20448e-06
96,1.00836e+12,3.58093e+09,0.00353868,1.1891e-06
97,1.00291e+12,2.73245e+09,0.00271712,1.1895e-06
98,9.58588e+11,5.72257e+09,0.00593437,1.18608e-06
99,9.09636e+11,3.51117e+09,0.00384513,1.20042e-06
100,8.54654e+11,1.97825e+09,0.00230934,1.1963e-06
101,9.59919e+11,2.05169e+09,0.0021328,1.19573e-06
102,9.12763e+11,4.02785e+09,0.00439342,1.19345e-06
103,1.01568e+12,1.26009e+09,0.0012391,1.20065e-06
104,1.00805e+12,1.84686e+09,0.00182877,1.20182e-06
105,9.62174e+11,1.57472e+09,0.00163396,1.19786e-06
106,9.01684e+11,1.54547e+09,0.00171105,1.19496e-06
107,1.01399e+12,1.00697e+08,9.92979e-05,1.20148e-06
108,1.01578e+12,7.53039e+07,7.41288e-05,1.20094e-06
109,1.00763e+12,1.63739e+08,0.000162472,1.20031e-06
110,1.00476e+12,5.96354e+09,0.00590025,1.1927e-06
111,1.01556e+12,1.0117e+08,9.96098e-05,1.19996e-06
112,1.00476e+12,2.10656e+07,2.09654e-05,1.20021e-06
113,1.01254e+12,1.7898e+07,1.7676e-05,1.19974e-06
114,1.01497e+12,8.21872e+07,8.09684e-05,1.20065e-06
115,1.01421e+12,3.13691e+08,0.000309201,1.20271e-06
116,9.02104e+11,2.56038e+06,2.83822e-06,1.2023e-06
117,1.00519e+12,7.31045e+07,7.27216e-05,1.20344e-06
118,9.0439e+11,2.96995e+07,3.28381e-05,1.20294e-06
119,9.12093e+11,7.37615e+07,8.0864e-05,1.20264e-06
120,9.58107e+11,6.17471e+08,0.000644054,1.20337e-06
121,8.10604e+11,7.44271e+07,9.18085e-05,1.20307e-06
122,8.54318e+11,2.82918e+08,0.000331052,1.20354e-06
123,8.08258e+11,3.28033e+07,4.05835e-05,1.20346e-06
124,1.00523e+12,2.81799e+07,2.80325e-05,1.20287e-06
125,9.65439e+11,3.4996e+08,0.000362357,1.20208e-06
126,9.9591e+11,1.88508e+07,1.89278e-05,1.20297e-06
127,1.01265e+12,1.25278e+08,0.000123698,1.20263e-06
