ratio,success,failure,failRate,totLatency
0,1.00924e+12,0,0,1.20684e-06
0.05,9.85828e+11,3.5465e+10,0.0347256,1.20106e-06
0.1,9.94432e+11,4.46062e+09,0.00446556,1.20249e-06
0.15,9.67041e+11,4.29107e+08,0.000443536,1.20664e-06
0.2,1.0108e+12,8.81211e+08,0.000871036,1.18705e-06
0.25,9.96016e+11,1.55425e+09,0.00155804,1.19636e-06
0.3,9.39352e+11,1.17494e+09,0.00124924,1.1928e-06
0.35,9.88128e+11,2.35961e+10,0.0233227,1.19786e-06
0.4,1.00904e+12,7.23886e+09,0.00712292,1.17745e-06
0.45,9.87217e+11,2.15593e+10,0.0213717,1.17303e-06
0.5,8.05321e+11,3.6092e+09,0.0044617,1.19226e-06
0.55,1.00236e+12,3.7603e+09,0.00373741,1.20192e-06
0.6,9.29852e+11,8.70081e+10,0.0855655,1.16823e-06
0.65,9.95647e+11,2.31559e+09,0.00232032,1.19034e-06
0.7,9.57017e+11,5.16194e+10,0.0511774,1.15476e-06
0.75,9.96689e+11,8.22984e+09,0.00818955,1.18456e-06
0.8,9.36908e+11,6.1341e+10,0.0614486,1.17431e-06
0.85,9.62678e+11,4.44412e+10,0.044127,1.14455e-06
0.9,9.60787e+11,1.59702e+09,0.00165944,1.1807e-06
0.95,9.46169e+11,7.4291e+10,0.0728015,1.15572e-06
1,1.01713e+12,3.11686e+09,0.00305501,1.1704e-06
2,9.84364e+11,2.13255e+10,0.0212048,1.14627e-06
3,8.2997e+11,1.74775e+11,0.17395,1.05339e-06
4,8.06901e+11,9.82882e+10,0.108583,1.03533e-06
5,7.60765e+11,1.85233e+11,0.195807,9.3696e-07
6,7.74271e+11,1.83207e+11,0.191343,9.2665e-07
7,8.22119e+11,1.87439e+11,0.185665,9.3799e-07
8,5.76374e+11,4.28348e+11,0.426335,7.7193e-07
9,5.9422e+11,4.14742e+11,0.411058,6.8534e-07
10,4.06335e+11,4.00065e+11,0.496112,6.305e-07
12,6.74661e+11,3.31746e+11,0.329634,6.537e-07
14,5.7734e+11,4.3678e+11,0.430699,5.9284e-07
16,3.32038e+11,4.32223e+11,0.565543,5.2021e-07
18,4.91318e+11,5.2338e+11,0.515799,5.4659e-07
20,3.00258e+11,5.20257e+11,0.634061,4.4937e-07
25,3.2138e+11,6.84363e+11,0.680455,3.6284e-07
30,2.95279e+11,6.94349e+11,0.701626,2.8554e-07
35,1.59678e+11,8.4588e+11,0.841205,2.1209e-07
40,2.0335e+11,7.62573e+11,0.789476,1.5689e-07
45,1.30371e+11,7.77745e+11,0.856438,1.0617e-07
50,1.52013e+11,8.54256e+11,0.848934,1.0735e-07
55,1.0491e+11,8.90091e+11,0.894563,9.197e-08
60,8.59732e+10,9.17989e+11,0.914366,5.326e-08
65,2.16506e+10,7.78385e+11,0.972938,3.253e-08
70,7.97257e+09,8.5354e+11,0.990746,2.179e-08
75,9.5109e+09,7.9149e+11,0.988126,2.513e-08
80,8.36832e+09,9.96086e+11,0.991669,1.714e-08
85,6.23424e+10,8.45003e+11,0.931291,8.27e-09
90,8.6143e+08,9.81889e+11,0.999123,4.23e-09
95,1.09078e+09,1.01232e+12,0.998924,4.59e-09
100,0,9.7986e+11,1,0
