ratio,success,failure,failRate,totLatency
0,1.00607e+12,0,0,1.20501e-06
0.05,8.13888e+11,0,0,1.20584e-06
0.1,1.01128e+12,4.23228e+09,0.00416762,1.20418e-06
0.15,9.64049e+11,0,0,1.20533e-06
0.2,7.87184e+11,6.89241e+09,0.00867979,1.15125e-06
0.25,8.35617e+11,2.0544e+10,0.0239954,1.16663e-06
0.3,8.09103e+11,9.55586e+08,0.00117965,1.19314e-06
0.35,7.90367e+11,1.63468e+10,0.0202634,1.15699e-06
0.4,7.91729e+11,3.67885e+09,0.00462512,1.20153e-06
0.45,1.01405e+12,3.60911e+09,0.00354646,1.19665e-06
0.5,9.61395e+11,1.58705e+09,0.00164806,1.18103e-06
0.55,1.0023e+12,5.02765e+09,0.00499109,1.18765e-06
0.6,7.8779e+11,3.03594e+10,0.0371074,1.1731e-06
0.65,1.01247e+12,8.20079e+09,0.00803472,1.17338e-06
0.7,9.87868e+11,1.61685e+10,0.0161035,1.18853e-06
0.75,7.94313e+11,2.03627e+10,0.0249949,1.14158e-06
0.8,8.03304e+11,1.37196e+10,0.0167922,1.14817e-06
0.85,6.1223e+11,2.46694e+09,0.00401326,1.20155e-06
0.9,9.53274e+11,1.34234e+10,0.0138858,1.1629e-06
0.95,1.01103e+12,7.75714e+09,0.00761413,1.16346e-06
1,9.89437e+11,1.37957e+10,0.0137513,1.1699e-06
2,8.80392e+11,3.40997e+10,0.0372881,1.16071e-06
3,8.42128e+11,1.13804e+11,0.119051,1.09666e-06
4,8.16559e+11,1.90632e+11,0.189271,1.05837e-06
5,8.75749e+11,1.42417e+11,0.139876,1.00907e-06
6,7.21311e+11,1.47561e+11,0.169831,9.5857e-07
7,7.72201e+11,2.27076e+11,0.227241,8.1292e-07
8,6.16357e+11,2.47434e+11,0.286451,7.4718e-07
9,7.37741e+11,2.8258e+11,0.276952,7.7202e-07
10,5.09699e+11,5.06112e+11,0.498235,7.4645e-07
12,5.91754e+11,4.26154e+11,0.418657,7.8873e-07
14,5.69063e+11,3.85297e+11,0.403723,6.9419e-07
16,4.37657e+11,5.28496e+11,0.54701,5.3346e-07
18,3.07701e+11,5.89303e+11,0.656968,5.2553e-07
20,3.1184e+11,5.5033e+11,0.638308,3.8617e-07
25,3.72798e+11,6.44621e+11,0.633585,3.1686e-07
30,1.89104e+11,6.07552e+11,0.762627,2.5016e-07
35,2.69276e+11,7.35396e+11,0.731976,2.4219e-07
40,1.83287e+11,8.26798e+11,0.818543,1.6789e-07
45,1.18391e+11,7.94604e+11,0.870327,1.1328e-07
50,6.31955e+10,7.28086e+11,0.920135,7.186e-08
55,1.45445e+11,8.70855e+11,0.856888,5.825e-08
60,8.5076e+10,9.1478e+11,0.914912,7.004e-08
65,8.96802e+10,9.16664e+11,0.910885,4.932e-08
70,9.20996e+09,1.00155e+12,0.990888,4.047e-08
75,1.90241e+10,9.95293e+11,0.981244,2.997e-08
80,9.98106e+09,9.94501e+11,0.990063,2.359e-08
85,2.4994e+09,8.64906e+11,0.997119,1.274e-08
90,1.13353e+09,8.51284e+11,0.99867,8.42e-09
95,1.79984e+09,1.0048e+12,0.998212,6.9e-09
100,0,1.01016e+12,1,0
