ratio,success,failure,failRate,totLatency
0,1.01435e+12,0,0,1.20525e-06
0.05,9.15471e+11,0,0,1.20547e-06
0.1,8.16228e+11,770439,9.43901e-07,1.20461e-06
0.15,1.01507e+12,8.10973e+07,7.98871e-05,1.20488e-06
0.2,1.00749e+12,1.1531e+09,0.00114322,1.19597e-06
0.25,8.13981e+11,1.55864e+09,0.00191117,1.19381e-06
0.3,1.00986e+12,6.1275e+09,0.00603107,1.19067e-06
0.35,1.01308e+12,4.71987e+08,0.000465674,1.2039e-06
0.4,1.00481e+12,8.9238e+09,0.00880288,1.19843e-06
0.45,7.65604e+11,4.52253e+10,0.0557766,1.16317e-06
0.5,1.00907e+12,8.8977e+09,0.00874068,1.17237e-06
0.55,8.19551e+11,8.31516e+10,0.092114,1.17004e-06
0.6,1.00197e+12,7.18127e+09,0.00711612,1.19015e-06
0.65,9.89248e+11,1.31499e+10,0.0131184,1.12958e-06
0.7,8.46938e+11,1.13127e+10,0.0131811,1.1535e-06
0.75,7.64624e+11,5.43665e+10,0.0663823,1.17987e-06
0.8,1.01086e+12,4.71722e+09,0.00464486,1.19287e-06
0.85,1.00579e+12,4.97408e+07,4.94522e-05,1.20272e-06
0.9,8.77807e+11,1.76841e+10,0.0197479,1.14416e-06
0.95,8.12503e+11,8.24323e+08,0.00101352,1.19625e-06
1,9.59e+11,5.84078e+10,0.0574084,1.11463e-06
2,9.29877e+11,8.75331e+10,0.0860352,1.06687e-06
3,7.16429e+11,1.01425e+11,0.124014,1.11788e-06
4,6.51189e+11,1.59676e+11,0.19692,8.9767e-07
5,7.1823e+11,2.9638e+11,0.292112,9.3833e-07
6,6.88711e+11,3.27931e+11,0.322563,8.9514e-07
7,7.25789e+11,1.93247e+11,0.210272,9.0323e-07
8,7.33857e+11,2.64872e+11,0.265209,7.8593e-07
9,7.57127e+11,2.44458e+11,0.244071,7.3944e-07
10,4.8487e+11,5.28536e+11,0.521544,6.9753e-07
12,4.19557e+11,3.85489e+11,0.478841,6.7136e-07
14,3.66128e+11,6.03987e+11,0.622593,6.2819e-07
16,4.55568e+11,5.55017e+11,0.549204,5.6234e-07
18,4.331e+11,5.80228e+11,0.572597,4.8366e-07
20,2.9822e+11,6.08969e+11,0.67127,4.5296e-07
25,3.29391e+11,6.79234e+11,0.673426,3.2347e-07
30,3.13309e+11,5.83862e+11,0.650781,2.8652e-07
35,1.66469e+11,8.33484e+11,0.833523,2.2217e-07
40,1.20038e+11,6.85498e+11,0.850983,1.5058e-07
45,3.49487e+11,6.55717e+11,0.652323,1.2692e-07
50,2.7458e+11,7.42068e+11,0.729916,1.0631e-07
55,6.16287e+10,8.58322e+11,0.933009,8.045e-08
60,3.8104e+10,7.71479e+11,0.952934,6.544e-08
65,6.36992e+10,8.50115e+11,0.930293,4.468e-08
70,1.34534e+10,8.7539e+11,0.984864,4.091e-08
75,1.32285e+11,8.78205e+11,0.869088,2.579e-08
80,2.36706e+10,9.78265e+11,0.976375,2.407e-08
85,9.70415e+09,8.41979e+11,0.988606,2.01e-08
90,3.864e+09,1.00762e+12,0.99618,8e-09
95,5.05252e+08,1.00082e+12,0.999495,2.5e-09
100,0,9.67758e+11,1,0
