ratio,success,failure,failRate,totLatency
0,1.01478e+12,0,0,1.20741e-06
0.05,9.76078e+11,0,0,1.20739e-06
0.1,1.01579e+12,3295.58,3.24437e-09,1.20674e-06
0.15,9.94364e+11,1.882e+10,0.0185752,1.19262e-06
0.2,1.01226e+12,2.26144e+08,0.000223354,1.20111e-06
0.25,9.99883e+11,1.33763e+10,0.0132013,1.17469e-06
0.3,9.09685e+11,2.43941e+09,0.00267443,1.19266e-06
0.35,9.61003e+11,2.13456e+10,0.0217292,1.14908e-06
0.4,1.01769e+12,1.78665e+09,0.00175252,1.20087e-06
0.45,1.00862e+12,2.66325e+09,0.00263354,1.19478e-06
0.5,1.00578e+12,3.76996e+08,0.00037469,1.20429e-06
0.55,9.0145e+11,8.4227e+09,0.00925701,1.18618e-06
0.6,1.00081e+12,1.03947e+10,0.0102796,1.17798e-06
0.65,9.80031e+11,3.42422e+10,0.0337604,1.16508e-06
0.7,8.01814e+11,6.6188e+10,0.0762533,1.15525e-06
0.75,8.406e+11,2.4028e+10,0.02779,1.12173e-06
0.8,7.96521e+11,1.87048e+10,0.0229444,1.18652e-06
0.85,9.39322e+11,7.9207e+10,0.077766,1.14412e-06
0.9,9.68753e+11,5.21513e+10,0.0510835,1.1573e-06
0.95,9.96365e+11,2.17129e+10,0.0213273,1.18534e-06
1,9.38489e+11,7.19568e+10,0.0712129,1.10899e-06
2,8.52948e+11,1.15896e+11,0.119623,1.1271e-06
3,9.16365e+11,8.92143e+10,0.0887193,1.05335e-06
4,7.7393e+11,3.40092e+10,0.0420938,1.08184e-06
5,7.03564e+11,3.01884e+11,0.300248,9.203e-07
6,5.89294e+11,2.05063e+11,0.25815,9.2322e-07
7,7.32938e+11,2.78999e+11,0.275708,9.424e-07
8,7.7627e+11,2.41137e+11,0.237011,8.6173e-07
9,6.91353e+11,3.21758e+11,0.317594,8.166e-07
10,3.82869e+11,4.18271e+11,0.522095,7.3821e-07
12,5.62291e+11,3.69342e+11,0.396446,6.5792e-07
14,5.20131e+11,4.97272e+11,0.488766,5.7271e-07
16,4.59566e+11,5.29205e+11,0.535215,5.2342e-07
18,5.46199e+11,4.67209e+11,0.461028,4.245e-07
20,2.51534e+11,5.48911e+11,0.685757,4.3571e-07
25,3.86014e+11,5.58217e+11,0.591187,3.5697e-07
30,1.69168e+11,6.36114e+11,0.789927,2.8059e-07
35,2.29921e+11,6.8443e+11,0.748542,1.8393e-07
40,1.45842e+11,8.42415e+11,0.852425,1.648e-07
45,5.74823e+10,7.607e+11,0.929744,1.2368e-07
50,1.4175e+11,8.54641e+11,0.857736,9.55e-08
55,2.52011e+11,7.64019e+11,0.751965,8.599e-08
60,1.74484e+11,8.38542e+11,0.82776,5.079e-08
65,8.86232e+10,8.26726e+11,0.903181,3.687e-08
70,2.45931e+10,8.30423e+11,0.971237,3.618e-08
75,2.07264e+10,7.98036e+11,0.974686,2.15e-08
80,7.99742e+09,9.8833e+11,0.991973,1.909e-08
85,5.58591e+10,9.60111e+11,0.945019,8.77e-09
90,1.11293e+09,9.92193e+11,0.99888,8.15e-09
95,1.4029e+09,7.62923e+11,0.998165,5.87e-09
100,0,1.01274e+12,1,0
