ratio,success,failure,failRate,totLatency
0,9.14549e+11,0,0,1.20325e-06
0.05,7.97029e+11,77489.6,9.72231e-08,1.20327e-06
0.1,1.00506e+12,4.41556e+08,0.000439138,1.20207e-06
0.15,1.01554e+12,9.51909e+06,9.37333e-06,1.20352e-06
0.2,9.8838e+11,2.30593e+10,0.0227985,1.15707e-06
0.25,8.13506e+11,3.97093e+09,0.00485755,1.18998e-06
0.3,9.68228e+11,4.52948e+08,0.000467592,1.19966e-06
0.35,1.00982e+12,4.27239e+09,0.00421301,1.19015e-06
0.4,1.0126e+12,4.10244e+09,0.00403506,1.19078e-06
0.45,1.00897e+12,7.81277e+09,0.00768384,1.17361e-06
0.5,9.09115e+11,1.14596e+09,0.00125894,1.18032e-06
0.55,8.145e+11,1.28033e+09,0.00156946,1.19407e-06
0.6,1.01238e+12,9.67737e+09,0.00946855,1.19608e-06
0.65,7.92687e+11,1.58665e+10,0.0196234,1.17257e-06
0.7,9.43777e+11,2.21635e+10,0.022945,1.11052e-06
0.75,9.91663e+11,1.32685e+10,0.0132034,1.14993e-06
0.8,9.98369e+11,1.71748e+10,0.0169119,1.17956e-06
0.85,9.94537e+11,2.14841e+10,0.0211453,1.17788e-06
0.9,9.81123e+11,2.08413e+10,0.0208005,1.1145e-06
0.95,7.866e+11,1.87893e+10,0.0233294,1.17961e-06
1,8.03651e+11,4.24283e+10,0.0501469,1.13936e-06
2,7.95113e+11,1.22031e+11,0.133055,1.12152e-06
3,9.28466e+11,8.59395e+10,0.0847191,1.11199e-06
4,6.86888e+11,1.18835e+11,0.147488,1.06568e-06
5,6.19252e+11,1.86215e+11,0.231189,8.9393e-07
6,8.56662e+11,1.39291e+11,0.139857,8.7385e-07
7,6.88743e+11,2.2374e+11,0.245199,8.8722e-07
8,7.31225e+11,2.77375e+11,0.27501,8.1737e-07
9,7.32535e+11,2.80199e+11,0.276675,7.8958e-07
10,5.13671e+11,3.37466e+11,0.396488,7.6077e-07
12,4.72049e+11,3.3484e+11,0.414977,7.0254e-07
14,5.68779e+11,3.96323e+11,0.410654,6.4003e-07
16,4.47712e+11,5.57058e+11,0.554414,5.8155e-07
18,5.37369e+11,4.74632e+11,0.469003,5.605e-07
20,4.41101e+11,4.63744e+11,0.512512,4.8747e-07
25,2.09671e+11,6.52243e+11,0.756738,2.9678e-07
30,2.54648e+11,6.43613e+11,0.71651,2.6113e-07
35,3.05506e+11,7.09394e+11,0.698979,2.2647e-07
40,1.62727e+11,7.5544e+11,0.822769,1.8852e-07
45,2.39784e+11,7.78094e+11,0.764427,1.2258e-07
50,1.14826e+11,8.95346e+11,0.88633,7.706e-08
55,1.1026e+11,7.93827e+11,0.878043,8.678e-08
60,1.02553e+11,7.56768e+11,0.880658,5.984e-08
65,7.41365e+10,9.21454e+11,0.925535,4.771e-08
70,6.6799e+10,9.33262e+11,0.933205,2.934e-08
75,1.22026e+10,9.97263e+11,0.987912,2.678e-08
80,1.26739e+10,8.41283e+11,0.985159,2.193e-08
85,5.94678e+10,9.51065e+11,0.941152,1.23e-08
90,4.34339e+09,1.00409e+12,0.995693,4.56e-09
95,2.83269e+09,9.0689e+11,0.996886,2.41e-09
100,0,8.06277e+11,1,0
