ratio,success,failure,failRate,totLatency
0,8.13505e+11,0,0,1.20541e-06
0.05,9.04464e+11,1.73565e+07,1.91894e-05,1.20558e-06
0.1,8.51403e+11,1.42566e+09,0.00167168,1.19903e-06
0.15,1.01477e+12,2.09959e+09,0.00206477,1.19596e-06
0.2,9.53808e+11,1.3145e+09,0.00137626,1.19429e-06
0.25,8.05694e+11,9.20552e+09,0.0112965,1.20209e-06
0.3,8.54731e+11,2.94778e+08,0.000344759,1.20556e-06
0.35,1.0058e+12,2.82926e+09,0.00280506,1.18859e-06
0.4,9.14388e+11,5.10767e+10,0.0529037,1.17776e-06
0.45,9.91493e+11,1.07915e+10,0.0107669,1.17086e-06
0.5,8.31978e+11,2.95702e+10,0.0343222,1.16057e-06
0.55,8.83436e+11,1.21822e+11,0.121185,1.18492e-06
0.6,8.28682e+11,2.61781e+10,0.0306226,1.18271e-06
0.65,1.0119e+12,2.95688e+09,0.0029136,1.19459e-06
0.7,9.1365e+11,5.62991e+09,0.00612427,1.16354e-06
0.75,7.8817e+11,2.37798e+10,0.0292872,1.15445e-06
0.8,9.05859e+11,1.09933e+10,0.0119903,1.19249e-06
0.85,8.10039e+11,4.96337e+10,0.0577356,1.18873e-06
0.9,9.36876e+11,6.50628e+10,0.0649369,1.15307e-06
0.95,9.0004e+11,5.49671e+09,0.00607011,1.17834e-06
1,8.52255e+11,9.47238e+09,0.0109923,1.15661e-06
2,9.60358e+11,3.66385e+10,0.0367488,1.13109e-06
3,9.57542e+11,4.98934e+10,0.0495252,1.10345e-06
4,9.47493e+11,6.91361e+10,0.0680052,1.00165e-06
5,8.90367e+11,1.26721e+11,0.124592,9.0478e-07
6,5.2627e+11,2.74768e+11,0.343015,9.6604e-07
7,6.93323e+11,3.20681e+11,0.316253,8.8796e-07
8,6.73038e+11,3.43014e+11,0.337595,8.4547e-07
9,5.77851e+11,4.21324e+11,0.421672,7.8075e-07
10,4.09966e+11,3.96061e+11,0.491375,6.5516e-07
12,5.08421e+11,4.95079e+11,0.493352,7.4353e-07
14,4.38642e+11,3.75404e+11,0.461158,6.0115e-07
16,5.02954e+11,4.62401e+11,0.478996,5.8894e-07
18,4.77852e+11,5.25821e+11,0.523897,4.9844e-07
20,4.04809e+11,6.01198e+11,0.597608,4.3945e-07
25,1.94859e+11,6.11733e+11,0.758417,3.117e-07
30,2.8157e+11,7.30626e+11,0.721823,2.6084e-07
35,2.04646e+11,8.11114e+11,0.798529,2.3443e-07
40,7.99846e+10,7.28939e+11,0.901122,1.4855e-07
45,1.68312e+11,8.45307e+11,0.83395,1.134e-07
50,1.4866e+11,8.56831e+11,0.852152,7.841e-08
55,3.05128e+10,7.84595e+11,0.962566,6.692e-08
60,1.02562e+11,8.13703e+11,0.888065,5.325e-08
65,1.49327e+10,9.52333e+11,0.984562,4.374e-08
70,1.76995e+10,7.84815e+11,0.977945,3.102e-08
75,6.51864e+10,8.5002e+11,0.928774,2.388e-08
80,6.26544e+09,9.96233e+11,0.99375,1.351e-08
85,1.86355e+09,8.64716e+11,0.99785,8.81e-09
90,7.57164e+08,9.61155e+11,0.999213,4.6e-09
95,8.35309e+08,9.6162e+11,0.999132,5.67e-09
100,0,1.01517e+12,1,0
