ratio,success,failure,failRate,totLatency
0,9.59944e+11,0,0,1.20553e-06
0.05,1.00388e+12,9.97578e+07,9.93619e-05,1.19114e-06
0.1,9.76439e+11,4.04912e+10,0.039817,1.19861e-06
0.15,1.01239e+12,4.6486e+09,0.00457072,1.20125e-06
0.2,1.00183e+12,6.25489e+09,0.00620473,1.18981e-06
0.25,9.02419e+11,446943,4.95272e-07,1.20543e-06
0.3,8.13193e+11,3.4512e+09,0.00422608,1.19142e-06
0.35,9.8494e+11,2.64154e+10,0.0261188,1.1964e-06
0.4,9.72867e+11,4.04858e+10,0.0399524,1.14631e-06
0.45,9.62282e+11,5.86537e+09,0.00605835,1.16268e-06
0.5,1.01562e+12,6.33742e+08,0.000623605,1.19572e-06
0.55,1.01084e+12,8.3774e+09,0.00821945,1.19671e-06
0.6,1.00705e+12,4.28586e+09,0.00423781,1.17877e-06
0.65,7.98555e+11,5.45917e+09,0.00678989,1.17731e-06
0.7,9.96332e+11,1.98973e+10,0.0195795,1.14845e-06
0.75,9.97874e+11,1.84452e+10,0.018149,1.16959e-06
0.8,8.54172e+11,4.8011e+10,0.0532165,1.15115e-06
0.85,9.75352e+11,3.31678e+10,0.0328876,1.17817e-06
0.9,9.48529e+11,7.07663e+10,0.0694268,1.15588e-06
0.95,9.34689e+11,2.25762e+10,0.023584,1.17433e-06
1,1.00203e+12,1.59253e+10,0.0156444,1.133e-06
2,9.03656e+11,4.62138e+10,0.0486528,1.10013e-06
3,7.4575e+11,1.15428e+11,0.134035,1.05151e-06
4,7.78006e+11,2.20459e+11,0.220798,1.03142e-06
5,7.84262e+11,2.28453e+11,0.225584,1.00606e-06
6,7.71622e+11,1.47292e+11,0.160289,1.02457e-06
7,5.62693e+11,3.05753e+11,0.352069,8.1343e-07
8,4.70964e+11,3.74466e+11,0.442929,7.7909e-07
9,6.77343e+11,3.39334e+11,0.333767,7.3177e-07
10,7.02352e+11,2.89075e+11,0.291575,8.0503e-07
12,5.35787e+11,4.68787e+11,0.466653,6.4254e-07
14,3.55654e+11,6.61182e+11,0.650235,5.6351e-07
16,4.05055e+11,4.09917e+11,0.502983,5.6191e-07
18,3.64024e+11,6.44621e+11,0.639096,5.3017e-07
20,6.14764e+11,3.98418e+11,0.393234,4.0179e-07
25,3.14358e+11,6.96628e+11,0.689058,3.0464e-07
30,1.78334e+11,6.40325e+11,0.782163,3.0428e-07
35,1.97032e+11,8.15912e+11,0.805486,2.0231e-07
40,1.12329e+11,6.891e+11,0.859839,1.5388e-07
45,1.85743e+11,8.14138e+11,0.814235,1.2605e-07
50,1.26301e+11,8.64889e+11,0.872576,9.612e-08
55,9.59463e+10,7.43845e+11,0.88575,7.51e-08
60,4.60657e+10,7.71389e+11,0.943647,6.456e-08
65,2.42676e+10,7.87487e+11,0.970105,5.089e-08
70,8.37583e+10,9.10388e+11,0.915748,4.182e-08
75,1.52617e+10,1.00009e+12,0.984969,2.651e-08
80,7.78258e+09,7.96024e+11,0.990318,1.687e-08
85,6.65422e+09,9.93737e+11,0.993348,6.49e-09
90,4.49879e+09,1.01141e+12,0.995572,8.79e-09
95,8.16777e+08,1.01851e+12,0.999199,3.92e-09
100,0,8.05553e+11,1,0
