ratio,success,failure,failRate,totLatency
0,8.63321e+11,0,0,1.20528e-06
0.05,1.00691e+12,0,0,1.20522e-06
0.1,1.01024e+12,2.87738e+09,0.00284012,1.20359e-06
0.15,1.00759e+12,6.40599e+09,0.00631758,1.19771e-06
0.2,1.01548e+12,2.23832e+09,0.00219936,1.2e-06
0.25,1.00883e+12,6.09126e+09,0.00600168,1.20139e-06
0.3,1.01034e+12,5.02136e+09,0.00494541,1.18078e-06
0.35,9.04129e+11,4.69207e+10,0.0493357,1.18826e-06
0.4,7.88152e+11,3.33895e+09,0.00421856,1.189e-06
0.45,1.01331e+12,5.67618e+08,0.000559849,1.19922e-06
0.5,9.15643e+11,1.04034e+11,0.102027,1.18897e-06
0.55,9.42972e+11,1.83634e+10,0.019102,1.1566e-06
0.6,7.96979e+11,7.94019e+09,0.00986458,1.1901e-06
0.65,8.46603e+11,5.59673e+09,0.00656739,1.13616e-06
0.7,9.80188e+11,3.31561e+10,0.0327195,1.14212e-06
0.75,8.66216e+11,3.11103e+10,0.0346701,1.16641e-06
0.8,9.94309e+11,7.15376e+09,0.00714331,1.14643e-06
0.85,8.86125e+11,3.09363e+10,0.0337342,1.1573e-06
0.9,9.13482e+11,4.97259e+10,0.0516253,1.1672e-06
0.95,7.85163e+11,3.07601e+10,0.0376997,1.11139e-06
1,9.84244e+11,2.00376e+10,0.0199521,1.15883e-06
2,7.27672e+11,9.09933e+10,0.111148,1.04937e-06
3,9.35646e+11,8.26111e+10,0.08113,1.06021e-06
4,8.95034e+11,1.25359e+11,0.122853,1.04745e-06
5,8.50116e+11,1.6281e+11,0.160732,9.2379e-07
6,7.53706e+11,2.09086e+11,0.217166,8.7638e-07
7,7.882e+11,2.19468e+11,0.217798,9.6713e-07
8,6.65371e+11,3.42523e+11,0.33984,8.3931e-07
9,6.28714e+11,2.74434e+11,0.303863,8.3239e-07
10,7.37401e+11,2.75432e+11,0.271942,6.7958e-07
12,7.40941e+11,1.77867e+11,0.193585,7.4139e-07
14,4.52456e+11,4.04271e+11,0.471878,5.2335e-07
16,3.76969e+11,6.37496e+11,0.628406,5.0033e-07
18,5.31621e+11,4.81832e+11,0.475436,5.3939e-07
20,3.73786e+11,5.40432e+11,0.591141,4.3697e-07
25,3.55405e+11,6.62519e+11,0.650853,3.2396e-07
30,1.94183e+11,6.5814e+11,0.772172,2.4751e-07
35,2.48429e+11,7.65557e+11,0.754997,2.0757e-07
40,1.33675e+11,7.53173e+11,0.849269,1.4313e-07
45,1.03931e+11,9.0908e+11,0.897403,1.3453e-07
50,7.69179e+10,7.09557e+11,0.902199,9.188e-08
55,7.37754e+10,9.36238e+11,0.926956,7.997e-08
60,5.09994e+10,7.50549e+11,0.936374,7.128e-08
65,1.16134e+11,8.96167e+11,0.885277,5.478e-08
70,2.98454e+10,8.79156e+11,0.967167,3.597e-08
75,2.79042e+10,9.91405e+11,0.972624,2.991e-08
80,8.90805e+09,8.98365e+11,0.990182,2.373e-08
85,1.56467e+10,9.94252e+11,0.984507,1.594e-08
90,1.11033e+10,1.0061e+12,0.989085,7.81e-09
95,1.4337e+09,1.00746e+12,0.998579,2.89e-09
100,0,9.99186e+11,1,0
