ratio,success,failure,failRate,totLatency
0,1.0153e+12,0,0,1.20722e-06
0.05,9.01144e+11,0,0,1.20678e-06
0.1,9.61308e+11,6.25283e+06,6.50446e-06,1.20729e-06
0.15,1.01782e+12,862065,8.46968e-07,1.20565e-06
0.2,8.13669e+11,4.3945e+08,0.000539793,1.19648e-06
0.25,9.95255e+11,9.41192e+08,0.000944786,1.20464e-06
0.3,8.51489e+11,2.17814e+09,0.00255151,1.20087e-06
0.35,1.00768e+12,3.82523e+09,0.00378172,1.20241e-06
0.4,7.98378e+11,8.99928e+09,0.0111463,1.19555e-06
0.45,8.86319e+11,2.63011e+10,0.0288194,1.15337e-06
0.5,9.63137e+11,1.6152e+10,0.0164936,1.17874e-06
0.55,9.85527e+11,2.97018e+10,0.0292563,1.16836e-06
0.6,1.00407e+12,3.74988e+09,0.0037208,1.18665e-06
0.65,9.9731e+11,7.78523e+09,0.00774576,1.17795e-06
0.7,9.0115e+11,6.03464e+10,0.0627629,1.1415e-06
0.75,9.93512e+11,1.74368e+10,0.0172479,1.17886e-06
0.8,9.84007e+11,2.66426e+10,0.0263619,1.13496e-06
0.85,9.96838e+11,7.22293e+09,0.00719372,1.16346e-06
0.9,9.84256e+11,3.48269e+10,0.0341747,1.16687e-06
0.95,9.35953e+11,3.29531e+10,0.0340106,1.16323e-06
1,1.00654e+12,2.65844e+09,0.0026342,1.19216e-06
2,7.66462e+11,4.44953e+10,0.0548677,1.14071e-06
3,9.64436e+11,4.90578e+10,0.0484046,1.05483e-06
4,6.37422e+11,2.09555e+11,0.247415,1.06846e-06
5,8.07628e+11,1.95436e+11,0.194839,9.0155e-07
6,7.93927e+11,2.14048e+11,0.212355,9.4662e-07
7,7.7717e+11,2.39098e+11,0.235271,8.6312e-07
8,7.48691e+11,2.5298e+11,0.252558,8.1123e-07
9,6.25101e+11,3.82771e+11,0.379781,8.1157e-07
10,6.06104e+11,3.9687e+11,0.395693,7.049e-07
12,5.34236e+11,4.48794e+11,0.456541,6.6522e-07
14,5.51749e+11,4.6586e+11,0.457799,5.7196e-07
16,5.48636e+11,4.48457e+11,0.449764,5.1374e-07
18,4.81701e+11,5.28128e+11,0.522988,5.2318e-07
20,2.38454e+11,5.71155e+11,0.70547,4.6424e-07
25,2.49042e+11,6.08597e+11,0.709619,3.5373e-07
30,2.23985e+11,7.89538e+11,0.779004,2.6853e-07
35,3.23322e+11,6.85121e+11,0.679385,2.1354e-07
40,9.39505e+10,7.26286e+11,0.885459,1.3617e-07
45,1.60879e+11,8.39725e+11,0.839218,1.3745e-07
50,1.84527e+11,8.20227e+11,0.816346,9.539e-08
55,1.44335e+11,7.70871e+11,0.842293,5.946e-08
60,4.47844e+10,7.63595e+11,0.9446,6.289e-08
65,7.23934e+10,8.85653e+11,0.924437,4.337e-08
70,8.32165e+09,1.00962e+12,0.991825,3.369e-08
75,6.19486e+10,9.55917e+11,0.939139,2.449e-08
80,8.87061e+09,8.04798e+11,0.989098,1.492e-08
85,3.61187e+09,1.00458e+12,0.996417,8.93e-09
90,1.0676e+11,8.06776e+11,0.883135,5.97e-09
95,2.41224e+08,8.15388e+11,0.999704,2.15e-09
100,0,1.00677e+12,1,0
