ratio,success,failure,failRate,totLatency
0,1.01792e+12,0,0,1.20428e-06
0.05,9.98554e+11,0,0,1.20357e-06
0.1,9.50454e+11,1.68866e+08,0.000177637,1.20204e-06
0.15,1.01523e+12,5.57572e+09,0.00546206,1.18578e-06
0.2,1.0088e+12,3.87134e+08,0.00038361,1.19658e-06
0.25,1.01167e+12,6.68646e+09,0.00656596,1.19489e-06
0.3,1.00925e+12,1.21446e+10,0.0118902,1.197e-06
0.35,8.16797e+11,9.68535e+08,0.00118437,1.18412e-06
0.4,1.01407e+12,4.21656e+09,0.00414083,1.1689e-06
0.45,8.98638e+11,5.10671e+07,5.6824e-05,1.20283e-06
0.5,8.02183e+11,1.15093e+10,0.0141445,1.17894e-06
0.55,9.11179e+11,2.02068e+09,0.00221275,1.19582e-06
0.6,9.80512e+11,7.05459e+09,0.00714341,1.19035e-06
0.65,8.37895e+11,1.7698e+10,0.0206851,1.17899e-06
0.7,7.64862e+11,4.27501e+10,0.052934,1.16532e-06
0.75,1.01099e+12,8.74525e+09,0.008576,1.18997e-06
0.8,9.58892e+11,8.17676e+08,0.000852003,1.19924e-06
0.85,8.90589e+11,7.29222e+10,0.0756838,1.16979e-06
0.9,8.50633e+11,1.90587e+10,0.0219143,1.16382e-06
0.95,9.75973e+11,2.82234e+10,0.0281054,1.16245e-06
1,9.90303e+11,1.41902e+10,0.0141268,1.16663e-06
2,9.17516e+11,8.73319e+10,0.0869106,1.15246e-06
3,8.11211e+11,1.44764e+11,0.15143,9.8285e-07
4,9.32587e+11,8.52656e+10,0.0837701,9.9217e-07
5,8.55576e+11,1.09272e+11,0.113253,9.9973e-07
6,6.73159e+11,3.05101e+11,0.311881,8.2728e-07
7,6.53629e+11,1.55299e+11,0.191981,8.8137e-07
8,7.65308e+11,2.56523e+11,0.251043,7.8235e-07
9,7.049e+11,2.0116e+11,0.222016,8.4715e-07
10,7.02002e+11,3.0845e+11,0.30526,6.8218e-07
12,5.41564e+11,4.76365e+11,0.467975,6.5837e-07
14,4.9175e+11,5.25687e+11,0.516678,5.4697e-07
16,4.89156e+11,5.26508e+11,0.518388,5.0907e-07
18,4.3436e+11,5.78628e+11,0.571209,4.5068e-07
20,3.70143e+11,5.43709e+11,0.594964,4.0431e-07
25,5.00791e+11,5.08302e+11,0.503722,3.5984e-07
30,2.13822e+11,6.04282e+11,0.738637,2.5182e-07
35,1.77616e+11,8.19828e+11,0.821929,2.3179e-07
40,1.31165e+11,8.7898e+11,0.870153,1.3536e-07
45,1.45791e+11,6.66794e+11,0.820584,1.2163e-07
50,1.92412e+11,8.19079e+11,0.809774,1.0517e-07
55,1.14432e+11,8.88337e+11,0.885884,5.761e-08
60,2.93772e+10,9.81619e+11,0.970942,5.838e-08
65,9.20368e+10,8.16165e+11,0.89866,3.964e-08
70,1.00515e+10,8.5187e+11,0.988338,2.333e-08
75,2.48285e+10,7.94572e+11,0.969699,2.54e-08
80,1.28967e+10,9.90743e+11,0.98715,1.719e-08
85,6.51972e+09,1.00271e+12,0.99354,1.03e-08
90,8.77188e+09,9.96507e+11,0.991274,7.18e-09
95,2.51391e+09,8.12621e+11,0.996916,2.26e-09
100,0,9.79384e+11,1,0
