theta,success,failure,failRate,totLatency
0,9.99649e+11,1.27599e+09,0.00127481,1.20303e-06
1,8.6202e+11,1.03479e+09,0.00119898,1.20329e-06
2,8.16088e+11,1.06059e+09,0.00129791,1.20345e-06
3,1.01186e+12,1.02569e+09,0.00101264,1.20183e-06
4,9.13283e+11,1.22044e+09,0.00133453,1.20198e-06
5,8.64381e+11,1.03801e+09,0.00119943,1.20298e-06
6,9.92584e+11,6.00189e+08,0.000604308,1.20278e-06
7,1.01808e+12,4.97354e+08,0.000488283,1.20338e-06
8,1.01106e+12,8.92016e+08,0.000881483,1.20307e-06
9,1.00264e+12,3380,3.37111e-09,1.20498e-06
10,8.50873e+11,6.75946e+07,7.94352e-05,1.20532e-06
11,1.02145e+12,589595,5.77213e-07,1.20497e-06
12,1.00872e+12,694904,6.88893e-07,1.20503e-06
13,1.0055e+12,3.52434e+06,3.50503e-06,1.20526e-06
14,1.01527e+12,9.79097e+08,0.000963446,1.20295e-06
15,1.01321e+12,7.18412e+08,0.000708543,1.20194e-06
16,1.0028e+12,7.48374e+08,0.000745728,1.20285e-06
17,1.01662e+12,3.05313e+09,0.00299423,1.20282e-06
18,1.01538e+12,4.67812e+08,0.000460515,1.20192e-06
19,1.00114e+12,6.34594e+07,6.33833e-05,1.20421e-06
20,1.00275e+12,1.639e+08,0.000163425,1.20272e-06
21,1.01654e+12,2.83951e+08,0.000279253,1.20386e-06
22,1.01383e+12,1.3706e+08,0.000135172,1.20376e-06
23,8.16679e+11,3.20372e+07,3.9227e-05,1.20392e-06
24,1.0015e+12,4.13584e+07,4.12946e-05,1.20478e-06
25,1.00887e+12,1.96542e+07,1.94811e-05,1.20458e-06
26,8.69158e+11,1.56166e+08,0.000179643,1.20387e-06
27,8.51403e+11,6.08243e+07,7.1435e-05,1.20421e-06
28,1.01582e+12,1.44694e+07,1.42439e-05,1.20454e-06
29,9.99077e+11,9934.83,9.944e-09,1.20479e-06
30,9.59025e+11,0,0,1.20463e-06
31,8.5283e+11,0,0,1.20452e-06
32,1.01385e+12,0,0,1.2058e-06
33,9.60187e+11,295628,3.07886e-07,1.20467e-06
34,7.99395e+11,4.66239e+06,5.83236e-06,1.20486e-06
35,1.01568e+12,9.39524e+06,9.25013e-06,1.20452e-06
36,1.0183e+12,1.16709e+06,1.14611e-06,1.20524e-06
37,1.00835e+12,1.64517e+07,1.63152e-05,1.20514e-06
38,1.01549e+12,0,0,1.20521e-06
39,9.9822e+11,7.16251e+08,0.000717014,1.20148e-06
40,1.00743e+12,4.10041e+08,0.000406852,1.20148e-06
41,9.05654e+11,1.94538e+09,0.00214343,1.20157e-06
42,8.99197e+11,2.225e+09,0.00246832,1.20072e-06
43,9.85939e+11,2.90927e+10,0.0286619,1.20039e-06
44,8.55301e+11,2.87215e+09,0.00334682,1.20147e-06
45,9.89775e+11,1.60104e+10,0.0159183,1.20342e-06
46,1.01789e+12,1.72974e+09,0.00169646,1.203e-06
47,9.00864e+11,2.58153e+09,0.00285743,1.20076e-06
48,8.02557e+11,3.72785e+09,0.00462349,1.20106e-06
49,8.57916e+11,3.30555e+09,0.00383821,1.20253e-06
50,8.15375e+11,8.24071e+08,0.00100964,1.20298e-06
51,9.51061e+11,7.55942e+09,0.00788573,1.20366e-06
52,1.0125e+12,2.95772e+09,0.0029127,1.20295e-06
53,9.98686e+11,7.43379e+08,0.000743803,1.20454e-06
54,9.70298e+11,3.96759e+10,0.0392841,1.20144e-06
55,9.89447e+11,8.85069e+09,0.00886579,1.20284e-06
56,9.8448e+11,1.90663e+10,0.018999,1.20051e-06
57,9.1468e+11,5.24568e+09,0.00570229,1.20276e-06
58,9.00182e+11,1.63806e+10,0.0178718,1.20065e-06
59,7.32905e+11,8.24935e+10,0.10117,1.17874e-06
60,8.95397e+11,6.79137e+10,0.0705003,1.18126e-06
61,7.23716e+11,8.38534e+10,0.103834,1.18145e-06
62,9.40988e+11,4.94409e+10,0.0499187,1.17672e-06
63,7.56316e+11,5.19022e+10,0.064218,1.17608e-06
64,9.47401e+11,7.10942e+10,0.0698032,1.19422e-06
65,9.81383e+11,3.9569e+10,0.038757,1.19029e-06
66,9.74164e+11,4.57109e+10,0.0448201,1.18799e-06
67,8.78201e+11,7.30281e+10,0.0767724,1.19148e-06
68,9.76471e+11,3.37961e+10,0.0334527,1.19612e-06
69,9.82214e+11,2.10154e+10,0.0209478,1.20025e-06
70,1.00559e+12,4.85878e+09,0.00480852,1.19496e-06
71,1.01058e+12,3.3664e+09,0.00332008,1.19455e-06
72,8.17337e+11,1.55913e+09,0.00190395,1.1984e-06
73,8.62761e+11,3.44684e+09,0.00397923,1.19822e-06
74,1.00296e+12,2.16251e+09,0.0021515,1.19798e-06
75,9.57039e+11,0,0,1.20534e-06
76,7.99511e+11,0,0,1.20428e-06
77,9.01331e+11,0,0,1.20437e-06
78,9.09072e+11,0,0,1.20365e-06
79,9.67706e+11,0,0,1.20383e-06
80,1.00868e+12,0,0,1.20446e-06
81,1.01695e+12,0,0,1.20447e-06
82,1.01686e+12,0,0,1.20479e-06
83,8.97452e+11,0,0,1.20417e-06
84,1.0163e+12,0,0,1.20484e-06
85,1.01291e+12,3.12028e+08,0.000307955,1.20332e-06
86,9.95434e+11,7.32618e+09,0.00730602,1.19925e-06
87,1.0076e+12,5.07069e+09,0.00500724,1.1984e-06
88,9.41184e+11,2.38076e+10,0.0246713,1.17983e-06
89,9.83994e+11,3.30342e+10,0.0324811,1.17646e-06
90,9.76541e+11,3.48522e+10,0.0344596,1.18134e-06
91,9.91137e+11,2.38306e+10,0.0234791,1.17244e-06
92,7.55104e+11,3.12328e+10,0.0397193,1.17016e-06
93,9.69672e+11,4.0959e+10,0.0405281,1.15964e-06
94,8.50902e+11,5.58566e+10,0.0616003,1.16382e-06
95,7.31363e+11,7.68732e+10,0.0951123,1.17097e-06
96,9.53626e+11,5.32991e+10,0.0529325,1.17089e-06
97,1.0125e+12,7.46461e+09,0.00731852,1.18311e-06
98,9.95667e+11,4.73783e+09,0.00473591,1.19199e-06
99,8.06574e+11,4.35608e+09,0.00537171,1.18884e-06
100,9.38016e+11,2.10185e+10,0.0219163,1.18877e-06
101,9.02538e+11,2.60383e+09,0.00287671,1.1987e-06
102,1.01683e+12,9.11922e+08,0.000896026,1.20027e-06
103,1.0186e+12,1.6202e+07,1.59059e-05,1.20439e-06
104,8.09352e+11,2.1046e+07,2.60029e-05,1.20428e-06
105,1.01559e+12,0,0,1.20485e-06
106,8.36034e+11,0,0,1.20499e-06
107,1.01548e+12,0,0,1.20495e-06
108,8.59422e+11,0,0,1.20439e-06
109,1.01512e+12,0,0,1.20484e-06
110,1.0145e+12,0,0,1.20447e-06
111,8.09689e+11,0,0,1.20424e-06
112,1.00715e+12,0,0,1.20474e-06
113,1.00681e+12,2047.91,2.03407e-09,1.20438e-06
114,1.01802e+12,204559,2.00938e-07,1.20454e-06
115,9.97387e+11,304892,3.05691e-07,1.20388e-06
116,1.0158e+12,2.16692e+07,2.13317e-05,1.20416e-06
117,8.98985e+11,1.50495e+08,0.000167378,1.20348e-06
118,9.9754e+11,7.49623e+07,7.51415e-05,1.20388e-06
119,9.94151e+11,2.04565e+08,0.000205726,1.20404e-06
120,9.93648e+11,1.83993e+10,0.0181803,1.19593e-06
121,8.53999e+11,4.25925e+10,0.0475049,1.18899e-06
122,9.52959e+11,5.65829e+10,0.0560481,1.18919e-06
123,9.50749e+11,6.87273e+10,0.0674143,1.18784e-06
124,8.30327e+11,3.50211e+10,0.0404705,1.16908e-06
125,9.81996e+11,3.41079e+10,0.0335673,1.17625e-06
126,8.83654e+11,2.75442e+10,0.0302286,1.17577e-06
127,8.35068e+11,8.05473e+10,0.0879706,1.17261e-06
128,9.56386e+11,5.35052e+10,0.0529812,1.17312e-06
129,6.90706e+11,1.18598e+11,0.146543,1.15952e-06
130,8.84395e+11,3.55745e+10,0.0386692,1.1619e-06
131,1.00047e+12,8.35175e+09,0.0082787,1.18988e-06
132,8.32318e+11,1.04165e+10,0.0123604,1.18849e-06
133,9.18423e+11,3.28251e+10,0.0345075,1.18006e-06
134,9.77376e+11,2.44778e+10,0.0244325,1.17939e-06
135,9.41179e+11,9.16466e+09,0.00964352,1.19175e-06
136,9.95554e+11,1.08143e+10,0.0107459,1.19162e-06
137,8.93371e+11,2.36022e+10,0.0257392,1.1884e-06
138,8.8636e+11,1.85528e+10,0.0205023,1.18736e-06
139,8.02018e+11,1.44589e+10,0.0177089,1.19805e-06
140,9.58842e+11,5.30536e+10,0.0524299,1.19111e-06
141,9.90165e+11,1.49925e+10,0.0149156,1.19046e-06
142,9.86462e+11,3.0297e+10,0.0297976,1.19048e-06
