theta,success,failure,failRate,totLatency
0,8.5909e+11,1.05662e+09,0.00122842,1.20597e-06
1,8.50223e+11,1.09774e+09,0.00128945,1.20537e-06
2,1.0088e+12,9.14009e+07,9.05952e-05,1.20679e-06
3,1.00578e+12,1.06046e+08,0.000105425,1.20715e-06
4,9.02181e+11,2.14651e+07,2.37919e-05,1.20774e-06
5,9.18284e+11,0,0,1.20853e-06
6,1.02e+12,4118.79,4.03801e-09,1.20788e-06
7,8.09814e+11,20542.2,2.53666e-08,1.20785e-06
8,9.04039e+11,751577,8.31354e-07,1.20817e-06
9,8.58119e+11,6392.65,7.44961e-09,1.20792e-06
10,1.00748e+12,19018.2,1.8877e-08,1.20753e-06
11,9.14801e+11,1.68515e+09,0.00183871,1.20494e-06
12,9.57368e+11,5.08333e+08,0.000530687,1.20805e-06
13,1.0052e+12,4.54121e+07,4.5175e-05,1.20775e-06
14,9.15069e+11,6.93602e+07,7.5792e-05,1.20711e-06
15,1.01798e+12,6.09894e+07,5.99085e-05,1.20737e-06
16,9.19229e+11,7.41735e+07,8.06846e-05,1.20692e-06
17,9.14065e+11,1.34966e+08,0.000147633,1.2067e-06
18,1.00424e+12,8.24828e+07,8.21282e-05,1.20699e-06
19,9.1787e+11,7.14662e+07,7.78549e-05,1.20681e-06
20,9.9954e+11,2.08177e+07,2.08268e-05,1.20723e-06
21,1.00814e+12,1.45638e+07,1.4446e-05,1.20719e-06
22,9.11439e+11,8.14595e+06,8.93738e-06,1.20745e-06
23,1.00709e+12,7.34347e+06,7.29173e-06,1.20741e-06
24,1.01476e+12,2.49476e+07,2.45841e-05,1.20758e-06
25,1.00246e+12,2768.86,2.76207e-09,1.20719e-06
26,1.01341e+12,0,0,1.2081e-06
27,1.00765e+12,8.75783e+06,8.69126e-06,1.20748e-06
28,1.01417e+12,2.22557e+09,0.00218965,1.20758e-06
29,1.01747e+12,9.75868e+06,9.59107e-06,1.20846e-06
30,9.64376e+11,0,0,1.20838e-06
31,1.01602e+12,6.73888e+08,0.00066282,1.20653e-06
32,1.0127e+12,6.80392e+08,0.000671409,1.20705e-06
33,8.56085e+11,1.09164e+09,0.00127353,1.20641e-06
34,9.04845e+11,4.41461e+08,0.000487648,1.20579e-06
35,1.00566e+12,2.54283e+08,0.000252787,1.2063e-06
36,1.01591e+12,1.08879e+09,0.00107059,1.20536e-06
37,1.01291e+12,6.09502e+08,0.000601374,1.20541e-06
38,9.8952e+11,1.80389e+10,0.0179036,1.20506e-06
39,9.57773e+11,7.91931e+09,0.00820066,1.20052e-06
40,1.00422e+12,5.38447e+08,0.000535897,1.20625e-06
41,1.01571e+12,1.02138e+09,0.00100457,1.20511e-06
42,1.00542e+12,1.34e+09,0.00133101,1.20643e-06
43,9.08025e+11,2.31482e+08,0.000254864,1.20619e-06
44,1.00629e+12,1.41189e+10,0.0138364,1.20684e-06
45,1.01e+12,1.7141e+09,0.00169425,1.20614e-06
46,1.00931e+12,2.28227e+09,0.00225612,1.20714e-06
47,1.00916e+12,1.52272e+08,0.000150867,1.2076e-06
48,8.09922e+11,1.51916e+09,0.00187218,1.20711e-06
49,1.00666e+12,1.79955e+09,0.00178445,1.20609e-06
50,1.0084e+12,1.10188e+09,0.00109151,1.20627e-06
51,1.01256e+12,2.62435e+09,0.0025851,1.20628e-06
52,9.04827e+11,2.17407e+09,0.00239699,1.20613e-06
53,7.11379e+11,8.28947e+10,0.104365,1.18145e-06
54,9.31199e+11,8.06389e+10,0.0796954,1.18126e-06
55,7.69049e+11,4.51044e+10,0.0554004,1.18404e-06
56,8.06496e+11,1.03178e+11,0.113423,1.18302e-06
57,8.38977e+11,7.0021e+10,0.077031,1.19434e-06
58,9.46815e+11,1.31502e+10,0.0136987,1.19616e-06
59,7.35105e+11,6.40251e+10,0.0801184,1.19213e-06
60,8.39342e+11,2.22134e+10,0.0257829,1.1915e-06
61,9.51775e+11,6.92978e+10,0.0678676,1.19639e-06
62,7.73964e+11,4.03554e+10,0.0495572,1.19894e-06
63,8.09375e+11,2.52474e+09,0.00310967,1.20089e-06
64,1.00847e+12,1.65319e+09,0.00163662,1.20097e-06
65,9.07451e+11,1.18893e+09,0.00130847,1.20129e-06
66,1.00957e+12,3.75055e+08,0.000371363,1.20504e-06
67,8.04972e+11,2.06794e+09,0.00256237,1.20398e-06
68,9.02754e+11,1.09379e+09,0.00121015,1.20314e-06
69,9.07225e+11,0,0,1.20788e-06
70,9.54281e+11,0,0,1.20699e-06
71,8.64798e+11,0,0,1.20754e-06
72,1.00896e+12,0,0,1.20726e-06
73,1.01904e+12,0,0,1.20693e-06
74,1.01368e+12,0,0,1.20759e-06
75,9.92547e+11,0,0,1.20652e-06
76,1.01912e+12,0,0,1.2078e-06
77,1.01184e+12,0,0,1.20769e-06
78,1.00938e+12,0,0,1.20786e-06
79,1.00388e+12,1.61176e+08,0.000160528,1.20672e-06
80,8.09041e+11,1.53479e+08,0.000189669,1.20642e-06
81,9.43364e+11,6.41681e+09,0.0067561,1.19868e-06
82,9.95316e+11,1.61465e+10,0.0159636,1.17943e-06
83,8.83286e+11,3.51385e+10,0.0382596,1.17256e-06
84,8.29295e+11,8.02946e+10,0.0882757,1.17377e-06
85,9.88552e+11,2.53629e+10,0.0250148,1.17006e-06
86,9.8374e+11,3.33553e+10,0.0327947,1.16752e-06
87,9.15215e+11,1.03016e+11,0.101171,1.15624e-06
88,9.46067e+11,6.28786e+10,0.0623211,1.16562e-06
89,9.36572e+11,6.77545e+10,0.0674627,1.16187e-06
90,9.42674e+11,6.19082e+10,0.0616258,1.16602e-06
91,7.97063e+11,1.32019e+10,0.0162933,1.18174e-06
92,9.47426e+11,1.12828e+10,0.0117688,1.19212e-06
93,1.01013e+12,5.05966e+09,0.00498394,1.19402e-06
94,8.09693e+11,7.04831e+09,0.00862979,1.18476e-06
95,1.0065e+12,5.81906e+09,0.00574824,1.19571e-06
96,1.01682e+12,9.60876e+08,0.000944093,1.19762e-06
97,1.00375e+12,9.13258e+06,9.09839e-06,1.20646e-06
98,1.00556e+12,263054,2.616e-07,1.20771e-06
99,1.0007e+12,0,0,1.2077e-06
100,9.17249e+11,0,0,1.20752e-06
101,1.00802e+12,0,0,1.20722e-06
102,1.01772e+12,0,0,1.20775e-06
103,1.01643e+12,0,0,1.20758e-06
104,1.0007e+12,0,0,1.20805e-06
